Time,X_vel_uav,Y_vel_uav,Z_vel_uav,R_vel_uav,X_cmd_vel,Y_cmd_vel,Z_cmd_vel,R_cmd_vel
90.02690720558167,-0.0209999999999999,-0.469,0.025,-0.0126387905329465,-0.0,-0.5,0.0,-0.0
90.23149418830872,-0.022,-0.475,0.023,-0.01368825789541,-0.0,-0.5,0.0,-0.0
90.436772108078,-0.028,-0.497,0.025,0.0008894803468137,-0.0,-0.5,0.0,-0.0
90.64226055145264,-0.015,-0.49,0.05,-0.0163481291383504,-0.0,-0.5,0.0,-0.0
90.84594106674194,-0.026,-0.511,0.027,0.0087387580424547,-0.0,-0.5,0.0,-0.0
91.04989576339722,-0.012,-0.489,0.033,-0.0083166901022195,-0.0,-0.5,0.0,-0.0
91.25476408004761,-0.01,-0.492,0.015,0.0046137240715324,-0.0,-0.5,0.0,-0.0
91.45940828323364,-0.01,-0.495,0.017,-0.0130249103531241,-0.0,-0.5,0.0,-0.0
91.66511392593384,-0.008,-0.491,0.027,-0.0010598269291222,-0.0,-0.5,0.0,-0.0
91.86973738670349,-0.0209999999999999,-0.508,0.01,-0.0012072722893208,-0.0,-0.5,0.0,-0.0
92.0231614112854,-0.036,-0.526,-0.027,-0.002404548227787,-0.0,-0.5,0.0,-0.0
92.22823166847229,-0.026,-0.528,-0.048,-0.0019868912640959,-0.0,-0.5,0.0,-0.0
92.43167185783386,-0.019,-0.514,-0.044,-0.0073939245194196,-0.0,-0.5,0.0,-0.0
92.63656616210938,-0.0209999999999999,-0.481,-0.038,-0.0191913731396198,-0.0,-0.5,0.0,-0.0
92.83993291854858,-0.019,-0.4589999999999999,-0.027,0.0088218403980135,-0.0,-0.5,0.0,-0.0
93.04559254646301,-0.0209999999999999,-0.442,-0.019,-0.0070300824008882,-0.0,-0.5,0.0,-0.0
93.25036096572876,-0.015,-0.403,-0.003,-0.0049998005852103,-0.0,-0.5,0.0,-0.0
93.45690751075745,-0.027,-0.365,-0.014,-0.0189427845180034,-0.0,-0.5,0.0,-0.0
93.65974044799805,-0.02,-0.346,-0.005,-0.0034490486141294,-0.0,-0.5,0.0,-0.0
93.86415672302246,-0.018,-0.3299999999999999,-0.003,-0.0104050897061824,-0.0,-0.5,0.0,-0.0
94.0676167011261,-0.014,-0.331,0.013,0.0071804481558501,-0.0,-0.5,0.0,-0.0
94.22274208068848,-0.012,-0.341,-0.0,0.011454495601356,-0.0,-0.5,0.0,-0.0
94.42700362205505,-0.015,-0.341,0.007,0.0053151920437812,-0.0,-0.5,0.0,-0.0
94.63103938102722,-0.017,-0.333,0.0209999999999999,0.0114560648798942,-0.0,-0.5,0.0,-0.0
94.83583879470825,-0.0209999999999999,-0.348,-0.009,-0.0031185660045593,-0.0,-0.5,0.0,-0.0
95.04030084609985,-0.022,-0.323,-0.004,-0.0132332723587751,-0.0,-0.5,0.0,-0.0
95.2450590133667,-0.009,-0.3379999999999999,-0.014,0.0003265714622102,-0.0,-0.5,0.0,-0.0
95.45071077346802,-0.016,-0.346,-0.0209999999999999,0.0005629365332424,-0.0,-0.5,0.0,-0.0
95.65661692619324,-0.007,-0.356,-0.033,0.0068959146738052,-0.0,-0.5,0.0,-0.0
95.8594708442688,-0.026,-0.384,-0.053,0.0075043179094791,-0.0,-0.5,0.0,-0.0
96.06417894363403,-0.03,-0.421,-0.074,-0.0073167220689356,-0.0,-0.5,0.0,-0.0
96.26837706565857,-0.034,-0.454,-0.047,-0.0028507970273494,-0.0,-0.5,0.0,-0.0
96.26958751678467,-0.034,-0.454,-0.047,-0.0028507970273494,0.0,-0.0,-0.0,0.0
96.47301816940308,-0.025,-0.4389999999999999,-0.02,0.0032908609136939,0.0,-0.0,-0.0,0.0
96.62887120246887,-0.013,-0.398,0.026,0.0056325667537748,0.0,-0.0,-0.0,0.0
96.83052611351013,-0.004,-0.303,0.0579999999999999,-0.0009276247583329,0.0,-0.0,-0.0,0.0
97.03623366355896,-0.003,-0.204,0.091,-0.0095420768484473,0.0,-0.0,-0.0,0.0
97.24121737480164,-0.002,-0.131,0.0689999999999999,-0.0011748590040951,0.0,-0.0,-0.0,0.0
97.44594287872314,0.01,-0.079,0.0839999999999999,0.0127260098233819,0.0,-0.0,-0.0,0.0
97.65102958679199,-0.003,0.019,0.0569999999999999,-0.0095738964155316,0.0,-0.0,-0.0,0.0
97.85335659980774,-0.014,0.03,0.011,-0.0015308854635804,0.0,-0.0,-0.0,0.0
98.05741429328918,-0.004,0.016,0.011,-0.0134342107921838,0.0,-0.0,-0.0,0.0
98.26135230064392,-0.006,0.0,-0.019,0.0158848874270916,0.0,-0.0,-0.0,0.0
98.46798729896545,0.014,0.006,-0.0289999999999999,0.000134432921186,0.0,-0.0,-0.0,0.0
98.62205362319946,0.018,0.007,-0.06,-0.009495398029685,0.0,-0.0,-0.0,0.0
98.82621216773987,0.022,0.023,-0.051,0.0183474011719226,0.0,-0.0,-0.0,0.0
99.03129863739014,0.008,0.0,-0.009,-0.0061976639553904,0.0,-0.0,-0.0,0.0
99.23717546463013,0.011,0.026,0.031,0.0033949450589716,0.0,-0.0,-0.0,0.0
99.4417712688446,0.004,0.014,0.013,-0.0094674918800592,0.0,-0.0,-0.0,0.0
99.64581799507141,0.007,0.009,0.0209999999999999,0.0095970472320914,0.0,-0.0,-0.0,0.0
99.85139679908752,-0.013,-0.007,-0.017,0.0134303728118538,0.0,-0.0,-0.0,0.0
100.05502676963806,-0.007,-0.036,-0.022,0.0066985497251152,0.0,-0.0,-0.0,0.0
100.25825619697571,-0.0209999999999999,-0.004,-0.049,-0.007871433161199,0.0,-0.0,-0.0,0.0
100.46414351463318,-0.022,0.004,-0.0409999999999999,0.0177564304322004,0.0,-0.0,-0.0,0.0
100.66789197921753,-0.01,-0.0579999999999999,-0.009,0.0154421711340546,0.0,-0.0,-0.0,0.0
100.82107639312744,0.0,-0.059,-0.015,0.0148274060338735,0.0,-0.0,-0.0,0.0
101.02579188346863,-0.019,-0.0569999999999999,-0.039,0.0021789306774735,0.0,-0.0,-0.0,0.0
101.23032879829407,-0.013,-0.015,-0.025,-0.0074104033410549,0.0,-0.0,-0.0,0.0
101.43615913391113,0.016,-0.02,-0.009,-0.0019769966602325,0.0,-0.0,-0.0,0.0
101.6411349773407,0.013,-0.033,0.048,-0.0106516378000378,0.0,-0.0,-0.0,0.0
101.84529781341553,0.008,-0.0289999999999999,0.073,0.0008354692836292,0.0,-0.0,-0.0,0.0
101.94916868209839,0.008,-0.0289999999999999,0.073,-0.0136606730520725,-0.0,0.0,0.5,-0.0
102.05069875717163,0.015,-0.032,0.0689999999999999,-0.0038517608772963,-0.0,0.0,0.5,-0.0
102.25433778762817,-0.001,-0.031,0.221,0.0130432760342955,-0.0,0.0,0.5,-0.0
102.45821046829224,-0.014,-0.017,0.394,0.0016577877104282,-0.0,0.0,0.5,-0.0
102.66382551193237,-0.01,-0.01,0.491,0.0081488955765962,-0.0,0.0,0.5,-0.0
102.8679027557373,-0.015,-0.022,0.514,0.0168957244604825,-0.0,0.0,0.5,-0.0
103.02281856536865,-0.003,-0.017,0.5650000000000001,-0.0060526430606842,-0.0,0.0,0.5,-0.0
103.2264792919159,-0.008,0.023,0.55,0.0049442695453763,-0.0,0.0,0.5,-0.0
103.43088841438293,-0.013,0.018,0.5429999999999999,-0.0008359949570149,-0.0,0.0,0.5,-0.0
103.63653230667114,-0.001,0.016,0.5509999999999999,0.0098589537665247,-0.0,0.0,0.5,-0.0
103.84219551086426,-0.003,-0.018,0.532,-0.0004625596338883,-0.0,0.0,0.5,-0.0
104.04877257347107,-0.01,0.0,0.533,-0.0041888975538313,-0.0,0.0,0.5,-0.0
104.25453877449036,-0.019,0.007,0.523,0.0137084303423762,-0.0,0.0,0.5,-0.0
104.4592432975769,-0.013,-0.0209999999999999,0.52,0.0156537499278783,-0.0,0.0,0.5,-0.0
104.66470789909363,-0.002,0.0,0.522,0.0070952996611595,-0.0,0.0,0.5,-0.0
104.86880397796631,0.005,0.001,0.54,-0.0063641080632805,-0.0,0.0,0.5,-0.0
105.0233325958252,0.007,0.011,0.567,-0.0134981358423829,-0.0,0.0,0.5,-0.0
105.2270348072052,-0.002,-0.002,0.534,-0.001344907679595,-0.0,0.0,0.5,-0.0
105.43356895446777,0.007,0.002,0.568,-0.0041363881900906,-0.0,0.0,0.5,-0.0
105.6395308971405,-0.007,0.001,0.549,0.005762250162661,-0.0,0.0,0.5,-0.0
105.84352946281433,0.005,0.0,0.519,0.0245190374553203,-0.0,0.0,0.5,-0.0
106.0486969947815,0.02,0.039,0.5650000000000001,0.0001405049115419,-0.0,0.0,0.5,-0.0
106.25257611274719,0.017,0.017,0.576,0.0034790313802659,-0.0,0.0,0.5,-0.0
106.45808100700378,-0.003,-0.008,0.561,-0.0047338251024484,-0.0,0.0,0.5,-0.0
106.50785946846008,-0.003,-0.008,0.561,-0.0047338251024484,0.0,-0.0,-0.0,0.0
106.66283845901489,-0.024,0.0,0.471,-0.0123176928609609,0.0,-0.0,-0.0,0.0
106.86494898796082,-0.038,-0.006,0.19,0.0121525367721915,0.0,-0.0,-0.0,0.0
107.06955766677856,-0.038,-0.016,0.0289999999999999,0.0005978324916213,0.0,-0.0,-0.0,0.0
107.22337794303894,-0.039,-0.023,-0.106,-0.0052362731657922,0.0,-0.0,-0.0,0.0
107.42943239212036,-0.023,-0.054,-0.119,-0.0030680326744914,0.0,-0.0,-0.0,0.0
107.63233733177185,0.0,-0.036,-0.061,0.0180210992693901,0.0,-0.0,-0.0,0.0
107.83764338493347,0.024,-0.016,0.01,0.0123886996880173,0.0,-0.0,-0.0,0.0
108.04090237617493,0.027,-0.017,0.079,0.0087446374818682,0.0,-0.0,-0.0,0.0
108.24741816520691,0.018,-0.031,0.06,-0.0081987529993057,0.0,-0.0,-0.0,0.0
108.45193529129028,0.025,-0.036,0.071,0.0001969579607248,0.0,-0.0,-0.0,0.0
108.6565454006195,0.019,0.008,0.079,0.0016931840218603,0.0,-0.0,-0.0,0.0
108.86086297035217,-0.005,0.019,0.099,-0.0020438865758478,0.0,-0.0,-0.0,0.0
109.06484770774841,-0.012,0.037,0.089,0.0015085450140759,0.0,-0.0,-0.0,0.0
109.27006363868713,-0.012,0.052,0.067,-0.0049328240565955,0.0,-0.0,-0.0,0.0
109.4238212108612,-0.025,0.0409999999999999,-0.001,-0.0072989501059055,0.0,-0.0,-0.0,0.0
109.63043308258057,-0.019,0.013,-0.0209999999999999,0.0127000249922275,0.0,-0.0,-0.0,0.0
109.83507442474365,-0.022,-0.01,-0.003,-0.0062666363082826,0.0,-0.0,-0.0,0.0
110.04056787490845,-0.0289999999999999,-0.031,-0.03,-0.0003636013134382,0.0,-0.0,-0.0,0.0
110.24547839164734,0.005,-0.046,-0.0,-0.0091601451858878,0.0,-0.0,-0.0,0.0
110.44995212554932,0.004,-0.049,0.006,-0.0036417946685105,0.0,-0.0,-0.0,0.0
