Time,X_vel_uav,Y_vel_uav,Z_vel_uav,yaw_vel_uav,X_cmd_vel,Y_cmd_vel,Z_cmd_vel,yaw_cmd_vel
0.0,0.001,-0.008,-0.022,-0.0036191311664879,0.0,0.0,0.0,0.0
0.051923513412475586,-0.005,-0.017,-0.008,0.0092097343876957,0.0,0.0,0.0,0.0
0.10227060317993164,-0.005,-0.017,-0.008,0.0092097343876957,-0.0,0.0,0.0,-0.0
0.15372300148010254,-0.005,-0.017,-0.008,0.0046238154172897,-0.0,0.0,0.0,-0.0
0.2055819034576416,-0.005,-0.017,-0.008,0.0046238154172897,-0.0,0.0,0.0,-0.0
0.25616979598999023,0.004,-0.022,0.011,0.0126094324514269,-0.0,0.0,0.0,-0.0
0.3061401844024658,0.004,-0.022,0.011,0.0126094324514269,-0.0,0.0,0.0,-0.0
0.3581700325012207,0.004,-0.022,0.011,0.0007415965083055,-0.0,0.0,0.0,-0.0
0.40776515007019043,0.004,-0.022,0.011,0.0007415965083055,-0.0,0.0,0.0,-0.0
0.4604146480560303,-0.006,-0.023,-0.016,-0.0013894634321331,-0.0,0.0,0.0,-0.0
0.5101265907287598,-0.006,-0.023,-0.016,-0.0013894634321331,-0.0,0.0,0.0,-0.0
0.5623691082000732,-0.006,-0.023,-0.016,-0.0142351742833852,-0.0,0.0,0.0,-0.0
0.6117157936096191,-0.006,-0.023,-0.016,-0.0142351742833852,-0.0,0.0,0.0,-0.0
0.6642839908599854,-0.002,-0.008,-0.01,-0.0102582871913909,-0.0,0.0,0.0,-0.0
0.7151484489440918,-0.002,-0.008,-0.01,-0.0102582871913909,-0.0,0.0,0.0,-0.0
0.7670726776123047,-0.002,-0.008,-0.01,0.0029140610713511,-0.0,0.0,0.0,-0.0
0.817408561706543,-0.002,-0.008,-0.01,0.0029140610713511,-0.0,0.0,0.0,-0.0
0.8691997528076172,-0.002,0.002,-0.002,-0.0084460210055112,-0.0,0.0,0.0,-0.0
0.9196135997772217,-0.002,0.002,-0.002,-0.0084460210055112,-0.0,0.0,0.0,-0.0
0.9729640483856201,-0.002,0.002,-0.002,-0.0082474630326032,-0.0,0.0,0.0,-0.0
1.0225460529327393,-0.002,0.002,-0.002,-0.0082474630326032,-0.0,0.0,0.0,-0.0
1.0759143829345703,-0.002,0.003,0.004,-0.0111495237797498,-0.0,0.0,0.0,-0.0
1.1254503726959229,-0.002,0.003,0.004,-0.0111495237797498,-0.0,0.0,0.0,-0.0
1.1768264770507812,-0.002,0.003,0.004,0.0083687854930758,-0.0,0.0,0.0,-0.0
1.1790592670440674,-0.002,0.003,0.004,0.0083687854930758,-0.0,0.0,0.0,-0.0
1.2788043022155762,-0.004,0.016,0.016,-0.005332751199603,-0.0,0.0,0.0,-0.0
1.2813644409179688,-0.004,0.016,0.016,-0.005332751199603,-0.0,0.0,0.0,-0.0
1.330212116241455,-0.004,0.016,0.016,-0.0040918053127825,-0.0,0.0,0.0,-0.0
1.3805160522460938,-0.004,0.016,0.016,-0.0040918053127825,-0.0,0.0,0.0,-0.0
1.432335376739502,0.0,0.007,0.007,0.0024379850365221,-0.0,0.0,0.0,-0.0
1.4824504852294922,0.0,0.007,0.007,0.0024379850365221,-0.0,0.0,0.0,-0.0
1.5342824459075928,0.0,0.007,0.007,0.0026978857349604,-0.0,0.0,0.0,-0.0
1.5847327709197998,0.0,0.007,0.007,0.0026978857349604,-0.0,0.0,0.0,-0.0
1.6373543739318848,0.001,0.0,0.003,0.00574646377936,-0.0,0.0,0.0,-0.0
1.6883940696716309,0.001,0.0,0.003,0.00574646377936,-0.0,1.0,0.0,-0.0
1.7397310733795166,0.001,0.0,0.003,0.0043285642750561,-0.0,1.0,0.0,-0.0
1.7901864051818848,0.001,0.0,0.003,0.0043285642750561,-0.0,1.0,0.0,-0.0
1.8419854640960693,-0.001,0.0,0.001,-0.0046768309548497,-0.0,1.0,0.0,-0.0
1.892315149307251,-0.001,0.0,0.001,-0.0046768309548497,-0.0,1.0,0.0,-0.0
1.9426651000976562,-0.001,0.0,0.001,0.006007180083543,-0.0,1.0,0.0,-0.0
1.9943044185638428,-0.001,0.0,0.001,0.006007180083543,-0.0,1.0,0.0,-0.0
2.044753074645996,-0.008,0.118,-0.003,0.0037371064536273,-0.0,1.0,0.0,-0.0
2.096888542175293,-0.008,0.118,-0.003,0.0037371064536273,-0.0,1.0,0.0,-0.0
