Time,X_vel_uav,Y_vel_uav,Z_vel_uav,yaw_vel_uav,X_cmd_vel,Y_cmd_vel,Z_cmd_vel,yaw_cmd_vel
80.01779007911682,-0.018,-0.013,-0.009,-0.0057679256424307,-0.0,0.0,0.0,-0.0
80.06929039955139,-0.018,-0.013,-0.009,-0.0001485170796513,-0.0,0.0,0.0,-0.0
80.07158708572388,-0.018,-0.013,-0.009,-0.0001485170796513,-0.0,0.0,0.0,-0.0
80.1709406375885,-0.016,0.002,-0.008,0.0010709088528528,-0.0,0.0,0.0,-0.0
80.17330169677734,-0.016,0.002,-0.008,0.0010709088528528,-0.0,0.0,0.0,-0.0
80.2223629951477,-0.016,0.002,-0.008,-0.0059942556545138,-0.0,0.0,0.0,-0.0
80.27408146858215,-0.016,0.002,-0.008,-0.0059942556545138,-0.0,0.0,0.0,-0.0
80.3265368938446,-0.013,0.011,-0.005,-0.0032814447768032,-0.0,0.0,0.0,-0.0
80.37685489654541,-0.013,0.011,-0.005,-0.0032814447768032,-0.0,0.0,0.0,-0.0
80.4302384853363,-0.013,0.011,-0.005,-0.010433867573738,-0.0,0.0,0.0,-0.0
80.47892618179321,-0.013,0.011,-0.005,-0.010433867573738,-0.0,0.0,0.0,-0.0
80.5296983718872,-0.016,0.003,-0.005,0.0027244151569902,-0.0,0.0,0.0,-0.0
80.58152508735657,-0.016,0.003,-0.005,0.0027244151569902,-0.0,0.0,0.0,-0.0
80.6322431564331,-0.016,0.003,-0.005,0.0036472810897976,-0.0,0.0,0.0,-0.0
80.6834225654602,-0.016,0.003,-0.005,0.0036472810897976,-0.0,0.0,0.0,-0.0
80.73533368110657,-0.011,-0.005,0.006,-0.0058085033670067,-0.0,0.0,0.0,-0.0
80.78760147094727,-0.011,-0.005,0.006,-0.0058085033670067,-0.0,0.0,0.0,-0.0
80.83844661712646,-0.011,-0.005,0.006,-0.0008384340908378,-0.0,0.0,0.0,-0.0
80.89167737960815,-0.011,-0.005,0.006,-0.0008384340908378,-0.0,0.0,0.0,-0.0
80.94238448143005,-0.01,0.0,0.011,-0.0118785854429006,-0.0,0.0,0.0,-0.0
80.99370980262756,-0.01,0.0,0.011,-0.0118785854429006,-0.0,0.0,0.0,-0.0
81.0443503856659,-0.01,0.0,0.011,-0.003059055423364,-0.0,0.0,0.0,-0.0
81.09435248374939,-0.01,0.0,0.011,-0.003059055423364,-0.0,0.0,0.0,-0.0
81.14647674560547,-0.01,0.0,0.001,-0.0020489089656621,-0.0,0.0,0.0,-0.0
81.19659161567688,-0.01,0.0,0.001,-0.0020489089656621,-0.0,0.0,0.0,-0.0
81.24784088134766,-0.01,0.0,0.001,-3.132270649075508e-05,-0.0,0.0,0.0,-0.0
81.29829621315002,-0.01,0.0,0.001,-3.132270649075508e-05,-0.0,0.0,0.0,-0.0
81.35038042068481,-0.008,0.003,-0.008,0.005522983148694,-0.0,0.0,0.0,-0.0
81.4012758731842,-0.008,0.003,-0.008,0.005522983148694,-0.0,0.0,0.0,-0.0
81.45468544960022,-0.008,0.003,-0.008,0.0009216095786541,-0.0,0.0,0.0,-0.0
81.50506639480591,-0.008,0.003,-0.008,0.0009216095786541,-0.0,0.0,0.0,-0.0
81.55868148803711,-0.011,-0.005,-0.0,0.0002993375237565,-0.0,0.0,0.0,-0.0
81.60744190216064,-0.011,-0.005,-0.0,0.0002993375237565,-0.0,0.0,0.1612157225608825,-0.0
81.66202068328857,-0.011,-0.005,-0.0,-0.0030063746962696,-0.0,0.0,0.3456831574440002,-0.0
81.70956611633301,-0.011,-0.005,-0.0,-0.0030063746962696,-0.0,0.0,0.4686388373374939,-0.0
81.76163029670715,-0.017,0.005,-0.007,0.0032980025280267,-0.0,0.0,0.5740294456481934,-0.0
81.81168556213379,-0.017,0.005,-0.007,0.0032980025280267,-0.0,0.0,0.6443237066268921,0.0
81.86321544647217,-0.017,0.005,-0.007,-0.0048937033861875,-0.0,0.0,0.6882364749908447,0.0
81.91410613059998,-0.017,0.005,-0.007,-0.0048937033861875,-0.0,0.0,0.5652468800544739,0.0
