Time,X_vel_uav,Y_vel_uav,Z_vel_uav,yaw_vel_uav,X_cmd_vel,Y_cmd_vel,Z_cmd_vel,yaw_cmd_vel
60.0067720413208,0.007,0.0,0.012,-0.0066541726700961,0.0,0.0,-0.0,-0.0
60.058781147003174,0.007,0.0,0.012,-0.0033466224558651,0.0,0.0,-0.0,-0.0
60.10922312736511,0.007,0.0,0.012,-0.0033466224558651,0.0,0.0,-0.0,-0.0
60.1608784198761,-0.001,-0.008,0.007,-0.0007270236965268,0.0,0.0,-0.0,-0.0
60.21208834648132,-0.001,-0.008,0.007,-0.0007270236965268,0.0,0.0,-0.0,-0.0
60.26364850997925,-0.001,-0.008,0.007,-0.0087741976603865,0.0,0.0,-0.0,-0.0
60.313790798187256,-0.001,-0.008,0.007,-0.0087741976603865,0.0,0.0,-0.0,-0.0
60.36499762535095,0.008,-0.004,-0.007,-0.011934757232666,0.0,0.0,-0.0,-0.0
60.417426109313965,0.008,-0.004,-0.007,-0.011934757232666,0.0,0.0,-0.0,-0.0
60.468132972717285,0.008,-0.004,-0.007,0.0048124035820364,0.0,0.0,-0.0,-0.0
60.519562005996704,0.008,-0.004,-0.007,0.0048124035820364,0.0,0.0,-0.0,-0.0
60.56997299194336,-0.003,0.0,0.015,-0.0029465125408023,0.0,0.0,-0.0,-0.0
60.620396852493286,-0.003,0.0,0.015,-0.0029465125408023,0.0,0.0,-0.0,-0.0
60.67102098464966,-0.003,0.0,0.015,0.004443044308573,0.0,0.0,-0.0,-0.0
60.722527503967285,-0.003,0.0,0.015,0.004443044308573,0.0,0.0,-0.0,-0.0
60.77476143836975,-0.004,0.002,0.027,-0.0032556641381233,0.0,0.0,-0.0,-0.0
60.82571363449097,-0.004,0.002,0.027,-0.0032556641381233,0.0,0.0,-0.0,-0.0
60.87782883644104,-0.004,0.002,0.027,-0.003711883444339,0.0,0.0,-0.0,-0.0
60.928529024124146,-0.004,0.002,0.027,-0.003711883444339,0.0,0.0,-0.0,-0.0
60.98088622093201,0.006,0.003,0.008,-0.0003559144679456,0.0,0.0,-0.0,-0.0
61.03061890602112,0.006,0.003,0.008,-0.0003559144679456,0.0,0.0,-0.0,-0.0
61.08530330657959,0.006,0.003,0.008,0.0037433800753206,0.0,0.0,-0.0,-0.0
61.1335551738739,0.006,0.003,0.008,0.0037433800753206,0.0,0.0,-0.0,-0.0
61.18791055679321,0.003,0.005,0.008,-0.0012545934878289,0.0,0.0,-0.0,-0.0
61.23658323287964,0.003,0.005,0.008,-0.0012545934878289,0.0,0.0,-0.0,-0.0
