Time,X_vel_uav,Y_vel_uav,Z_vel_uav,R_vel_uav,X_cmd_vel,Y_cmd_vel,Z_cmd_vel,R_cmd_vel
180.00897979736328,-0.0209999999999999,-0.313,-0.018,-0.0034800991415977,0.0,-0.0,-0.0,0.0
180.06049418449402,-0.0209999999999999,-0.254,-0.0349999999999999,-0.0168452113866806,0.0,-0.0,-0.0,0.0
180.16284012794495,-0.0209999999999999,-0.254,-0.0349999999999999,-0.0029154464136809,0.0,-0.0,-0.0,0.0
180.26611185073853,0.008,-0.193,0.013,-0.0297820270061492,0.0,-0.0,-0.0,0.0
180.3694360256195,0.008,-0.193,0.013,0.0083248643204569,0.0,-0.0,-0.0,0.0
180.4204967021942,0.022,-0.153,0.049,0.0022210581228137,0.0,-0.0,-0.0,0.0
180.52256059646606,0.022,-0.153,0.049,-0.0105862515047192,0.0,-0.0,-0.0,0.0
180.62513327598572,0.001,-0.023,0.022,-0.0006671040318906,0.0,-0.0,-0.0,0.0
180.72769856452942,0.001,-0.023,0.022,0.0072922138497233,0.0,-0.0,-0.0,0.0
180.83111119270325,0.006,0.02,0.013,-0.0029456887859851,0.0,-0.0,-0.0,0.0
180.93401408195496,0.006,0.02,0.013,-0.0121801709756255,0.0,-0.0,-0.0,0.0
181.03566718101501,0.004,0.0289999999999999,-0.043,0.0072492444887757,0.0,-0.0,-0.0,0.0
181.1383833885193,0.004,0.0289999999999999,-0.043,-0.0073173069395124,0.0,-0.0,-0.0,0.0
181.24115777015686,-0.018,0.044,-0.0409999999999999,0.001720581902191,0.0,-0.0,-0.0,0.0
181.34503626823425,-0.018,0.044,-0.0409999999999999,-0.0129627920687198,0.0,-0.0,-0.0,0.0
181.44775319099426,-0.002,0.0409999999999999,-0.037,-0.0006188325351104,0.0,-0.0,-0.0,0.0
181.54888224601746,-0.002,0.0409999999999999,-0.037,0.0055698323994874,0.0,-0.0,-0.0,0.0
181.65275263786316,-0.012,0.026,-0.052,-0.0025276998057961,0.0,-0.0,-0.0,0.0
181.75514459609985,-0.012,0.026,-0.052,0.0009521013125777,0.0,-0.0,-0.0,0.0
181.85642170906067,-0.013,0.006,-0.052,0.0118591990321874,0.0,-0.0,-0.0,0.0
181.95889139175415,-0.013,0.006,-0.052,-0.0104507263749837,0.0,-0.0,-0.0,0.0
182.06136918067932,-0.034,-0.016,-0.059,-0.0024950890801846,0.0,-0.0,-0.0,0.0
182.1639506816864,-0.034,-0.016,-0.059,0.0086202751845121,0.0,-0.0,-0.0,0.0
182.2662513256073,-0.005,-0.026,-0.031,0.0046317651867866,0.0,-0.0,-0.0,0.0
182.36781311035156,-0.005,-0.026,-0.031,-0.0197301916778087,0.0,-0.0,-0.0,0.0
182.41893362998962,-0.006,-0.036,-0.0,0.0183713845908641,0.0,-0.0,-0.0,0.0
182.52126717567444,-0.006,-0.036,-0.0,0.0062239477410912,0.0,-0.0,-0.0,0.0
182.62291288375854,0.0,-0.008,0.04,0.0002869311138056,0.0,-0.0,-0.0,0.0
182.72706699371338,0.0,-0.008,0.04,-0.0060032620094716,0.0,-0.0,-0.0,0.0
182.8267912864685,0.02,-0.011,0.02,0.0070280283689498,0.0,-0.0,-0.0,0.0
182.93002820014954,0.02,-0.011,0.02,0.0053372755646705,0.0,-0.0,-0.0,0.0
183.0313425064087,0.01,-0.036,0.027,-0.0066423756070435,0.0,-0.0,-0.0,0.0
183.13524460792542,0.01,-0.036,0.027,-0.0084828417748212,0.0,-0.0,-0.0,0.0
183.23656725883484,0.016,-0.014,0.023,0.0079409135505557,0.0,-0.0,-0.0,0.0
183.34048414230347,0.016,-0.014,0.023,0.0059742731973528,0.0,-0.0,-0.0,0.0
183.44220566749573,-0.001,-0.01,-0.0,0.0147523190826177,0.0,-0.0,-0.0,0.0
183.54362630844116,-0.001,-0.01,-0.0,-0.0110168345272541,0.0,-0.0,-0.0,0.0
183.64681792259216,-0.033,-0.003,-0.0349999999999999,0.0030114073306322,0.0,-0.0,-0.0,0.0
183.74969458580017,-0.033,-0.003,-0.0349999999999999,-0.0044948486611247,0.0,-0.0,-0.0,0.0
183.85124826431274,-0.037,-0.005,-0.052,0.0075991232879459,0.0,-0.0,-0.0,0.0
183.95455241203308,-0.037,-0.005,-0.052,0.0020982003770768,0.0,-0.0,-0.0,0.0
184.05533981323242,-0.036,0.007,-0.056,-0.0036942944861948,0.0,-0.0,-0.0,0.0
184.15787935256958,-0.036,0.007,-0.056,0.0021701571531593,0.0,-0.0,-0.0,0.0
184.25966095924377,-0.039,-0.005,-0.0819999999999999,-0.0029950975440442,0.0,-0.0,-0.0,0.0
184.36207818984985,-0.039,-0.005,-0.0819999999999999,-0.0093987919390201,0.0,-0.0,-0.0,0.0
184.46612811088562,-0.027,-0.012,-0.026,0.0018234706949442,0.0,-0.0,-0.0,0.0
184.56723475456238,-0.027,-0.012,-0.026,0.0080142263323068,0.0,-0.0,-0.0,0.0
184.6194884777069,-0.012,-0.011,-0.001,-0.0048244856297969,0.0,-0.0,-0.0,0.0
184.72015190124512,-0.012,-0.011,-0.001,0.0212530195713043,0.0,-0.0,-0.0,0.0
184.82277536392212,-0.004,-0.005,0.013,0.0059542967937886,0.0,-0.0,-0.0,0.0
184.9244568347931,-0.004,-0.005,0.013,0.017224995419383,0.0,-0.0,-0.0,0.0
185.02528619766235,0.002,0.002,-0.003,0.0220539718866348,0.0,-0.0,-0.0,0.0
185.1275761127472,0.002,0.002,-0.003,-0.007106449920684,0.0,-0.0,-0.0,0.0
185.23048377037048,-0.031,-0.006,0.006,0.0063779829069972,0.0,-0.0,-0.0,0.0
185.33393669128418,-0.031,-0.006,0.006,-0.0039481380954384,0.0,-0.0,-0.0,0.0
185.43582940101624,-0.007,0.016,0.004,0.005915748886764,0.0,-0.0,-0.0,0.0
185.5394184589386,-0.007,0.016,0.004,-0.0005711839185096,0.0,-0.0,-0.0,0.0
185.6416985988617,-0.009,0.015,0.012,-0.0070935953408479,0.0,-0.0,-0.0,0.0
185.74402379989624,-0.009,0.015,0.012,-3.909505903720856e-05,0.0,-0.0,-0.0,0.0
185.8456084728241,0.014,0.015,0.017,-0.0012220682110637,0.0,-0.0,-0.0,0.0
