Time,X_vel_uav,Y_vel_uav,Z_vel_uav,yaw_vel_uav,X_cmd_vel,Y_cmd_vel,Z_cmd_vel,yaw_cmd_vel
67008082795,-0.027,0.039,-0.068,-0.0014583322918042,-0.0,0.0,-0.0,0.0
67059565834,-0.027,0.039,-0.068,-0.0014583322918042,-0.0,0.0,-0.0,0.0
67110812540,0.025,0.017,-0.046,-0.0022947541438043,-0.0,0.0,-0.0,0.0
67162642802,0.025,0.017,-0.046,-0.0022947541438043,-0.0,0.0,-0.0,0.0
67214271504,0.025,0.017,-0.046,-0.0017435636837035,-0.0,0.0,-0.0,0.0
67264020276,0.025,0.017,-0.046,-0.0017435636837035,-0.0,0.0,-0.0,0.0
67315893388,0.052,0.02,0.016,0.0037804851308465,-0.0,0.0,-0.0,0.0
67366616360,0.052,0.02,0.016,0.0037804851308465,-0.0,0.0,-0.0,0.0
67418229682,0.052,0.02,0.016,0.008275032043457,-0.0,0.0,-0.0,0.0
67468225119,0.052,0.02,0.016,0.008275032043457,-0.0,0.0,-0.0,0.0
67520308925,0.076,0.0,0.06,-0.0003001585719175,-0.0,0.0,-0.0,0.0
67571596621,0.076,0.0,0.06,-0.0003001585719175,-0.0,0.0,-0.0,0.0
67623635314,0.076,0.0,0.06,0.0024523674510419,-0.0,0.0,-0.0,0.0
67674134898,0.076,0.0,0.06,0.0024523674510419,-0.0,0.0,-0.0,0.0
67727423109,0.105,-0.016,0.073,0.0079226437956094,-0.0,0.0,-0.0,0.0
67776928560,0.105,-0.016,0.073,0.0079226437956094,-0.0,0.0,-0.0,0.0
67828905414,0.105,-0.016,0.073,-0.0039120810106396,-0.0,0.0,-0.0,0.0
67930571158,0.089,-0.0349999999999999,0.05,0.0029822457581758,-0.0,0.0,-0.0,0.0
67972660993,0.089,-0.0349999999999999,0.05,0.0029822457581758,-0.0,0.0,-0.0,0.0
68020667259,0.089,-0.0349999999999999,0.05,-0.0132291605696082,-0.0,0.0,-0.0,0.0
68064651749,0.089,-0.0349999999999999,0.05,-0.0132291605696082,-0.0,0.0,-0.0,0.0
68112655493,0.054,-0.04,0.009,-0.0003626495599746,-0.0,0.0,-0.0,0.0
68156679283,0.054,-0.04,0.009,-0.0003626495599746,-0.0,0.0,-0.0,0.0
68204645408,0.054,-0.04,0.009,0.0028478971216827,-0.0,0.0,-0.0,0.0
68252702606,0.054,-0.04,0.009,0.0028478971216827,-0.0,0.0,-0.0,0.0
68296678812,0.039,-0.055,0.001,-0.0033523698803037,-0.0,0.0,-0.0,0.0
68344642299,0.039,-0.055,0.001,-0.0033523698803037,-0.0,0.0,-0.0,0.0
68392977156,0.039,-0.055,0.001,0.000771049351897,-0.0,0.0,-0.0,0.0
68443314369,0.039,-0.055,0.001,0.000771049351897,-0.0,0.0,-0.0,0.0
68494709856,0.036,-0.077,-0.024,-0.0079179983586072,-0.0,0.0,-0.0,0.0
68545135644,0.036,-0.077,-0.024,-0.0079179983586072,-0.0,0.0,-0.0,0.0
68597131140,0.036,-0.077,-0.024,-0.0001035971799865,-0.0,0.0,-0.0,0.0
68646943200,0.036,-0.077,-0.024,-0.0001035971799865,-0.0,0.0,-0.0,0.0
68699186493,0.027,-0.056,-0.0289999999999999,-0.0068745366297662,-0.0,0.0,-0.0,0.0
68749627292,0.027,-0.056,-0.0289999999999999,-0.0068745366297662,1.0,0.0,0.0,-0.0
68800762698,0.027,-0.056,-0.0289999999999999,0.0071115051396191,1.0,0.0,0.0,-0.0
68851733578,0.027,-0.056,-0.0289999999999999,0.0071115051396191,1.0,0.0,0.0,-0.0
68903797736,0.01,-0.046,-0.003,0.0010622867848724,1.0,0.0,0.0,-0.0
68953515029,0.01,-0.046,-0.003,0.0010622867848724,1.0,0.0,0.0,-0.0
69005411262,0.01,-0.046,-0.003,0.0017621482256799,1.0,0.0,0.0,-0.0
69055203458,0.01,-0.046,-0.003,0.0017621482256799,1.0,0.0,0.0,-0.0
69107470972,0.148,0.014,0.017,-0.0082205217331647,1.0,0.0,0.0,-0.0
69157095887,0.148,0.014,0.017,-0.0082205217331647,1.0,0.0,0.0,-0.0
69209534038,0.148,0.014,0.017,-0.0020603679586201,1.0,0.0,0.0,-0.0
69261187922,0.148,0.014,0.017,-0.0020603679586201,1.0,0.0,0.0,-0.0
69310891256,0.4009999999999999,0.004,0.008,-0.0032549896277487,1.0,0.0,0.0,-0.0
69361804222,0.4009999999999999,0.004,0.008,-0.0032549896277487,1.0,0.0,0.0,-0.0
69413784410,0.4009999999999999,0.004,0.008,-0.0019615769851952,1.0,0.0,0.0,-0.0
69463206065,0.4009999999999999,0.004,0.008,-0.0019615769851952,1.0,0.0,0.0,-0.0
69515455434,0.611,0.006,-0.009,0.0039419848471879,1.0,0.0,0.0,-0.0
69565123071,0.611,0.006,-0.009,0.0039419848471879,1.0,0.0,0.0,-0.0
69618739864,0.611,0.006,-0.009,-0.0053317276760935,1.0,0.0,0.0,-0.0
69667210073,0.611,0.006,-0.009,-0.0053317276760935,1.0,0.0,0.0,-0.0
69718840648,0.779,-0.023,-0.031,0.003775825491175,1.0,0.0,0.0,-0.0
69769328763,0.779,-0.023,-0.031,0.003775825491175,1.0,0.0,0.0,-0.0
69820933962,0.779,-0.023,-0.031,0.0030269199050962,1.0,0.0,0.0,-0.0
69871358228,0.779,-0.023,-0.031,0.0030269199050962,1.0,0.0,0.0,-0.0
69923187490,0.877,-0.009,-0.022,-0.0026130690239369,1.0,0.0,0.0,-0.0
69975721375,0.877,-0.009,-0.022,-0.0026130690239369,1.0,0.0,0.0,-0.0
70029356317,0.877,-0.009,-0.022,-0.0066811833530664,1.0,0.0,0.0,-0.0
70076684370,0.877,-0.009,-0.022,-0.0066811833530664,1.0,0.0,0.0,-0.0
70130865551,0.942,-0.007,-0.025,-0.0025910367257893,1.0,0.0,0.0,-0.0
70172717113,0.942,-0.007,-0.025,-0.0025910367257893,1.0,0.0,0.0,-0.0
70216646610,0.942,-0.007,-0.025,-0.0005335630849003,1.0,0.0,0.0,-0.0
70264638771,0.942,-0.007,-0.025,-0.0005335630849003,1.0,0.0,0.0,-0.0
70308634547,0.99,0.023,-0.007,-0.0147183649241924,1.0,0.0,0.0,-0.0
70356660284,0.99,0.023,-0.007,-0.0147183649241924,1.0,0.0,0.0,-0.0
70396642148,0.99,0.023,-0.007,-0.001947286305949,1.0,0.0,0.0,-0.0
70444656079,0.99,0.023,-0.007,-0.001947286305949,1.0,0.0,0.0,-0.0
70488601627,1.02,-0.005,-0.0209999999999999,0.0052322661504149,1.0,0.0,0.0,-0.0
