timestamp,X_vel,Y_vel,Z_vel,R_vel,X_pose,Y_pose,Z_pose
1703955141.3940647,-0.004,0.005,-0.013000000000000001,-0.0017152349464595318,-24.15049171447754,-4.627460479736328,2.5436618328094482
1703955141.4243824,-0.004,0.005,-0.013000000000000001,-0.0017152349464595318,-24.15049171447754,-4.627460479736328,2.5436618328094482
1703955141.475437,0.0,-0.004,-0.045,-0.02039457857608795,-24.152170181274414,-4.630518913269043,2.5414516925811768
1703955141.476313,0.0,-0.004,-0.045,-0.02039457857608795,-24.152170181274414,-4.630518913269043,2.5414516925811768
1703955141.5778923,0.0,-0.004,-0.045,0.008859989233314991,-24.152170181274414,-4.630518913269043,2.5414516925811768
1703955141.5786002,0.0,-0.004,-0.045,0.008859989233314991,-24.152170181274414,-4.630518913269043,2.5414516925811768
1703955141.6296253,0.008,-0.013000000000000001,-0.026000000000000002,0.012567820958793163,-24.155424118041992,-4.633354663848877,2.5421972274780273
1703955141.679713,0.008,-0.013000000000000001,-0.026000000000000002,0.012567820958793163,-24.155424118041992,-4.633354663848877,2.5421972274780273
1703955141.7316802,0.008,-0.013000000000000001,-0.026000000000000002,0.007488744333386421,-24.155424118041992,-4.633354663848877,2.5421972274780273
1703955141.7818775,0.008,-0.013000000000000001,-0.026000000000000002,0.007488744333386421,-24.155424118041992,-4.633354663848877,2.5421972274780273
1703955141.8338423,0.005,-0.008,0.004,0.011435692198574543,-24.15850067138672,-4.63620662689209,2.5485169887542725
1703955141.8839788,0.005,-0.008,0.004,0.011435692198574543,-24.15850067138672,-4.63620662689209,2.5485169887542725
1703955141.9358199,0.005,-0.008,0.004,-0.10569150745868683,-24.15850067138672,-4.63620662689209,2.5485169887542725
1703955141.9859924,0.005,-0.008,0.004,-0.10569150745868683,-24.15850067138672,-4.63620662689209,2.5485169887542725
1703955142.0377295,0.007000000000000001,-0.004,-0.003,-0.041086986660957336,-24.15862274169922,-4.63847017288208,2.553713083267212
1703955142.0887153,0.007000000000000001,-0.004,-0.003,-0.041086986660957336,-24.15862274169922,-4.63847017288208,2.553713083267212
1703955142.1396275,0.007000000000000001,-0.004,-0.003,-0.0048827361315488815,-24.15862274169922,-4.63847017288208,2.553713083267212
1703955142.1905317,0.007000000000000001,-0.004,-0.003,-0.0048827361315488815,-24.15862274169922,-4.63847017288208,2.553713083267212
1703955142.2409997,0.005,0.009,-0.038,-0.0052698333747684956,-24.158279418945312,-4.640562057495117,2.544468879699707
1703955142.2913294,0.005,0.009,-0.038,-0.0052698333747684956,-24.158279418945312,-4.640562057495117,2.544468879699707
1703955142.3437166,0.005,0.009,-0.038,0.00976829044520855,-24.158279418945312,-4.640562057495117,2.544468879699707
1703955142.3938692,0.005,0.009,-0.038,0.00976829044520855,-24.158279418945312,-4.640562057495117,2.544468879699707
1703955142.4457874,0.008,0.001,-0.056999999999999995,-0.011507632210850716,-24.157752990722656,-4.6433305740356445,2.5368266105651855
1703955142.4966362,0.008,0.001,-0.056999999999999995,-0.011507632210850716,-24.157752990722656,-4.6433305740356445,2.5368266105651855
1703955142.5484846,0.008,0.001,-0.056999999999999995,-0.008267553523182869,-24.157752990722656,-4.6433305740356445,2.5368266105651855
1703955142.598792,0.008,0.001,-0.056999999999999995,-0.008267553523182869,-24.157752990722656,-4.6433305740356445,2.5368266105651855
1703955142.6503677,0.009,0.002,-0.05600000000000001,0.00033559370785951614,-24.156923294067383,-4.6447367668151855,2.5343875885009766
1703955142.7010887,0.009,0.002,-0.05600000000000001,0.00033559370785951614,-24.156923294067383,-4.6447367668151855,2.5343875885009766
1703955142.7521522,0.009,0.002,-0.05600000000000001,0.010944189503788948,-24.156923294067383,-4.6447367668151855,2.5343875885009766
1703955142.8028135,0.009,0.002,-0.05600000000000001,0.010944189503788948,-24.156923294067383,-4.6447367668151855,2.5343875885009766
1703955142.8556232,0.005,0.013000000000000001,-0.028999999999999998,-0.040927331894636154,-24.154041290283203,-4.6469221115112305,2.531367063522339
1703955142.905517,0.005,0.013000000000000001,-0.028999999999999998,-0.040927331894636154,-24.154041290283203,-4.6469221115112305,2.531367063522339
1703955142.9596763,0.005,0.013000000000000001,-0.028999999999999998,0.009536873549222946,-24.154041290283203,-4.6469221115112305,2.531367063522339
1703955143.008615,0.005,0.013000000000000001,-0.028999999999999998,0.009536873549222946,-24.154041290283203,-4.6469221115112305,2.531367063522339
1703955143.0610247,0.014000000000000002,0.005,-0.031,-0.005704671610146761,-24.152814865112305,-4.6471147537231445,2.527299165725708
1703955143.1112685,0.014000000000000002,0.005,-0.031,-0.005704671610146761,-24.152814865112305,-4.6471147537231445,2.527299165725708
1703955143.1632564,0.014000000000000002,0.005,-0.031,0.00353060569614172,-24.152814865112305,-4.6471147537231445,2.527299165725708
1703955143.2136056,0.014000000000000002,0.005,-0.031,0.00353060569614172,-24.152814865112305,-4.6471147537231445,2.527299165725708
1703955143.2648952,0.036,-0.020999999999999998,-0.025,-0.009593024849891663,-24.158205032348633,-4.642876625061035,2.5251994132995605
1703955143.3162255,0.036,-0.020999999999999998,-0.025,-0.009593024849891663,-24.158205032348633,-4.642876625061035,2.5251994132995605
1703955143.367089,0.036,-0.020999999999999998,-0.025,0.03823939710855484,-24.158205032348633,-4.642876625061035,2.5251994132995605
1703955143.4179044,0.036,-0.020999999999999998,-0.025,0.03823939710855484,-24.158205032348633,-4.642876625061035,2.5251994132995605
1703955143.4698312,0.028999999999999998,-0.05500000000000001,-0.067,0.0035528712905943394,-24.174556732177734,-4.638767242431641,2.5151944160461426
1703955143.5208266,0.028999999999999998,-0.05500000000000001,-0.067,0.0035528712905943394,-24.174556732177734,-4.638767242431641,2.5151944160461426
1703955143.5732615,0.028999999999999998,-0.05500000000000001,-0.067,-0.03639288991689682,-24.174556732177734,-4.638767242431641,2.5151944160461426
1703955143.6228554,0.028999999999999998,-0.05500000000000001,-0.067,-0.03639288991689682,-24.174556732177734,-4.638767242431641,2.5151944160461426
1703955143.6752372,0.019,-0.001,-0.049,-0.015669777989387512,-24.178485870361328,-4.636465549468994,2.510655403137207
1703955143.7768486,0.019,-0.001,-0.049,0.0362493172287941,-24.178485870361328,-4.636465549468994,2.510655403137207
1703955143.8190908,0.019,-0.001,-0.049,0.0362493172287941,-24.178485870361328,-4.636465549468994,2.510655403137207
1703955143.8668165,0.001,0.077,-0.017,-0.004577102139592171,-24.16668701171875,-4.6388959884643555,2.5071027278900146
1703955143.906869,0.001,0.077,-0.017,-0.004577102139592171,-24.16668701171875,-4.6388959884643555,2.5071027278900146
1703955143.951443,0.001,0.077,-0.017,0.0008191110100597143,-24.16668701171875,-4.6388959884643555,2.5071027278900146
1703955143.9947855,0.001,0.077,-0.017,0.0008191110100597143,-24.16668701171875,-4.6388959884643555,2.5071027278900146
1703955144.0390613,0.006,0.071,-0.08399999999999999,-0.054037630558013916,-24.147916793823242,-4.640426158905029,2.490776777267456
1703955144.0836647,0.006,0.071,-0.08399999999999999,-0.054037630558013916,-24.147916793823242,-4.640426158905029,2.490776777267456
1703955144.135557,0.006,0.071,-0.08399999999999999,-0.025292742997407913,-24.147916793823242,-4.640426158905029,2.490776777267456
1703955144.185103,0.006,0.071,-0.08399999999999999,-0.025292742997407913,-24.147916793823242,-4.640426158905029,2.490776777267456
