timestamp,X_pose,Y_pose,Z_pose,R_pose
1703953299.998654,-0.0209923113161896,-0.029520696762019495,-0.9865786416017566,-0.009712391569908654
1703953300.03535,-0.020992722292289673,-0.03182202455208181,-0.9867609834042117,-0.00975836021172634
1703953300.0669365,-0.021362031558691513,-0.03296916383601194,-0.9856046739918749,-0.009413415642099432
1703953300.099056,-0.022123514156992964,-0.032972534853930875,-0.9868151350375598,-0.009790041563756815
1703953300.1352305,-0.02268955350480045,-0.03239572927719407,-0.9867642551091199,-0.0002817014858965497
1703953300.1683886,-0.023238296995794154,-0.032347008306938256,-0.9913427205386919,-0.00803081532087046
1703953300.2013557,-0.024384529036722214,-0.032971646235506274,-0.986738996610208,-0.009805535168019264
1703953300.2357736,-0.02451674458929841,-0.03340181702417283,-0.9926608247830279,-0.0032881134636948656
1703953300.267841,-0.024890441600749037,-0.035294126683867375,-0.9932985936430441,-0.011897677228468016
1703953300.305373,-0.025899714762931205,-0.03632194555403647,-0.9933465865887013,-0.013654595017502292
1703953300.3242323,-0.026066275685274136,-0.038063551220457834,-0.9937183834717702,-0.001263013282050734
1703953300.371745,-0.02726544057282304,-0.04141284497077072,-0.9954227747101755,-4.4656255045529835e-05
1703953300.4075189,-0.02701353682939233,-0.04241287452185008,-0.9971592104826731,-0.009010906674696464
1703953300.4547555,-0.028406781576732563,-0.04373520631162927,-0.9955378526200854,-8.377088669074618e-05
1703953300.4708958,-0.029547942107903825,-0.04489595551505521,-0.9955711365912201,-0.0001007574166242087
1703953300.5022132,-0.030213628706342505,-0.04622147135370595,-0.9883813445450642,-0.0009108721853753275
1703953300.533137,-0.03089877876752975,-0.04781824211596632,-0.9971309700547374,0.008936587044664651
1703953300.5647242,-0.03069066484422753,-0.04954333816506388,-0.9958473780412026,-0.00018514140650984678
1703953300.598802,-0.03147433652334623,-0.050733660043557775,-0.9974293882723481,-0.0007394172882254362
1703953300.6343198,-0.03220491389310433,-0.05132952353653783,-0.9949892103796408,0.004821458596544118
1703953300.6667876,-0.032066508875836064,-0.05074866030562373,-1.0016141428737872,0.010956514794353868
1703953300.6973033,-0.03215460430131221,-0.04973722893792333,-0.9978112313418813,0.006516496473753271
1703953300.734725,-0.03272489321267056,-0.04972997417987206,-0.9937328967076695,-0.005764339905998079
1703953300.7669535,-0.03311050626380314,-0.05319089608572235,-0.9936497223770004,-0.009142696435055603
1703953300.7994664,-0.03272942719611362,-0.05553361583398465,-0.9942159663640059,-0.005875176591933086
1703953300.8342526,-0.032965809732347646,-0.05592343605867585,-0.9991133245728262,0.002467297079985178
1703953300.8675306,-0.032966216982113834,-0.0570887267531648,-0.9991663507940574,0.002450408262011697
1703953300.8996744,-0.03342336286289748,-0.05770495654033568,-0.9900324433287787,0.0031266443453832086
1703953300.932981,-0.03354663633782488,-0.058261649657945995,-0.996321568678195,-0.009933536826778227
1703953300.9659982,-0.034337842063499845,-0.05830395143775033,-0.9979453051933082,-0.010558340576296194
1703953300.99864,-0.03434069942604914,-0.060635728640327416,-0.9981464429072351,-0.010614820999904117
1703953301.03382,-0.03394975636415288,-0.06531715110145798,-0.9985914824939891,-0.007668186953590271
1703953301.067372,-0.03395141358900413,-0.06765251130249447,-0.9987914324553424,-0.007714625825204209
1703953301.0978055,-0.03355284750673347,-0.06873834233094443,-0.9970523878399862,-0.010123984420183802
1703953301.1616514,-0.03355284750673347,-0.06873834233094443,-0.9970523878399862,-0.010123984420183802
1703953301.1764064,-0.033130384321313024,-0.06945238251511798,-0.995061110845559,-0.009489172802937715
1703953301.1963105,-0.03320728945986821,-0.06880574279572557,-0.9989114528495565,-0.010791702660559621
1703953301.2300482,-0.03263733021639845,-0.06939025028298436,-0.9990081747742715,-0.0011775146746339385
1703953301.2724779,-0.032064823195336614,-0.06997558107905227,-0.9990642431593828,-0.010799546111362454
1703953301.2987878,-0.031493455548312836,-0.0693922302890605,-0.9990562917089505,-0.0011585754895828307
1703953301.333881,-0.030413780226305823,-0.06823937340013214,-1.00682716861862,-0.0005052622998876937
1703953301.3664336,-0.030145777218957445,-0.0653055013854967,-0.9985197405919356,-0.013916532555895967
1703953301.3999958,-0.029034643826706584,-0.06422235411190391,-1.0052517656376332,-0.014408380671814398
1703953301.4341352,-0.02844013375688154,-0.06311950539575734,-1.0046103329191303,-0.015704255867323696
1703953301.4661396,-0.02752718454911147,-0.06295368797390793,-1.006575355126636,-0.01010376951777925
1703953301.5011823,-0.026730314060169787,-0.06187641001967785,-1.0051320264999473,-0.014294699181365915
1703953301.5343761,-0.026180769274794922,-0.06235278569834686,-1.001838536670424,-0.016459158014242158
1703953301.5693989,-0.02519488690989299,-0.0606479934379478,-0.9985099052915017,-0.01047694728427738
1703953301.6031005,-0.025034595978601602,-0.05883837956905584,-1.0015779398285936,0.002915388243588928
1703953301.634703,-0.023459832448508775,-0.058375301514045984,-1.0027472920867488,0.001144621131167417
1703953301.6676793,-0.023047848620634234,-0.05728864515823539,-0.99474877763498,0.0036457905595382828
1703953301.7009025,-0.021591308771559795,-0.05720760278631141,-0.9953345430284113,-0.0014228089989865593
1703953301.7337356,-0.020772427716106427,-0.054972846229146485,-0.9837257920235646,0.0011729814544857173
1703953301.7692235,-0.0204161128648687,-0.05550747467741516,-0.9794710399202218,0.0021271124771690443
1703953301.7969706,-0.01970613200175208,-0.056637603401063705,-0.9692531781853103,-0.003335622200276259
1703953301.8517704,-0.01933760569362109,-0.058955057398902395,-0.961787515118897,-0.0007959888094224968
1703953301.8671267,-0.018621808889095953,-0.061195164615524864,-0.9532381212455742,-0.000839876871671952
1703953301.8981152,-0.017568564931177033,-0.06224415161562768,-0.9435197042003084,-0.003314390323344848
1703953301.9345443,-0.01704485311097732,-0.06318253689326714,-0.9373791257420858,-0.011192712444337094
1703953301.9669611,-0.016598643355218358,-0.06219513068681715,-0.9223669889699236,-0.01821265114317811
1703953301.9998028,-0.015578680639918737,-0.06174786407389649,-0.9112641324190186,-0.014047612220441518
1703953302.055137,-0.015081210985513387,-0.06113771310679861,-0.9083910103801207,-0.02066498236375873
1703953302.0704863,-0.015552970328748377,-0.06160594658625728,-0.8907864455252934,-0.0262131449830263
1703953302.0960886,-0.014733510948023014,-0.06216278718196417,-0.8811076706356976,-0.017869982005915032
1703953302.132598,-0.014066421123638324,-0.06327121438953358,-0.87668242036558,-0.02079942471819411
1703953302.1673992,-0.014177709308454332,-0.0610650918493259,-0.8653271023716843,-0.019664194731680927
1703953302.1992698,-0.013190258523129406,-0.0586945293350073,-0.8555767039248414,-0.015255610317779424
1703953302.2494516,-0.012597743998656213,-0.05871012178944713,-0.8486783990611755,-0.015109482122970743
1703953302.2687833,-0.01309436300796737,-0.059141305459083096,-0.8385735445686031,-0.017039821885989948
1703953302.3015764,-0.012199360208225964,-0.05869535268831377,-0.830127369554959,-0.012364738678182479
1703953302.3205457,-0.011952461414173774,-0.05784536140282389,-0.8231477681306237,-0.015439351384524722
1703953302.3663764,-0.011177038371739688,-0.058307240389668336,-0.8157199047937115,-0.006581566759132939
1703953302.4014702,-0.010625937426801272,-0.05832515773522529,-0.809452188715585,-0.006501871266271695
1703953302.433283,-0.01010346854102756,-0.05787346148359878,-0.7998742316987368,-0.01240660476755016
1703953302.466532,-0.009478032206079713,-0.05840523067838897,-0.7965225245346208,-0.010494342625121502
1703953302.5004396,-0.009066150825241606,-0.057377450287425205,-0.7883562881298427,-0.003041223530833404
1703953302.53401,-0.008432217811150245,-0.056955913274948256,-0.7864533278795866,0.0034271648207182177
1703953302.5676167,-0.007477156495228659,-0.05598279202780336,-0.7814121439332685,0.005048604453387169
1703953302.5991957,-0.006026991951957745,-0.05512078965105723,-0.7770239303799561,0.002241342869078379
1703953302.6328597,-0.005505915414905395,-0.05285690912315131,-0.7712007475587122,-0.00012027153379900401
1703953302.6666064,-0.004046439939300088,-0.049796414115561724,-0.7675956840992294,0.0016315694714703268
1703953302.701466,-0.0030244572425036555,-0.047505238350768586,-0.7642321763827736,-0.0017962850370095396
1703953302.7360702,-0.0017142548269486677,-0.04559967662967381,-0.7587427755991646,0.0008044374783322385
1703953302.7693944,-0.00019434218535311354,-0.043818789619170406,-0.759614904089306,-0.001573116120214731
1703953302.799392,0.0006655907592179736,-0.0412549150890608,-0.7533145471402454,-0.007582179138471232
1703953302.835196,0.002209810726914674,-0.04017139661894088,-0.750364815273251,-0.009522644854682911
1703953302.869665,0.0032117655846414074,-0.038086386120927455,-0.7463411624166569,-0.01332671918367804
1703953302.9019904,0.005183006075878479,-0.03819346940834379,-0.7448607598087176,-0.013723857575323697
1703953302.9328804,0.005795719196523495,-0.0373479414691312,-0.737447705848729,-0.009061530775441284
1703953302.9914114,0.007669740532472974,-0.03745406125650882,-0.736207615729819,-0.010639995945721735
1703953303.004859,0.008940749483026186,-0.036307711804977175,-0.7313181376086209,-0.0055178336298080536
1703953303.0359097,0.010277566322127809,-0.03354001814649995,-0.7268387179677386,-0.010781612120858689
1703953303.0682847,0.011691629061826412,-0.031180423581293054,-0.7210158916175446,-0.012242363743591113
1703953303.0992804,0.014620728886954489,-0.02943331764458458,-0.7197793596117138,-0.0098856442441833
1703953303.1341534,0.01612293885561548,-0.02812859494182515,-0.7149665462759305,-0.008701144678476153
1703953303.171916,0.01714148341377331,-0.026073554302751805,-0.7131879833909239,-0.014954640182449174
1703953303.200946,0.017456971799847395,-0.02421349816775935,-0.7071031069789903,-0.018319248687631788
1703953303.2357724,0.018749190090395926,-0.022991145150131093,-0.7022770049742217,-0.01858913008337656
1703953303.2710857,0.019557456518025113,-0.02246715183071283,-0.6933733262801539,-0.019245549110515695
1703953303.3008308,0.020698646195352784,-0.022845362614044448,-0.6885545046314913,-0.0195065331950869
1703953303.3373466,0.021640458154526733,-0.023995386385986944,-0.6832865725066356,-0.022524352992428883
1703953303.374299,0.02220222426524525,-0.023757337017153695,-0.6760919323202771,-0.02027092320050704
1703953303.4036777,0.0241082425841973,-0.023141626960438935,-0.6705837742104814,-0.016310048347977838
1703953303.4369671,0.024769840742717528,-0.021689268971007904,-0.6626458797985483,-0.020153064861372746
1703953303.4731994,0.024451376269807996,-0.020409640330534266,-0.6544641917550882,-0.02424626171353479
1703953303.5038922,0.025095667759775977,-0.018157367799888382,-0.6462853564253402,-0.028058306511479225
1703953303.5642648,0.025445880788601497,-0.015848436173437102,-0.6388311131171834,-0.028674385459581776
1703953303.5786521,0.02564346599974198,-0.01460116466308322,-0.6330080891769808,-0.029330977474689934
1703953303.5990536,0.026523848433446854,-0.014646335974680073,-0.6251890781051782,-0.027219496155468592
1703953303.6338947,0.026061279744823602,-0.01527221617682031,-0.6196416052459588,-0.030700393968618036
1703953303.6650012,0.02717924545132599,-0.016012357598563343,-0.6119067217025016,-0.023075197186757376
