timestamp,X_pose,Y_pose,Z_pose,R_pose
1703953014.549782,0,0,0,0
1703953014.5836618,0,0,0,0
1703953014.615572,0,0,0,0
1703953014.6483738,0,0,0,0
1703953014.6816163,0,0,0,0
1703953014.7140567,0,0,0,0
1703953014.7461512,0,0,0,0
1703953014.7772322,0,0,0,0
1703953014.812836,0,0,0,0
1703953014.8463347,0,0,0,0
1703953014.902459,0,0,0,0
1703953014.9157424,0,0,0,0
1703953014.9450154,0,0,0,0
1703953014.9772408,0,0,0,0
1703953015.0142143,0,0,0,0
1703953015.0446558,0,0,0,0
1703953015.082614,0,0,0,0
1703953015.1155844,0,0,0,0
1703953015.1466413,0,0,0,0
1703953015.1809988,0,0,0,0
1703953015.2118795,0,0,0,0
1703953015.2349353,0,0,0,0
1703953015.3063867,0,0,0,0
1703953015.3271627,0,0,0,0
1703953015.3453324,0,0,0,0
1703953015.3790486,0,0,0,0
1703953015.4104414,0,0,0,0
1703953015.4444664,0,0,0,0
1703953015.4805388,0,0,0,0
1703953015.5156438,0,0,0,0
1703953015.5719838,0,0,0,0
1703953015.5913825,0,0,0,0
1703953015.6109903,0,0,0,0
1703953015.6433127,0,0,0,0
1703953015.6784198,0,0,0,0
1703953015.712039,0,0,0,0
1703953015.743939,0,0,0,0
1703953015.7780414,0,0,0,0
1703953015.812298,0,0,0,0
1703953015.848272,0,0,0,0
1703953015.8802578,0,0,0,0
1703953015.9114552,0,0,0,0
1703953015.9461658,0,0,0,0
1703953015.9795568,0,0,0,0
1703953016.0106146,0,0,0,0
1703953016.0481608,0,0,0,0
1703953016.0800836,0,0,0,0
1703953016.111254,0,0,0,0
1703953016.150219,0,0,0,0
1703953016.1797235,0,0,0,0
1703953016.236908,0,0,0,0
1703953016.2499652,0,0,0,0
1703953016.276228,0,0,0,0
1703953016.3101609,0,0,0,0
1703953016.3439012,0,0,0,0
1703953016.3787673,0,0,0,0
1703953016.4121034,0,0,0,0
1703953016.4442601,0,0,0,0
1703953016.477265,0,0,0,0
1703953016.5333564,0,0,0,0
1703953016.547507,0,0,0,0
1703953016.5749264,0,0,0,0
1703953016.6138527,0,0,0,0
1703953016.6450334,0,0,0,0
1703953016.6776252,0,0,0,0
1703953016.7137203,0,0,0,0
1703953016.7453952,0,0,0,0
1703953016.7792816,0,0,0,0
1703953016.8118565,0,0,0,0
1703953016.8468976,0,0,0,0
1703953016.8806117,0,0,0,0
1703953016.9132967,0,0,0,0
1703953016.9445395,0,0,0,0
1703953016.9796457,0,0,0,0
1703953017.0110621,0,0,0,0
1703953017.044612,0,0,0,0
1703953017.0804932,0,0,0,0
1703953017.11395,0,0,0,0
1703953017.1478112,0,0,0,0
1703953017.1808999,0,0,0,0
1703953017.2128112,0,0,0,0
1703953017.2340322,0,0,0,0
1703953017.2829285,0,0,0,0
1703953017.3477087,0,0,0,0
1703953017.3587248,0,0,0,0
1703953017.3821533,0,0,0,0
1703953017.4143543,0,0,0,0
1703953017.4470372,0,0,0,0
1703953017.482974,0,0,0,0
1703953017.5131805,0,0,0,0
1703953017.5455537,0,0,0,0
1703953017.6088417,0,0,0,0
1703953017.6243927,0,0,0,0
1703953017.6438262,0,0,0,0
1703953017.7029455,0,0,0,0
1703953017.718354,0,0,0,0
1703953017.7454703,0,0,0,0
1703953017.7810233,0,0,0,0
1703953017.811651,0,0,0,0
1703953017.8455,0,0,0,0
1703953017.881082,0,0,0,0
1703953017.9141266,0,0,0,0
1703953017.9642897,0,0,0,0
1703953017.9796968,0,0,0,0
1703953018.0165071,0,0,0,0
1703953018.0466099,0,0,0,0
1703953018.080608,0,0,0,0
1703953018.1149693,0,0,0,0
1703953018.150078,0,0,0,0
1703953018.1790214,0,0,0,0
1703953018.2145152,0,0,0,0
1703953018.2515066,0,0,0,0
1703953018.2781394,0,0,0,0
1703953018.31373,0,0,0,0
1703953018.347444,0,0,0,0
1703953018.3806503,0,0,0,0
1703953018.41492,0,0,0,0
1703953018.4469194,0,0,0,0
1703953018.4824667,0,0,0,0
1703953018.516222,0,0,0,0
1703953018.5469637,0,0,0,0
1703953018.5871928,0,0,0,0
1703953018.6149323,0,0,0,0
1703953018.6501048,0,0,0,0
1703953018.6816802,0,0,0,0
1703953018.7160904,0,0,0,0
1703953018.7463331,0,0,0,0
1703953018.7847729,0,0,0,0
1703953018.817814,0,0,0,0
1703953018.847739,0,0,0,0
1703953018.8823287,0,0,0,0
1703953018.9150352,0,0,0,0
1703953018.9454393,0,0,0,0
1703953018.982527,0,0,0,0
1703953019.0435274,0,0,0,0
1703953019.0544877,0,0,0,0
1703953019.081181,0,0,0,0
1703953019.1155007,0,0,0,0
1703953019.1473422,0,0,0,0
1703953019.1807456,0,0,0,0
1703953019.2124152,0,0,0,0
1703953019.2350025,0,0,0,0
1703953019.2827652,0,0,0,0
1703953019.3137429,0,0,0,0
1703953019.345441,0,0,0,0
1703953019.378741,0,0,0,0
1703953019.4129634,0,0,0,0
1703953019.448013,0,0,0,0
1703953019.4824212,0,0,0,0
1703953019.5130658,0,0,0,0
1703953019.5474474,0,0,0,0
1703953019.5832727,0,0,0,0
1703953019.6161616,0,0,0,0
1703953019.648781,0,0,0,0
1703953019.6818578,0,0,0,0
1703953019.7143185,0,0,0,0
1703953019.7485514,0,0,0,0
1703953019.7805264,0,0,0,0
1703953019.8124933,0,0,0,0
1703953019.8651385,0,0,0,0
1703953019.8811004,0,0,0,0
1703953019.91358,0,0,0,0
1703953019.9446378,0,0,0,0
1703953019.977972,0,0,0,0
1703953020.0137508,0,0,0,0
1703953020.0486262,0,0,0,0
1703953020.0813708,0,0,0,0
1703953020.1123335,0,0,0,0
1703953020.1482394,0,0,0,0
1703953020.1778984,0,0,0,0
1703953020.287754,0,0,0,0
1703953020.3034348,0,0,0,0
1703953020.3260195,0,0,0,0
1703953020.3456423,0,0,0,0
1703953020.3806074,0,0,0,0
1703953020.4368594,0,0,0,0
1703953020.4513774,0,0,0,0
1703953020.4798546,0,0,0,0
1703953020.5141292,0,0,0,0
1703953020.5469825,0,0,0,0
1703953020.581588,0,0,0,0
1703953020.6149545,0,0,0,0
1703953020.6476147,0,0,0,0
1703953020.6785338,0,0,0,0
1703953020.7110834,0,0,0,0
1703953020.7467024,0,0,0,0
1703953020.7788913,0,0,0,0
1703953020.8136938,0,0,0,0
1703953020.8476288,0,0,0,0
1703953020.8805156,0,0,0,0
1703953020.9127283,0,0,0,0
1703953020.9480817,0,0,0,0
1703953020.9798422,0,0,0,0
1703953021.0131934,0,0,0,0
1703953021.046383,0,0,0,0
1703953021.0798888,0,0,0,0
1703953021.132745,0,0,0,0
1703953021.1486058,0,0,0,0
1703953021.179309,0,0,0,0
