timestamp,X_vel,Y_vel,Z_vel,R_vel,X_pose,Y_pose,Z_pose
1702058541.6184592,-0.015,-0.012,-0.005,0.0019388487562537193,0.10587186366319656,0.15195587277412415,0.5276128649711609
1702058541.6695807,-0.015,-0.012,-0.005,0.0019388487562537193,0.10587186366319656,0.15195587277412415,0.5276128649711609
1702058541.7230177,-0.015,-0.012,-0.005,0.042495228350162506,0.10587186366319656,0.15195587277412415,0.5276128649711609
1702058541.8260725,-0.01,-0.009,-0.026000000000000002,0.009005355648696423,0.10720227658748627,0.1517621874809265,0.5250200033187866
1702058541.8265734,-0.01,-0.009,-0.026000000000000002,0.009005355648696423,0.10720227658748627,0.1517621874809265,0.5250200033187866
1702058541.878765,-0.01,-0.009,-0.026000000000000002,0.008161392994225025,0.10720227658748627,0.1517621874809265,0.5250200033187866
1702058541.9278758,-0.01,-0.009,-0.026000000000000002,0.008161392994225025,0.10720227658748627,0.1517621874809265,0.5250200033187866
1702058541.9793396,-0.003,-0.03,-0.025,0.025527093559503555,0.10546749830245972,0.15142467617988586,0.5213759541511536
1702058542.030155,-0.003,-0.03,-0.025,0.025527093559503555,0.10546749830245972,0.15142467617988586,0.5213759541511536
1702058542.081421,-0.003,-0.03,-0.025,0.0033501379657536745,0.10546749830245972,0.15142467617988586,0.5213759541511536
1702058542.1325283,-0.003,-0.03,-0.025,0.0033501379657536745,0.10546749830245972,0.15142467617988586,0.5213759541511536
1702058542.1830976,-0.01,-0.032,0.001,0.0030050252098590136,0.10299205780029297,0.15030254423618317,0.5239272713661194
1702058542.235147,-0.01,-0.032,0.001,0.0030050252098590136,0.10299205780029297,0.15030254423618317,0.5239272713661194
1702058542.2862701,-0.01,-0.032,0.001,-0.02044011652469635,0.10299205780029297,0.15030254423618317,0.5239272713661194
1702058542.3360848,-0.01,-0.032,0.001,-0.02044011652469635,0.10299205780029297,0.15030254423618317,0.5239272713661194
1702058542.3874598,-0.016,-0.025,0.018,-0.014299086295068264,0.10102814435958862,0.14774981141090393,0.5272828936576843
1702058542.4396708,-0.016,-0.025,0.018,-0.014299086295068264,0.10102814435958862,0.14774981141090393,0.5272828936576843
1702058542.4904144,-0.016,-0.025,0.018,0.005717937834560871,0.10102814435958862,0.14774981141090393,0.5272828936576843
1702058542.5425498,-0.016,-0.025,0.018,0.005717937834560871,0.10102814435958862,0.14774981141090393,0.5272828936576843
1702058542.593254,-0.012,-0.026000000000000002,0.031,-0.0041459244675934315,0.09894140064716339,0.145133376121521,0.5340143442153931
1702058542.642309,-0.012,-0.026000000000000002,0.031,-0.0041459244675934315,0.09894140064716339,0.145133376121521,0.5340143442153931
1702058542.694571,-0.012,-0.026000000000000002,0.031,-0.006839710287749767,0.09894140064716339,0.145133376121521,0.5340143442153931
1702058542.7452607,-0.012,-0.026000000000000002,0.031,-0.006839710287749767,0.09894140064716339,0.145133376121521,0.5340143442153931
1702058542.7968957,-0.008,-0.034,0.014000000000000002,-0.013780778273940086,0.09585845470428467,0.14400959014892578,0.5373581051826477
1702058542.8460078,-0.008,-0.034,0.014000000000000002,-0.013780778273940086,0.09585845470428467,0.14400959014892578,0.5373581051826477
1702058542.8991807,-0.008,-0.034,0.014000000000000002,-0.019560683518648148,0.09585845470428467,0.14400959014892578,0.5373581051826477
1702058542.948142,-0.008,-0.034,0.014000000000000002,-0.019560683518648148,0.09585845470428467,0.14400959014892578,0.5373581051826477
1702058543.0014915,-0.012,-0.037,0.002,0.003986597526818514,0.09217506647109985,0.14138151705265045,0.5388400554656982
1702058543.049848,-0.012,-0.037,0.002,0.003986597526818514,0.09217506647109985,0.14138151705265045,0.5388400554656982
1702058543.1027985,-0.012,-0.037,0.002,-0.002525671385228634,0.09217506647109985,0.14138151705265045,0.5388400554656982
1702058543.1522405,-0.012,-0.037,0.002,-0.002525671385228634,0.09217506647109985,0.14138151705265045,0.5388400554656982
