timestamp,X_pose,Y_pose,Z_pose
1702058705.4947188,5.173451234526273,-2.0683090343114037,0.0
1702058705.5438037,5.179834986921148,-2.075877879280791,0.0
1702058705.5938056,5.186218739316023,-2.083446724250178,0.0
1702058705.6438,5.192602491710898,-2.0910155692195653,0.0
1702058705.6938016,5.1998160815603525,-2.099503504547949,0.0
1702058705.7438083,5.207029671409808,-2.1079914398763338,0.0
1702058705.7938085,5.213413423804683,-2.1155602848457207,0.0
1702058705.8438027,5.219797176199558,-2.123129129815108,0.0
1702058705.8938057,5.226180928594433,-2.1306979747844954,0.0
1702058705.9437983,5.230968742890589,-2.136374608511536,0.0
1702058705.9938014,5.237352495285464,-2.143943453480923,0.0
1702058706.0438023,5.243736247680339,-2.1515122984503106,0.0
1702058706.0938008,5.2501200000752135,-2.159081143419698,0.0
1702058706.1438046,5.257269718416512,-2.1676229495691666,0.0
1702058706.193801,5.2644194367578105,-2.1761647557186348,0.0
1702058706.2437987,5.270803189152685,-2.183733600688022,0.0
1702058706.2938006,5.275591003448842,-2.1894102344150626,0.0
1702058706.343801,5.2819747558437165,-2.19697907938445,0.0
1702058706.3937986,5.288358508238591,-2.2045479243538373,0.0
1702058706.443805,5.295508226579889,-2.2130897305033055,0.0
1702058706.493785,5.301835024970441,-2.2207062474851673,0.0
1702058706.5438106,5.308161823360995,-2.2283227644670296,0.0
1702058706.5938349,5.314488621751547,-2.2359392814488914,0.0
1702058706.6438086,5.320049513794779,-2.2425829084540334,0.0
1702058706.6937976,5.326433266189654,-2.2501517534234208,0.0
1702058706.7438033,5.332817018584529,-2.257720598392808,0.0
1702058706.7937973,5.3399667369258275,-2.266262404542277,0.0
1702058706.8437996,5.346293535316381,-2.273878921524139,0.0
1702058706.8938043,5.352620333706933,-2.2814954385060005,0.0
1702058706.9438007,5.357365432499848,-2.287207826242397,0.0
1702058706.9937983,5.3636922308904005,-2.294824343224259,0.0
1702058707.0438027,5.370019029280954,-2.3024408602061213,0.0
1702058707.0937974,5.377168747622252,-2.31098266635559,0.0
1702058707.1438003,5.381956561918408,-2.3166593000826303,0.0
1702058707.193801,5.389106280259707,-2.325201106232099,0.0
1702058707.243826,5.395433078650259,-2.332817623213961,0.0
1702058707.2937992,5.401759877040812,-2.3404341401958226,0.0
1702058707.3438106,5.408086675431365,-2.348050657177685,0.0
1702058707.3938165,5.414413473821917,-2.3556671741595467,0.0
1702058707.4438128,5.42074027221247,-2.3632836911414086,0.0
1702058707.493817,5.427067070603023,-2.370900208123271,0.0
1702058707.543813,5.434975568591214,-2.3804208543505982,0.0
1702058707.593809,5.441302366981766,-2.38803737133246,0.0
1702058707.6438377,5.446047465774681,-2.393749759068857,0.0
1702058707.69381,5.4523742641652335,-2.401366276050718,0.0
1702058707.7438145,5.458701062555787,-2.4089827930325804,0.0
1702058707.7938101,5.46502786094634,-2.4165993100144427,0.0
1702058707.8438091,5.4713546593368925,-2.424215826996304,0.0
1702058707.8938026,5.477681457727446,-2.4318323439781664,0.0
1702058707.943809,5.48476690226891,-2.4404275403287343,0.0
1702058707.9938161,5.4902778035789375,-2.447112693045843,0.0
1702058708.0438063,5.496604601969491,-2.4547292100277054,0.0
1702058708.0938058,5.502931400360043,-2.462345727009567,0.0
1702058708.1438153,5.5092581987505955,-2.469962243991429,0.0
1702058708.1938164,5.515584997141149,-2.4775787609732913,0.0
1702058708.2438064,5.521911795531701,-2.485195277955153,0.0
1702058708.2938077,5.528238593922254,-2.492811794937015,0.0
1702058708.3438153,5.532983692715168,-2.4985241826734113,0.0
1702058708.393811,5.539310491105721,-2.5061406996552735,0.0
1702058708.443831,5.546395935647186,-2.514735896005842,0.0
1702058708.4938166,5.552665424044801,-2.522399656443242,0.0
1702058708.543813,5.5589349124424166,-2.530063416880642,0.0
1702058708.5938065,5.5660203569838815,-2.5386586132312106,0.0
1702058708.643811,5.570765455776796,-2.5443710009676064,0.0
1702058708.693816,5.577092254167348,-2.551987517949467,0.0
1702058708.7438145,5.5834190525579,-2.5596040349313274,0.0
1702058708.793822,5.589745850948453,-2.567220551913188,0.0
1702058708.8438194,5.594490949741367,-2.5729329396495833,0.0
1702058708.8938177,5.600817748131919,-2.5805494566314437,0.0
1702058708.94382,5.607967466473217,-2.5890912627809106,0.0
1702058708.99381,5.614351218868092,-2.5966601077502967,0.0
1702058709.0437698,5.620734971262966,-2.6042289527196822,0.0
1702058709.0937736,5.627118723657841,-2.6117977976890683,0.0
1702058709.1438134,5.6335024760527155,-2.619366642658454,0.0
1702058709.193815,5.63988622844759,-2.6269354876278395,0.0
1702058709.2438087,5.647035946788888,-2.635477293777306,0.0
1702058709.2938051,5.65336274517944,-2.643093810759166,0.0
1702058709.343811,5.6589236372226726,-2.6497374377643066,0.0
1702058709.3938022,5.665307389617547,-2.657306282733692,0.0
1702058709.4438057,5.671691142012423,-2.6648751277030778,0.0
1702058709.4938006,5.678074894407298,-2.672443972672463,0.0
1702058709.5437996,5.685288484256754,-2.680931908000845,0.0
1702058709.5938008,5.692502074106209,-2.6894198433292265,0.0
1702058709.6438012,5.698885826501085,-2.696988688298612,0.0
1702058709.6938016,5.703673640797241,-2.7026653220256507,0.0
1702058709.743796,5.710057393192116,-2.7102341669950354,0.0
1702058709.7937996,5.716441145586992,-2.7178030119644205,0.0
1702058709.8437974,5.722824897981868,-2.7253718569338057,0.0
1702058709.8938017,5.730038487831323,-2.733859792262187,0.0
1702058709.9438055,5.737252077680779,-2.7423477275905674,0.0
1702058709.9937968,5.743635830075655,-2.7499165725599526,0.0
1702058710.0437975,5.748423644371812,-2.755593206286991,0.0
1702058710.0937958,5.7548073967666875,-2.7631620512563755,0.0
1702058710.1437957,5.761191149161562,-2.770730896225759,0.0
1702058710.1937997,5.767574901556437,-2.7782997411951422,0.0
1702058710.2438009,5.774788491405892,-2.786787676523522,0.0
1702058710.2937996,5.781228838611855,-2.7943084236058455,0.0
1702058710.3438005,5.788442428461311,-2.8027963589342257,0.0
1702058710.3937986,5.793230242757467,-2.8084729926612635,0.0
1702058710.4438043,5.799613995152342,-2.816041837630647,0.0
1702058710.4937747,5.805997747547217,-2.8236106826000302,0.0
1702058710.5438085,5.8123814999420915,-2.8311795275694136,0.0
1702058710.593804,5.817992069825001,-2.8377812550470423,0.0
1702058710.6438026,5.824432417030964,-2.8453020021293662,0.0
1702058710.6938004,5.830872764236927,-2.8528227492116898,0.0
1702058710.7437973,5.8373131114428904,-2.8603434962940133,0.0
1702058710.7937973,5.844526701292346,-2.8688314316223935,0.0
1702058710.8437974,5.850910453687221,-2.876400276591777,0.0
1702058710.8937993,5.857294206082096,-2.8839691215611603,0.0
1702058710.943799,5.863677958476971,-2.8915379665305436,0.0
1702058710.9937983,5.870061710871846,-2.899106811499927,0.0
1702058711.0437622,5.8764454632667205,-2.9066756564693104,0.0
1702058711.0937986,5.88205603314963,-2.913277383946939,0.0
1702058711.1437585,5.888496380355593,-2.920798131029263,0.0
1702058711.1937985,5.894936727561556,-2.9283188781115865,0.0
1702058711.2437987,5.901377074767519,-2.93583962519391,0.0
1702058711.2937994,5.9078174219734825,-2.943360372276234,0.0
1702058711.343815,5.914257769179446,-2.9508811193585576,0.0
