Time,X_vel_uav,Y_vel_uav,Z_vel_uav,R_vel_uav,X_cmd_vel,Y_cmd_vel,Z_cmd_vel,R_cmd_vel
1700334802.9066637,-0.057443661732714854,-0.054612408742056605,-1.0259771539282871,0,0.06434574377454606,-0.07912565138784529,-0.1225945349353221,0.013259813181596521
1700334802.9376047,-0.05645446731265185,-0.054666832553080746,-1.0257407180236366,0,0.038605116933441604,-0.07416557615281724,-0.01308214559291565,-0.05648251517808292
1700334802.97155,-0.055903864807608186,-0.054615870735390135,-1.026331486816778,0,0.038605116933441604,-0.07416557615281724,-0.01308214559291565,-0.05648251517808292
1700334803.0040798,-0.0551346629613452,-0.05592080461502351,-1.0220568363061082,0,0.07381026632018813,-0.051910476882353014,-0.07171565277872653,-0.01289367663881183
1700334803.0378215,-0.05491269261094748,-0.05820003256805595,-1.0212576399986162,0,0.1113698212820928,-0.07150519042652626,-0.021627354698731144,-0.0480135796425753
1700334803.0769851,-0.05391605481657833,-0.058767286768267674,-1.01989201670729,0,0.14124502803321537,-0.08596336362755883,-0.04876970250637968,0.008498685533054525
1700334803.101029,-0.05272853090628515,-0.05817109482115594,-1.0249658768487038,0,0.14124502803321537,-0.08596336362755883,-0.04876970250637968,0.008498685533054525
1700334803.1366177,-0.05213388115846568,-0.05756857688352203,-1.0248443622977488,0,0.07771756501388259,-0.02912950707167842,-0.09635719683509293,-0.02239333270016943
1700334803.1709032,-0.05155747089229153,-0.05872872960848458,-1.0181481356489415,0,0.07771756501388259,-0.02912950707167842,-0.09635719683509293,-0.02239333270016943
1700334803.2027326,-0.05024759718212827,-0.05822861252377998,-1.0141343090573478,0,0.09460446881283324,-0.05462303736536141,0.009963310192004193,-0.03760746205275277
1700334803.2366965,-0.050626576557964945,-0.059367978415606856,-1.0201460371417181,0,0.06483493779146095,-0.048667147734640384,-0.0031399187279980145,-0.02206761861763153
1700334803.2704363,-0.04915742607470267,-0.05884444584544794,-1.0168984994228865,0,0.06483493779146095,-0.048667147734640384,-0.0031399187279980145,-0.02206761861763153
1700334803.3032398,-0.04838372245796214,-0.05883389345113531,-1.0168146541027714,0,0.09636145990340016,-0.0527950516638933,-0.0673586838676829,-0.035892440046197724
1700334803.3360069,-0.0471343185534578,-0.059797115101322115,-1.0183277597287514,0,0.07911785183303398,-0.060075367103418105,-0.04318783392770667,-0.04147963035896611
1700334803.3716345,-0.04654008664122674,-0.05947751739912739,-1.0063901301762184,0,0.07911785183303398,-0.060075367103418105,-0.04318783392770667,-0.04147963035896611
1700334803.404161,-0.045658557612541346,-0.05955719684907342,-1.0039123705381459,0,0.09798032554707248,-0.027992114490525515,0.07098945041031048,-0.016729365143105447
1700334803.4381642,-0.045319976060368986,-0.05944059105562844,-1.0127144347613803,0,0.08257601153740993,-0.052588647323632595,0.010625106503413837,-0.042157872789286295
1700334803.4717948,-0.04434007060835008,-0.05778708421229286,-1.003089492973208,0,0.08257601153740993,-0.052588647323632595,0.010625106503413837,-0.042157872789286295
1700334803.5040112,-0.04365582054152281,-0.05587776688440678,-1.0053486210344469,0,0.029306509374045497,-0.038538620455403086,-0.0011444121361339947,0.0018354469368985112
1700334803.5355723,-0.04337706544813874,-0.05370775575020553,-1.0031215038289576,0,0.02290053954304931,-0.05458032259603168,-0.03296130734333979,-0.018264683929883674
1700334803.5696182,-0.042834144679178295,-0.05130433046693386,-0.9944510799675172,0,0.02290053954304931,-0.05458032259603168,-0.03296130734333979,-0.018264683929883674
1700334803.6053953,-0.04222316600071854,-0.05019618654179879,-1.0028915386172632,0,-0.05655148726778944,-0.04947977646808725,0.10613322122567123,-0.043983840845050505
1700334803.637762,-0.04223738529203077,-0.048360992770620566,-1.003112663461175,0,0.03726918617070055,-0.05416628086494428,-0.07853232965086744,-0.023018850427953125
1700334803.6712997,-0.04131168601377748,-0.04667817661699873,-0.994334307024876,0,0.03726918617070055,-0.05416628086494428,-0.07853232965086744,-0.023018850427953125
1700334803.7099478,-0.04104733249498731,-0.04467983668330479,-1.0013235632875543,0,-0.03376484601158723,-0.04449596642697446,0.08675604263423994,-0.021828588991759143
1700334803.7390983,-0.04069985867382135,-0.0421053431479424,-0.9932583446965167,0,0.005338037355270858,-0.061590301569890066,-0.06223467477495655,-0.0391472572417399
1700334803.7812786,-0.040146357338733986,-0.040500126103789676,-0.9868506723197056,0,-0.013984437536900061,-0.05875572272505337,0.08542690535483884,-0.017148430137844804
1700334803.803109,-0.03980146328005513,-0.040237015940246215,-0.9947183003869973,0,-0.013984437536900061,-0.05875572272505337,0.08542690535483884,-0.017148430137844804
1700334803.8362505,-0.0395513646985868,-0.039105244725581,-0.9902606418543134,0,0.0029176922396591115,-0.042320935823027664,0.00150912131284117,-0.04204937474960334
1700334803.8711817,-0.03897989027526235,-0.036886289707728837,-0.992722462877249,0,0.0029176922396591115,-0.042320935823027664,0.00150912131284117,-0.04204937474960334
1700334803.9045534,-0.03863263671499603,-0.034746920693001115,-0.9851715362961714,0,-0.04237965053310141,-0.04302668778118021,0.03578227636221249,-0.04838920504672716
1700334803.936989,-0.03756714669811771,-0.03235211579418123,-0.9905676292649512,0,-0.011947565259757098,-0.05529909501440114,0.10221151419933674,-0.05393581867532946
1700334803.9704008,-0.03799310875042425,-0.029366017699774694,-0.9875529327565329,0,-0.011947565259757098,-0.05529909501440114,0.10221151419933674,-0.05393581867532946
1700334804.0036561,-0.03743936545933517,-0.02762055602578936,-0.9922536527174783,0,-0.10837180364230004,-0.046307249317065265,0.012464280100706278,-0.04931712810905542
1700334804.0382595,-0.03717354343609175,-0.026041658279135134,-0.9863365610717159,0,-0.010731204336632674,-0.04770449395587238,-0.019311989925256727,-0.022317734444729165
1700334804.070585,-0.037145497927610134,-0.02555805220239599,-0.9849563459978153,0,-0.010731204336632674,-0.04770449395587238,-0.019311989925256727,-0.022317734444729165
1700334804.102461,-0.036289553728300304,-0.02482534840307888,-0.9901867369689188,0,-0.0222355271086842,-0.05425489891899852,0.10064030391966866,-0.04677220745758199
