Time,X_vel_uav,Y_vel_uav,Z_vel_uav,R_vel_uav,X_cmd_vel,Y_cmd_vel,Z_cmd_vel,R_cmd_vel
1700334639.206138,0.02880067699293648,0.005604827798733179,-1.030201113116551,0,0,0,0,0
1700334639.243733,0.030183862340831955,0.006118465239062137,-1.0296005261952832,0,0.00625585795361667,0.022876941979997418,-0.09068566582211449,0.046174198638711354
1700334639.275406,0.02960055011302937,0.007468001680024059,-1.0286592956725022,0,-0.02238620396685049,0.0880422923488609,-0.07221827757230553,0.02077850613050211
1700334639.3054073,0.02844112893902081,0.008114579251874292,-1.023085954305577,0,-0.02238620396685049,0.0880422923488609,-0.07221827757230553,0.02077850613050211
1700334639.3654895,0.027497911394856422,0.008066295301316825,-1.0233574212564414,0,-0.06585735965266587,0.0004108157837777876,-0.005476025526849407,0.02690691055534436
1700334639.3835008,0.029002972084446348,0.008520353328847617,-1.0294507934450063,0,-0.009558980424153617,0.020497806139529624,-0.06325524950458353,0.030443627210219953
1700334639.4069586,0.029973195726492752,0.008761152018459596,-1.0230893808644133,0,-0.009558980424153617,0.020497806139529624,-0.06325524950458353,0.030443627210219953
1700334639.4394913,0.03018465149710994,0.009721645958904112,-1.0293348224979817,0,-0.030937655741043978,0.11728530822921993,-0.05801830011150803,0.04952859753450741
1700334639.4734569,0.030493642744675798,0.010231776986143457,-1.0193915989464015,0,-0.030937655741043978,0.11728530822921993,-0.05801830011150803,0.04952859753450741
1700334639.5080547,0.03136446668760318,0.010463240354979666,-1.02812313964471,0,-0.054260839759310085,0.0651809657900925,-0.019521483959207855,0.029902798943368055
1700334639.5406606,0.02990712008534113,0.008361786577978099,-1.0172716498299152,0,-0.020488866930324826,0.07613481055506748,-0.14684490100132436,0.05594933358718546
1700334639.57531,0.031189906669079295,0.008133141430535671,-1.0230866501432028,0,0.04651668424590806,0.01060033322164472,0.04617511462641239,0.0007721387731367338
1700334639.6080394,0.03186651641118084,0.007282456477078578,-1.0193257222221002,0,0.04651668424590806,0.01060033322164472,0.04617511462641239,0.0007721387731367338
1700334639.6496634,0.03159780883774359,0.007096586549019795,-1.0237112177997398,0,0.01985892224822928,0.10647605541898399,-0.06772261410684538,0.07063916130295436
1700334639.6813164,0.033227508801866035,0.008583316906541493,-1.0180905909096467,0,-0.004465724624027144,0.04564435456307106,-0.09877778075239053,0.028725630976429835
1700334639.7098608,0.03260076305856269,0.009720388001559676,-1.019977243102094,0,-0.004465724624027144,0.04564435456307106,-0.09877778075239053,0.028725630976429835
1700334639.7435389,0.03208750813484773,0.011660318161727521,-1.0135167214012883,0,-0.08528989043926706,0.0817863375072901,-0.020745868186503834,0.0415835609645707
1700334639.7741885,0.03189720341571564,0.011805261842795593,-1.0069168542960458,0,-0.06909765040846039,0.03983736769319463,0.019048937957851807,0.07458315115231144
1700334639.8091252,0.03332553117737963,0.011479151288160494,-1.0118645871665486,0,-0.06909765040846039,0.03983736769319463,0.019048937957851807,0.07458315115231144
1700334639.8434372,0.03292695537409134,0.011552961461256787,-1.0040325445351845,0,-0.010510234469295554,0.08937068917472535,-0.0170768694253971,0.02199308341554834
1700334639.8610284,0.03305215666876906,0.01180720329178438,-1.0069380115600275,0,-0.010510234469295554,0.08937068917472535,-0.0170768694253971,0.02199308341554834
1700334639.9123213,0.03434500765857718,0.011601308762492022,-1.0126515381654373,0,-0.024959580694599998,0.04795391323684172,0.023321515474546688,0.03932367910189641
1700334639.9435735,0.03384797387137015,0.009760717561561232,-1.0036225975518633,0,-0.00999495151401988,0.0925641496519169,-0.08107633397855393,0.0626824582204281
1700334639.974923,0.034765240756103405,0.009205651273833045,-1.0123917072603086,0,0.03745326107996312,0.043225740601234505,0.0664769619107729,0.04976783782008011
1700334640.0178194,0.034581449276903514,0.010908485153497146,-1.0029083075207503,0,0.03745326107996312,0.043225740601234505,0.0664769619107729,0.04976783782008011
1700334640.0431244,0.03471424607442443,0.013123743676826257,-1.0020168326102863,0,-0.04629367779546436,0.07780111102876748,-0.00158466679050627,0.05080934300470698
1700334640.0713866,0.034711547213723465,0.014291201436525621,-1.0019391515611562,0,-0.04629367779546436,0.07780111102876748,-0.00158466679050627,0.05080934300470698
1700334640.108649,0.03536376979852104,0.013281800318787455,-1.0032458283005945,0,-0.11233382865985984,0.06166749567080747,0.00308864038494444,0.027428765367995392
1700334640.1418693,0.035729610896833734,0.0120792885218092,-1.0028607135072434,0,0.009838141254238583,0.07690954646053695,-0.01946206157454794,0.072548296668373
1700334640.1742094,0.03629170215750768,0.01149262345205634,-1.0025408110464697,0,0.016772873769797976,0.0697613920164706,-0.004228791127225125,0.04535892511375282
1700334640.2116327,0.03614131495320119,0.010537898661337627,-0.9970366123579243,0,0.016772873769797976,0.0697613920164706,-0.004228791127225125,0.04535892511375282
1700334640.239123,0.037442363296517844,0.011494905245117993,-1.0025693230491783,0,0.02817446767892369,0.0716938824741701,0.05671631776664792,0.060683898292120425
1700334640.2750363,0.03700585909342893,0.013386864236499438,-0.995673048006597,0,-0.0418380967027985,0.09797436862554866,-0.0532370578010217,0.07893630784756964
1700334640.3152153,0.038862523892301465,0.01574084825338322,-0.9984068008273859,0,-0.0418380967027985,0.09797436862554866,-0.0532370578010217,0.07893630784756964
1700334640.3431194,0.03904791227068429,0.01818071326638025,-0.99816057500284,0,-0.1380343312729346,0.10358107966534108,0.03916569900546665,0.07080363462560134
1700334640.3805418,0.037946205048128255,0.02093573835196718,-0.9954059360699121,0,-0.09164943574312973,0.07042927810757078,0.0068723941970177975,0.05612474854609793
1700334640.4064858,0.03969974127248655,0.02203741208997446,-0.9972622172995877,0,-0.09164943574312973,0.07042927810757078,0.0068723941970177975,0.05612474854609793
1700334640.442854,0.0389839604581834,0.02184459670449247,-0.9931402911741273,0,-0.13582625293962092,0.08416163258025619,0.014701896245507096,0.03636779665647763
1700334640.472654,0.03859380753090319,0.02021949834188158,-0.9869361347019092,0,-0.13582625293962092,0.08416163258025619,0.014701896245507096,0.03636779665647763
1700334640.508078,0.03938604072313068,0.019713974963592604,-0.994257000057835,0,0.022713278643005194,0.03467382321735377,0.12094426862061262,0.05980591803732369
1700334640.540332,0.03898654988641313,0.02068730294754919,-0.9932132376635476,0,-0.012703025965144325,0.0874411377206088,-0.04657695059430849,0.04280031445241991
1700334640.5715349,0.03880083254651103,0.022202108898792525,-0.9838486601542848,0,-0.012703025965144325,0.0874411377206088,-0.04657695059430849,0.04280031445241991
1700334640.6105585,0.038734343804897646,0.02397542586727424,-0.9918209498697309,0,-0.0984047984023093,0.04913225292901356,0.12969559612211173,0.04921631759828527
1700334640.6402063,0.03924406916517878,0.02550408429401669,-0.988100966133039,0,-0.08113648882811811,0.06307818097548082,-0.04569636404684689,0.0373718587334489
1700334640.6876547,0.03766734022667584,0.02449225677534574,-0.9836863314294876,0,-0.07647014125761212,0.07954737311529318,0.06234630123189399,0.0800185665253332
1700334640.704411,0.037672034052742595,0.0221999049746513,-0.9838287819159246,0,-0.07647014125761212,0.07954737311529318,0.06234630123189399,0.0800185665253332
1700334640.739858,0.037007020736162397,0.02131065002680932,-0.9858716758925141,0,0.060921544614177536,0.02049850549132324,0.07814241695260248,0.03639468940655824
1700334640.7748582,0.03667662130329368,0.019735699783964954,-0.9826234649074584,0,-0.004303137745843007,0.04396489885374863,0.019699838907063262,0.058964291240968435
1700334640.8062897,0.03569468780668821,0.0203172187933762,-0.9822178984374134,0,-0.004303137745843007,0.04396489885374863,0.019699838907063262,0.058964291240968435
1700334640.8387654,0.03429045551473939,0.02059169038262963,-0.9775100955513647,0,-9.683069860846882e-05,0.024224379687452356,0.07714666631637354,0.05486406223815653
1700334640.874843,0.03475782991639599,0.01953556879412606,-0.9868446475764583,0,-0.03534222004344003,0.019381817875375337,0.09830026884438683,0.05408509879520418
1700334640.907975,0.034222748621939886,0.017837641406192338,-0.979309356709665,0,-0.03534222004344003,0.019381817875375337,0.09830026884438683,0.05408509879520418
1700334640.9402504,0.03259344951618502,0.014674303296103228,-0.9827618823641795,0,0.05167740653994631,0.055488247146882816,0.03887906890378481,0.07727381219514184
1700334640.9738486,0.03129172114809008,0.011009985771761965,-0.9776024845722164,0,0.1729413180844947,-0.027017211618278754,0.07282126894862877,0.09806569562034737
1700334641.0078604,0.03073275782784379,0.006350395063242726,-0.9777188503711317,0,0.1729413180844947,-0.027017211618278754,0.07282126894862877,0.09806569562034737
1700334641.0393796,0.02970375247326976,0.00327490182771472,-0.9750970951557374,0,0.11959557381167146,0.03632946338296378,0.05718407662232032,0.07071086191576653
1700334641.0766597,0.029973585252644628,0.0013076265676927278,-0.977480773692023,0,0.08017438193956677,0.021867740283770656,0.08705550416692931,0.09870746771668919
1700334641.1100245,0.02983441438311051,-0.001895323468147146,-0.9743754030293948,0,0.08017438193956677,0.021867740283770656,0.08705550416692931,0.09870746771668919
1700334641.1388915,0.03083141134258019,-0.002728975544342082,-0.9798564138913691,0,0.14477033507293466,0.05351358184839439,0.07295987871460848,0.09857626702766224
1700334641.1731853,0.02907983349941717,-0.0032289618551306896,-0.9812564478959814,0,0.14477033507293466,0.05351358184839439,0.07295987871460848,0.09857626702766224
1700334641.2071025,0.02895175458320708,-0.0035767305504514073,-0.9754004947583537,0,0.026613732300016416,0.07866123160045017,0.0064875158287663465,0.10631324703962254
1700334641.2398946,0.029865494759854515,-0.003319174011189341,-0.9806604013480476,0,0.028145862421987362,-0.002444509252139418,0.10168882839145363,0.06410895258642114
1700334641.2729392,0.028294715846197353,-0.0033870336183653552,-0.9779617920911612,0,-0.0006463245392512281,0.029587899269416986,0.03598802735632158,0.02664959039832395
1700334641.3086503,0.02800309025370312,-0.0037379897005580757,-0.9746838159939621,0,-0.0006463245392512281,0.029587899269416986,0.03598802735632158,0.02664959039832395
1700334641.343253,0.02882003803186884,-0.00463248231123565,-0.9784458060533496,0,0.014698562695636203,0.039002122618358975,0.09365314570680516,0.03296773233080964
1700334641.3709507,0.02817689504885565,-0.006553841603373195,-0.9752567625437628,0,0.014698562695636203,0.039002122618358975,0.09365314570680516,0.03296773233080964
1700334641.4057372,0.028182957353746752,-0.008826600286318707,-0.9754235544707086,0,0.08629854245090546,0.051906409155466786,0.05977126657193793,0.0015977639232087962
1700334641.4389224,0.028333759110861327,-0.010236361103980266,-0.9790078869502021,0,0.07442776273954362,0.04737074203007471,0.0627516333040481,0.02269523052398212
1700334641.4945836,0.02844753595873085,-0.012118723619907167,-0.9770541806432108,0,0.052592897632641016,0.0515457741284977,0.024653575752651813,0.02061587566481463
1700334641.5081394,0.030029555036295504,-0.012822732973551526,-0.9856745266336453,0,0.052592897632641016,0.0515457741284977,0.024653575752651813,0.02061587566481463
1700334641.5420747,0.030585913908921895,-0.012515081320325005,-0.9792373597382465,0,0.08844758733882956,0.09625557426506118,-0.018671224062224705,0.04579220553130264
1700334641.5699806,0.03295207765814053,-0.011766816238952519,-0.981947384534467,0,0.08844758733882956,0.09625557426506118,-0.018671224062224705,0.04579220553130264
1700334641.6061754,0.03351665375077702,-0.01186630798352742,-0.9822689505763026,0,-0.013162373824166074,0.13439509312938563,0.07846981246531738,0.02129567900789876
1700334641.6376936,0.032870432084773436,-0.009780305936894614,-0.9869587533699316,0,0.01875257581164421,0.07144040714300028,0.04358076100378197,0.032194619146904274
1700334641.674599,0.03363075872365326,-0.007633306410609439,-0.9863301377209304,0,-0.04417709337165533,0.03754536659329846,-0.005398371291288888,0.0026411995630027645
1700334641.7076797,0.03643384135283251,-0.005087508113639205,-0.9907840258507642,0,-0.04417709337165533,0.03754536659329846,-0.005398371291288888,0.0026411995630027645
1700334641.7389991,0.03797153456908282,-0.0008791916396275401,-0.9898040550628251,0,-0.1222134872254844,0.15759507543039528,-0.008113162644637375,-0.056354652618059276
1700334641.7728076,0.03768939885921586,0.003862327488808237,-0.9938366651211723,0,-0.1222134872254844,0.15759507543039528,-0.008113162644637375,-0.056354652618059276
1700334641.8119645,0.038786537961288496,0.008487536760627391,-0.9927280423723385,0,-0.25138716149256385,0.09715535151217533,-0.00958392689644037,-0.1113404800089576
1700334641.8390045,0.04069843476704414,0.012907649581691088,-0.9964701022933327,0,-0.13867663459647642,0.09469992075132676,0.02830623550894018,-0.13204328896153567
1700334641.8585594,0.04123914185214594,0.016963617665806157,-0.9954481143611499,0,-0.13867663459647642,0.09469992075132676,0.02830623550894018,-0.13204328896153567
1700334641.9127097,0.04056713270942853,0.021561787076713575,-0.9933401958442785,0,-0.2560388761413857,0.1355411280445811,-0.010993563154249628,-0.17838085649479962
1700334641.9437013,0.04204584075736265,0.02762070564471214,-0.9978506340159881,0,-0.15557919183385976,0.049738499520651014,0.03511234749498415,-0.1711246344429615
