Time,X_pose_uav,Y_pose_uav,Z_pose_uav,R_pose_uav,X_cmd_vel,Y_cmd_vel,Z_cmd_vel,R_cmd_vel
1701197616.9572072,-0.1406220360275309,-0.019206583037601258,-1.1336005306190138,0,0,0,0,0
1701197616.9900491,-0.13971557228159273,-0.020234235809020562,-1.1280633238092839,0,0,0,0,0
1701197617.0226028,-0.1390690441361608,-0.020352875878753108,-1.122215853928722,0,0,0,0,0
1701197617.0576046,-0.1397218989510661,-0.021552263323545914,-1.1281471758009176,0,0,0,0,0
1701197617.087111,-0.1399197342936005,-0.021439463662148436,-1.1263741610889015,0,0,0,0,0
1701197617.124543,-0.1383201689544808,-0.02124232528010964,-1.11487670181412,0,0,0,0,0
1701197617.1571229,-0.13740970090738086,-0.022134638848257553,-1.1102123533022719,0,0,0,0,0
1701197617.1874664,-0.13836595284182523,-0.022312721841632823,-1.1218008542057079,0,0,0,0,0
1701197617.2248514,-0.13753514207036643,-0.02124175216237113,-1.1144201038826884,0,0,0,0,0
1701197617.2538667,-0.1372065684287179,-0.019915224941377856,-1.11475945578332,0,0,0,0,0
1701197617.2844806,-0.13770758233102948,-0.020806748615860016,-1.1287913054890708,0,0,0,0,0
1701197617.3413687,-0.13689577722101628,-0.02236013134619531,-1.121306015107398,0,0,0,0,0
1701197617.3579895,-0.13619138422952679,-0.024525455009121483,-1.1174263345425686,0,0,0,0,0
1701197617.3860793,-0.13641620607400526,-0.026510642936675263,-1.1170765209172915,0,0,0,0,0
1701197617.4409993,-0.1369035042763698,-0.02649161209601431,-1.118036404139367,0,0,0,0,0
1701197617.465423,-0.13602073672412462,-0.024701508747070066,-1.1101007312796949,0,0,0,0,0
1701197617.4850976,-0.13505414389256257,-0.02471722187770449,-1.110526479416768,0,0,0,0,0
1701197617.518236,-0.13586151622302217,-0.025809077820519173,-1.1179120734818138,0,0,0,0,0
1701197617.5550604,-0.13571379793056887,-0.02727227799624269,-1.1107284933412642,0,0,0,0,0
1701197617.5860157,-0.13610674537752615,-0.029107185366158392,-1.117834815861576,0,0,0,0,0
1701197617.6225276,-0.13609924334952053,-0.027800898642392095,-1.1177405397190672,0,0,0,0,0
1701197617.657134,-0.13591707536991793,-0.02535124772692112,-1.1101100270026647,0,0,0,0,0
1701197617.6864796,-0.13694171903177163,-0.02312914087523071,-1.1171963842690809,0,0,0,0,0
1701197617.7085035,-0.13695638015982128,-0.02207851417798466,-1.1102947590965386,0,0,0,0,0
1701197617.7778208,-0.1374207137421656,-0.02207059616555876,-1.1097782198051958,0,0,0,0,0
1701197617.7930005,-0.1378799764636372,-0.022044419612837277,-1.1104690771281565,0,0,0,0,0
1701197617.824991,-0.13835537360391484,-0.02083894302595519,-1.1090387112998226,0,0,0,0,0
1701197617.854167,-0.1396213829857807,-0.01953954857284145,-1.108905657617084,0,0,0,0,0
1701197617.8858273,-0.1393188478242246,-0.01783743846575411,-1.1007538977346818,0,0,0,0,0
1701197617.9517262,-0.14017198149791937,-0.016293116560805537,-1.1081223953221144,0,0,0,0,0
1701197617.9682758,-0.14112140596200762,-0.014975044304251202,-1.1085405445957306,0,0,0,0,0
1701197617.9864502,-0.14176156151408817,-0.013626838378357419,-1.1084735820466116,0,0,0,0,0
1701197618.019914,-0.14101227388440496,-0.014235266762982863,-1.0959559575201665,0,0,0,0,0
1701197618.053291,-0.14251958293805844,-0.013930556227910475,-1.1032783336329477,0,0,0,0,0
1701197618.1177561,-0.1434817382112842,-0.013901685197763775,-1.1037857588488127,0,0,0,0,0
1701197618.136774,-0.14532623190885832,-0.014229273743394694,-1.1084444998171126,0,0,0,0,0
1701197618.1626706,-0.14389478773936487,-0.015458324624688824,-1.0966595788780182,0,0,0,0,0
1701197618.185788,-0.14547902196147974,-0.017127985753871443,-1.1045374433961386,0,0,0,0,0
1701197618.2239244,-0.14548672505761723,-0.018418806059085784,-1.1046289459491518,0,0,0,0,0
1701197618.2650914,-0.14502714370958494,-0.02052758596753337,-1.0978455568453116,0,0,0,0,0
1701197618.286666,-0.14558757814341838,-0.022491619819730396,-1.098102267278601,0,0,0,0,0
1701197618.322095,-0.14581417515959527,-0.02351038534269377,-1.1052709216589405,0,0,0,0,0
1701197618.3765893,-0.1462428410074829,-0.025018710651608395,-1.0983093875011134,0,0,0,0,0
1701197618.392095,-0.1462513230642044,-0.026302445055327337,-1.0984044654276068,0,0,0,0,0
1701197618.4219687,-0.14603870258990878,-0.02816216185632386,-1.1051646845610519,0,0,0,0,0
1701197618.4676633,-0.14451617319708612,-0.0271494485501071,-1.094647175638301,0,0,0,0,0
1701197618.4873867,-0.14583265551894392,-0.026094619523538014,-1.105476900025161,0,0,0,0,0
1701197618.5203195,-0.1440626955517088,-0.025895837778569783,-1.0939390971140008,0,0,0,0,0
1701197618.5547745,-0.1440626955517088,-0.025895837778569783,-1.0939390971140008,0,0,0,0,0
1701197618.6060355,-0.14380807686330277,-0.02520734956947479,-1.0916715129137646,0,0,0,0,0
1701197618.6209888,-0.1421518484725263,-0.024223456862654796,-1.0855078409582497,0,0,0,0,0
1701197618.6525621,-0.1425470330254892,-0.023935298335205808,-1.0916238638083446,0,0,0,0,0
1701197618.6886275,-0.14239903279863142,-0.02390244374772905,-1.0936757100017496,0,0,0,0,0
1701197618.7208247,-0.1420578940359591,-0.02395634577336894,-1.0906158547618785,0,0,0,0,0
1701197618.7555778,-0.14224967055777896,-0.022506925535063005,-1.0976424777738016,0,0,0,0,0
1701197618.7892725,-0.14174929706003533,-0.020199556589653805,-1.0925455018448142,0,0,0,0,0
1701197618.841434,-0.14182682687663992,-0.01819318409830568,-1.0907777544787112,0,0,0,0,0
1701197618.8583832,-0.14369169496243628,-0.017045665498573417,-1.1044902432547516,0,0,0,0,0
1701197618.8875732,-0.142309892987002,-0.016509872022040836,-1.0865853965949115,0,0,0,0,0
1701197618.9215255,-0.14379275004059444,-0.016109264943310803,-1.096671003833569,0,0,0,0,0
1701197618.9526849,-0.14422150336651635,-0.015395527331196996,-1.0971370624451213,0,0,0,0,0
1701197618.9878113,-0.1446692977342979,-0.015842474470471993,-1.104086380537981,0,0,0,0,0
1701197619.019895,-0.14459925639300497,-0.016102107331838915,-1.0972236841791327,0,0,0,0,0
1701197619.0763588,-0.14513801982981805,-0.015811258371048235,-1.1048018716119072,0,0,0,0,0
1701197619.0904715,-0.1462112490262776,-0.014960037561443684,-1.1083493820438903,0,0,0,0,0
1701197619.1198735,-0.14647218073268886,-0.013872639038514835,-1.1020330134640846,0,0,0,0,0
1701197619.1743228,-0.14672409183491994,-0.013252499747148563,-1.1042180236950292,0,0,0,0,0
1701197619.1892252,-0.14818456066370547,-0.0143114323114997,-1.1087435487572919,0,0,0,0,0
1701197619.2407246,-0.14908293879637885,-0.015331757151804211,-1.1162751154470867,0,0,0,0,0
1701197619.2574086,-0.1494264068175422,-0.015354121336949078,-1.1158722729931843,0,0,0,0,0
1701197619.287765,-0.1493227969817416,-0.015619147064744597,-1.1088693134059442,0,0,0,0,0
1701197619.3214548,-0.14933261221859473,-0.016010187828501988,-1.114048719485837,0,0,0,0,0
1701197619.3534505,-0.14997706797959118,-0.015971794106330827,-1.1140323032381627,0,0,0,0,0
1701197619.385292,-0.15170496708583384,-0.016181297062275172,-1.1281070923288739,0,0,0,0,0
1701197619.421904,-0.14931582432921292,-0.014290451649874905,-1.1242945147066845,0,0,0,0,0
1701197619.4524045,-0.1493068327811456,-0.012978710958041845,-1.1242024868321066,0,0,0,0,0
1701197619.5092206,-0.15102825441851359,-0.011656702600707057,-1.1268228416243746,0,0,0,0,0
1701197619.5228097,-0.1502619185054673,-0.009899021456047348,-1.1205794610698752,0,0,0,0,0
1701197619.5559754,-0.15149124856622026,-0.008297255401758852,-1.1274411476388668,0,0,0,0,0
1701197619.5838287,-0.15180749865980703,-0.008584460910948602,-1.132952554414462,0,0,0,0,0
1701197619.620972,-0.15067614924413042,-0.009586506868512406,-1.1283596456463725,0,0,0,0,0
1701197619.6528254,-0.15159007018137208,-0.009285054258591953,-1.1333783095962922,0,0,0,0,0
1701197619.7043068,-0.153091470010559,-0.008719572269857073,-1.1454799136411433,0,0,0,0,0
1701197619.7180583,-0.1527361559298116,-0.007455424962785981,-1.1448032468398162,0,0,0,0,0
1701197619.7589104,-0.15217719227339582,-0.00636498485061046,-1.1403433802553944,0,0,0,0,0
1701197619.78987,-0.1521700735116321,-0.005032373209126803,-1.1402542627359638,0,0,0,0,0
1701197619.8226764,-0.1536964502498427,-0.004421941521530393,-1.152616843498626,0,0,0,0,0
1701197619.855981,-0.15406412437698824,-0.0036652017972480847,-1.1523995206020643,0,0,0,0,0
1701197619.8903506,-0.15361542826939478,-0.00533814233411574,-1.145668176028159,0,0,0,0,0
1701197619.924416,-0.1539049097118748,-0.006393211782633491,-1.150994720208643,0,0,0,0,0
1701197619.9564843,-0.15356174637481093,-0.00610636958635493,-1.1452579648395365,0,0,0,0,0
1701197619.9881048,-0.1571789860251123,-0.005455909017886972,-1.1700703635505065,0,0,0,0,0
1701197620.0422869,-0.1564294048791706,-0.005504883479408632,-1.1574894125544082,0,0,0,0,0
1701197620.0588703,-0.15687317384682065,-0.006106692416228359,-1.157957079984908,0,0,0,0,0
1701197620.1063423,-0.15744586315969566,-0.006511496472647464,-1.1657192100995102,0,0,0,0,0
1701197620.1234643,-0.15744586315969566,-0.006511496472647464,-1.1657192100995102,0,0,0,0,0
1701197620.1538954,-0.15744586315969566,-0.006511496472647464,-1.1657192100995102,0,0,0,0,0
1701197620.2159536,-0.15800365353437523,-0.007174717684049877,-1.1637725020940741,0,0,0,0,0
1701197620.2312255,-0.1576278332837561,-0.006782400422193404,-1.1586174690033118,0,0,0,0,0
1701197620.2523365,-0.1576278332837561,-0.006782400422193404,-1.1586174690033118,0,0,0,0,0
1701197620.309127,-0.15934055403880648,-0.007170642833432431,-1.1637262804569173,0,0,0,0,0
1701197620.3260813,-0.15934814642093273,-0.008530855984916824,-1.1638173357981314,0,0,0,0,0
1701197620.3533392,-0.16023798027835065,-0.010351644728074176,-1.1708710446031672,0,0,0,0,0
1701197620.3860285,-0.16078143392208366,-0.011686385861967985,-1.172079432022589,0,0,0,0,0
1701197620.4355843,-0.1610988805099635,-0.011615872971502982,-1.1723109946255037,0,0,0,0,0
1701197620.4550476,-0.1624458791710943,-0.011611796121653195,-1.172265947183191,0,0,0,0,0
1701197620.487204,-0.1628050818306301,-0.011645803589543173,-1.1720186846409926,0,0,0,0,0
1701197620.5434418,-0.16415131889670093,-0.011641595632593088,-1.1719703118242895,0,0,0,0,0
1701197620.560344,-0.16652550849640407,-0.012511028464184474,-1.1849227521789996,0,0,0,0,0
1701197620.587273,-0.1661460613677108,-0.014152269939781052,-1.1768005480367427,0,0,0,0,0
1701197620.6231167,-0.16669210437590762,-0.015498344554524895,-1.177994120661613,0,0,0,0,0
1701197620.6543148,-0.16805400095153702,-0.016871100136916575,-1.178041402013683,0,0,0,0,0
1701197620.6846495,-0.16725755639299691,-0.017858347827174565,-1.1721989103908435,0,0,0,0,0
1701197620.7238722,-0.16942511587078407,-0.019621305846969004,-1.1781852850192343,0,0,0,0,0
1701197620.7534797,-0.1705829485911278,-0.019558801375231406,-1.178826408923191,0,0,0,0,0
1701197620.7872608,-0.17107507680964898,-0.01896343408433758,-1.180412493196141,0,0,0,0,0
1701197620.821311,-0.17319855116679603,-0.01657262959871683,-1.1858349643873325,0,0,0,0,0
1701197620.853582,-0.17440949651004936,-0.01458856852868257,-1.184645236056256,0,0,0,0,0
1701197620.8866117,-0.17590390254707583,-0.013790665615278887,-1.1855342031628857,0,0,0,0,0
1701197620.9533064,-0.17592344965616644,-0.013425168621879495,-1.1801417438422543,0,0,0,0,0
1701197620.9657884,-0.17726978295853343,-0.012040755086816476,-1.1799936603270853,0,0,0,0,0
1701197620.9846196,-0.18214551003421592,-0.008806819072048819,-1.2054981980771897,0,0,0,0,0
1701197621.0305698,-0.18159331637245535,-0.005923736225159844,-1.1887978960377112,0,0,0,0,0
1701197621.053988,-0.18314918868037583,-0.0052278469642640865,-1.192170921096716,0,0,0,0,0
1701197621.0877218,-0.1848693809195494,-0.005155853259717422,-1.1924976933663907,0,0,0,0,0
1701197621.119147,-0.186867418594956,-0.0038193652973390326,-1.1913065467555695,0,0,0,0,0
1701197621.1528678,-0.1890760179607953,-0.0034376542918783887,-1.1974773596827089,0,0,0,0,0
1701197621.1901264,-0.1905204998140579,-0.001996104588552424,-1.1999276140751738,0,0,0,0,0
1701197621.236475,-0.19208154718764728,-0.002131535482012117,-1.1964180728999114,0,0,0,0,0
1701197621.2547772,-0.194168710756752,-0.0006897306152339797,-1.1964249926361776,0,0,0,0,0
1701197621.2864,-0.19687014346304113,-0.00028474959643090216,-1.2049970574824054,0,0,0,0,0
1701197621.3191721,-0.19982355983108782,0.0008893761489169322,-1.2104260429661116,0,0,0,0,0
1701197621.3544059,-0.19956489031915317,-0.0005964089031418333,-1.1973796602559905,0,0,0,0,0
1701197621.3890128,-0.20199047989868008,-0.001742639645675923,-1.2040272124300422,0,0,0,0,0
1701197621.4446795,-0.20249494835602996,-0.0013489851308329675,-1.1959993059981062,0,0,0,0,0
1701197621.4586456,-0.20472970145014827,-0.00127615448076927,-1.1950086822149941,0,0,0,0,0
1701197621.4874754,-0.2060510033476593,-0.0006328795987990434,-1.1965338324632213,0,0,0,0,0
1701197621.5404239,-0.207426887463808,-0.0006273144875963162,-1.1964794723280539,0,0,0,0,0
1701197621.560519,-0.20880276046838608,-0.0006217075392409839,-1.1964250007199262,0,0,0,0,0
1701197621.5894907,-0.21116732696777063,-0.0002830268000046921,-1.204093740045874,0,0,0,0,0
1701197621.622376,-0.21259185591709126,0.0018927536630548298,-1.2023382711900807,0,0,0,0,0
1701197621.654165,-0.21396690443831415,0.0033056290178945253,-1.2022018512753103,0,0,0,0,0
1701197621.6862285,-0.21330810267862818,0.0036601256955477992,-1.1965956319896498,0,0,0,0,0
1701197621.722393,-0.2139999255637633,0.002232415663983032,-1.1966396722154806,0,0,0,0,0
1701197621.7476206,-0.21674492510739496,0.0023230932950964924,-1.2103553437978607,0,0,0,0,0
1701197621.809858,-0.21429136965085466,0.0022010872273395612,-1.196050499411527,0,0,0,0,0
1701197621.8258457,-0.21672542974539488,0.004724231587240048,-1.2020145903095738,0,0,0,0,0
1701197621.855132,-0.21567661662766383,0.005708992164285656,-1.195497496345854,0,0,0,0,0
1701197621.9036114,-0.21709529288926735,0.005440668564759408,-1.2042192413605377,0,0,0,0,0
1701197621.9246838,-0.21605314427192515,0.005072012626314141,-1.1964050848385832,0,0,0,0,0
1701197621.9532392,-0.2156529341373965,0.005006585735647552,-1.1958430270216935,0,0,0,0,0
1701197621.9892614,-0.2172652948467708,0.006830260155223204,-1.2010892689853447,0,0,0,0,0
1701197622.0448112,-0.2156393105987601,0.007806076531690481,-1.1956925526415154,0,0,0,0,0
1701197622.0589585,-0.21626016377579124,0.007206804265588648,-1.1958550056013353,0,0,0,0,0
1701197622.0863075,-0.2176113785647586,0.006845501245886494,-1.2037614507342722,0,0,0,0,0
1701197622.1209202,-0.2161439141868738,0.006395726475456882,-1.195203434266864,0,0,0,0,0
1701197622.159371,-0.2161439141868738,0.006395726475456882,-1.195203434266864,0,0,0,0,0
1701197622.1862206,-0.21730152515630138,0.005742545009596067,-1.1956395468028214,0,0,0,0,0
1701197622.2222264,-0.21542541366349077,0.004021031066904511,-1.188800790583387,0,0,0,0,0
1701197622.2599542,-0.2161622104895116,0.0021976116815496617,-1.1954157801522138,0,0,0,0,0
1701197622.3034303,-0.21529564384341385,0.0018982219300839147,-1.1904509188445769,0,0,0,0,0
1701197622.3220658,-0.21597347142048878,0.003325182061885926,-1.190336159010511,0,0,0,0,0
1701197622.3544567,-0.21523068305327325,0.002882668175171371,-1.1821039628685253,0,0,0,0,0
1701197622.4057734,-0.2166736029891638,0.0005104541727334919,-1.1904796977306702,0,0,0,0,0
1701197622.4227674,-0.2158244068891365,-0.0008927376335800831,-1.1902217721268828,0,0,0,0,0
1701197622.4555953,-0.21531440957926762,-0.0011717935119960308,-1.1832237892410558,0,0,0,0,0
1701197622.4864924,-0.21531440957926762,-0.0011717935119960308,-1.1832237892410558,0,0,0,0,0
1701197622.5191638,-0.21452723405609986,-0.002245100958164952,-1.1747914290061265,0,0,0,0,0
1701197622.5623424,-0.2148268896439758,-0.0036504498340424597,-1.1743384295654968,0,0,0,0,0
1701197622.5862434,-0.2125162077845951,-0.0036065693220751587,-1.1616492100093068,0,0,0,0,0
1701197622.638872,-0.2135122648191844,-0.0033676750206626063,-1.1674168502847726,0,0,0,0,0
1701197622.6563008,-0.21411380860976764,-0.0025210978789975374,-1.1691616266923497,0,0,0,0,0
1701197622.6879404,-0.21455773507709613,-0.0032693845316963555,-1.1694864420043505,0,0,0,0,0
1701197622.7234674,-0.21604119679868833,-0.006337640663741949,-1.1747244647197332,0,0,0,0,0
1701197622.7811966,-0.21312512873866205,-0.007991620240896904,-1.1559902227224998,0,0,0,0,0
1701197622.8006794,-0.21448972685316156,-0.008260930101558752,-1.162048606947605,0,0,0,0,0
1701197622.8238537,-0.2127604801048974,-0.00820976512902311,-1.1518243039811522,0,0,0,0,0
1701197622.852156,-0.21417643528924757,-0.007960909652058598,-1.1565197917776928,0,0,0,0,0
1701197622.8864093,-0.2153942753955691,-0.007246044235964419,-1.1558276535335783,0,0,0,0,0
1701197622.9200146,-0.21569977931350065,-0.007938369652339749,-1.1537475622637057,0,0,0,0,0
1701197622.954044,-0.2150835506612469,-0.010236936591263802,-1.1487762197828149,0,0,0,0,0
1701197622.988086,-0.21546572854838605,-0.01227445093161084,-1.1510433191675495,0,0,0,0,0
1701197623.0259023,-0.21530394264863337,-0.013851687004975553,-1.144311043864941,0,0,0,0,0
1701197623.0558276,-0.21652219318273228,-0.016287763617929153,-1.1517407480441006,0,0,0,0,0
1701197623.0880497,-0.21646532056539022,-0.01655436339556789,-1.1439899518569687,0,0,0,0,0
1701197623.1418993,-0.21630346792338948,-0.016762123840002346,-1.137344203317262,0,0,0,0,0
1701197623.157084,-0.2186824310430393,-0.015808737347448466,-1.1436946851776648,0,0,0,0,0
1701197623.1866004,-0.21750377295347942,-0.014339212398666108,-1.1315656598265575,0,0,0,0,0
1701197623.2206542,-0.22185158950563358,-0.014216612683444636,-1.148525686198127,0,0,0,0,0
1701197623.2541287,-0.22064755573157166,-0.012705636367288714,-1.1384386275656782,0,0,0,0,0
1701197623.2872417,-0.22161084678050946,-0.014097526466410151,-1.138061274712243,0,0,0,0,0
1701197623.3216739,-0.2229296458485132,-0.015424092759916444,-1.1380889124764777,0,0,0,0,0
1701197623.3525975,-0.22255042156843116,-0.01699410134650389,-1.1310706828515253,0,0,0,0,0
1701197623.3886354,-0.22161061004505794,-0.018763023488001886,-1.1192437996165863,0,0,0,0,0
1701197623.421552,-0.22518309083225072,-0.020955598289606202,-1.131211114115081,0,0,0,0,0
1701197623.4807563,-0.22612842469824512,-0.022897196599248278,-1.1292713418432048,0,0,0,0,0
1701197623.4915886,-0.22487237668854526,-0.022655232017091517,-1.1194102485814361,0,0,0,0,0
1701197623.5202491,-0.2272000205866927,-0.023791596040911037,-1.1262403103054806,0,0,0,0,0
1701197623.5543733,-0.227673502661843,-0.024436985482170458,-1.1272287925685731,0,0,0,0,0
1701197623.5877657,-0.2294960753281918,-0.024857501424463024,-1.131795222453421,0,0,0,0,0
1701197623.6239493,-0.2296204407952985,-0.02508019261261644,-1.123776353914408,0,0,0,0,0
1701197623.6776493,-0.22925263190965967,-0.025016993974393106,-1.1252136664568457,0,0,0,0,0
1701197623.6929078,-0.22780059527516008,-0.02465487757493819,-1.1192745458941025,0,0,0,0,0
1701197623.7217247,-0.22780059527516008,-0.02465487757493819,-1.1192745458941025,0,0,0,0,0
1701197623.7479117,-0.2301097546838522,-0.02426618901551854,-1.1310631984683501,0,0,0,0,0
1701197623.7913458,-0.2307122790352004,-0.022000574698082843,-1.1389723274160817,0,0,0,0,0
1701197623.852948,-0.2298779056595003,-0.01936157679247226,-1.1364827688589745,0,0,0,0,0
1701197623.8703575,-0.23184816464465574,-0.0162443461694835,-1.1501533285261654,0,0,0,0,0
1701197623.8892162,-0.2288617615857678,-0.01339712841687904,-1.1355604850304788,0,0,0,0,0
1701197623.939463,-0.2285737885946344,-0.010712882946464351,-1.135916041489504,0,0,0,0,0
1701197623.9561427,-0.22865624844323407,-0.009069744488012918,-1.1431865658498257,0,0,0,0,0
1701197623.9863086,-0.23087753864025853,-0.007781740917012991,-1.154757327885459,0,0,0,0,0
1701197624.0450008,-0.22855741225246773,-0.008913772435578763,-1.1461231081313448,0,0,0,0,0
1701197624.0584068,-0.22875681056423128,-0.009952772390686905,-1.1542294372172943,0,0,0,0,0
1701197624.0880973,-0.2280483075022388,-0.011278779765196735,-1.1555531357971618,0,0,0,0,0
1701197624.1217372,-0.22776343941525892,-0.010631186720041437,-1.155534430017392,0,0,0,0,0
1701197624.151801,-0.2283955872510695,-0.0089652666783747,-1.1630053812222259,0,0,0,0,0
1701197624.1850765,-0.22695164834377024,-0.007250784563206425,-1.1547286435760047,0,0,0,0,0
1701197624.2195075,-0.22754843738800748,-0.006973367018969128,-1.1598867166983642,0,0,0,0,0
1701197624.25203,-0.2264091929928401,-0.006578565762827785,-1.1553617907662457,0,0,0,0,0
1701197624.313963,-0.22641739244229447,-0.007931454940377275,-1.1554374882440481,0,0,0,0,0
1701197624.330028,-0.22754671139095703,-0.008849656055140959,-1.1614271345443454,0,0,0,0,0
1701197624.3570125,-0.2262105144433119,-0.009929391517220266,-1.1559482112295185,0,0,0,0,0
1701197624.414728,-0.22752824051119566,-0.009629035260699633,-1.1613470458416069,0,0,0,0,0
1701197624.44155,-0.2289582610925962,-0.007932034060255775,-1.1689633035966567,0,0,0,0,0
1701197624.469566,-0.22815450952272925,-0.0062655393828695395,-1.1626310028053701,0,0,0,0,0
1701197624.4971015,-0.2272327698640889,-0.005215581846664439,-1.155690931654964,0,0,0,0,0
1701197624.5198767,-0.22992921302483627,-0.006621458004325011,-1.1684463968942542,0,0,0,0,0
1701197624.555536,-0.23061520713110317,-0.007957298249908259,-1.1685073529013374,0,0,0,0,0
1701197624.585954,-0.22965282332344186,-0.008999910811201687,-1.163042150631304,0,0,0,0,0
1701197624.619564,-0.23166096454864635,-0.009288844038406274,-1.1689507318299723,0,0,0,0,0
1701197624.6529312,-0.23084602701928733,-0.008975899309692672,-1.1626693894722555,0,0,0,0,0
1701197624.7047668,-0.2304486360878344,-0.008581762151790547,-1.155094297566284,0,0,0,0,0
1701197624.7205067,-0.23492187507081114,-0.009045660429114163,-1.1754397232571738,0,0,0,0,0
1701197624.7548172,-0.2317866139298213,-0.009927987399913196,-1.1551174745381552,0,0,0,0,0
1701197624.7907896,-0.2325970703033291,-0.011956996512779311,-1.1558665276257578,0,0,0,0,0
1701197624.8199697,-0.23464172646845646,-0.014381584081183233,-1.1634883586693063,0,0,0,0,0
1701197624.8537798,-0.23617861331218565,-0.015459412450404419,-1.1715138023955411,0,0,0,0,0
1701197624.887293,-0.23548912214385337,-0.017101887633638017,-1.1639589873155876,0,0,0,0,0
1701197624.9206853,-0.2379218162840646,-0.018170044897019157,-1.1699481622646484,0,0,0,0,0
1701197624.9520268,-0.23736167324499285,-0.019820275279306142,-1.163715660359741,0,0,0,0,0
1701197624.9869483,-0.23761590053501583,-0.022036314547594076,-1.1562600785531576,0,0,0,0,0
1701197625.0246704,-0.2377712550181396,-0.0254567659976919,-1.1571082450172328,0,0,0,0,0
1701197625.0555263,-0.2407085043839688,-0.02775469960577978,-1.1705215986838462,0,0,0,0,0
1701197625.0923393,-0.23848598640659624,-0.029497564422783278,-1.1574028938492553,0,0,0,0,0
1701197625.122415,-0.23802572810503356,-0.031003218103963146,-1.1502681105433612,0,0,0,0,0
1701197625.183352,-0.2391663144923365,-0.03222862446938518,-1.1575151436275433,0,0,0,0,0
1701197625.2011385,-0.24134803140871164,-0.032723510524482975,-1.1655930658665417,0,0,0,0,0
1701197625.2214913,-0.23936214327748673,-0.03234415222926032,-1.150306370054717,0,0,0,0,0
1701197625.253387,-0.2406490414571902,-0.0315615210064555,-1.1567310011680574,0,0,0,0,0
1701197625.2902985,-0.2411920767680732,-0.029515739464273962,-1.1560708649366402,0,0,0,0,0
1701197625.3226297,-0.24161412506464358,-0.02676597118289866,-1.156658491603848,0,0,0,0,0
1701197625.35488,-0.24248950050338897,-0.02544678081296031,-1.1557679644163381,0,0,0,0,0
1701197625.3871846,-0.241773312903811,-0.024296064036942167,-1.1503795840322564,0,0,0,0,0
1701197625.4226682,-0.2428695503138504,-0.025622880061731745,-1.1510774920414435,0,0,0,0,0
1701197625.4587533,-0.24512759471801432,-0.028108041978530576,-1.1570201122001806,0,0,0,0,0
1701197625.4891691,-0.24681765867558972,-0.03125839030006503,-1.162477703981627,0,0,0,0,0
1701197625.5390458,-0.24657309269373057,-0.03345084584629649,-1.158061311282755,0,0,0,0,0
1701197625.5557292,-0.24717902791709542,-0.0348993005643679,-1.1573506242325078,0,0,0,0,0
1701197625.5872471,-0.2466090887864869,-0.03304679237309795,-1.151331751777705,0,0,0,0,0
1701197625.6205406,-0.2502990485842065,-0.031358289902284724,-1.1644601408351876,0,0,0,0,0
1701197625.6541834,-0.24978663341892776,-0.029461425233372432,-1.1568604164194862,0,0,0,0,0
1701197625.6860313,-0.2506838536435363,-0.026740286023608544,-1.156076825370847,0,0,0,0,0
1701197625.721826,-0.25235857637210024,-0.025210749958583495,-1.1626631671156995,0,0,0,0,0
1701197625.7434065,-0.25183262768766324,-0.02470978095262412,-1.1551468587746518,0,0,0,0,0
1701197625.7881043,-0.25561298166165525,-0.024288197947636245,-1.1684492363142165,0,0,0,0,0
1701197625.8257408,-0.25546820495949285,-0.024502674651307413,-1.1595848758201666,0,0,0,0,0
1701197625.8546224,-0.2569953610115026,-0.02653626810930041,-1.1636465788900177,0,0,0,0,0
1701197625.8907666,-0.259608053176247,-0.02833482359365468,-1.1695299642346244,0,0,0,0,0
1701197625.922475,-0.2599121362442246,-0.029751912149658794,-1.167838991125167,0,0,0,0,0
1701197625.954834,-0.2612557287848207,-0.029744439563158264,-1.1677786604318907,0,0,0,0,0
1701197625.9890032,-0.2638405789482392,-0.028888050325199994,-1.1765579378131081,0,0,0,0,0
1701197626.0250547,-0.26384785906123026,-0.02772428119951755,-1.1699458078587581,0,0,0,0,0
1701197626.0581996,-0.2666622326285113,-0.027528001571861797,-1.1738360649064548,0,0,0,0,0
1701197626.0877087,-0.26613929677561116,-0.028351052462000134,-1.1679840159535553,0,0,0,0,0
1701197626.1222293,-0.2692682013954854,-0.030236906392636435,-1.1763986874615453,0,0,0,0,0
1701197626.15692,-0.27199808438985357,-0.03346074906279682,-1.1825623732670967,0,0,0,0,0
1701197626.1872644,-0.2731107461542377,-0.03556780013598546,-1.182740815929101,0,0,0,0,0
1701197626.2217674,-0.27107350420826115,-0.03587281875189113,-1.1689332728258361,0,0,0,0,0
1701197626.2555108,-0.2740147044067056,-0.037102161022512785,-1.1776720480005005,0,0,0,0,0
1701197626.2856848,-0.2765124742112421,-0.03834453745585223,-1.1826522598443778,0,0,0,0,0
1701197626.3375463,-0.2760856529480167,-0.03982898849991371,-1.1777951551616515,0,0,0,0,0
1701197626.352959,-0.27838316803929913,-0.04246546313128342,-1.1835966229222796,0,0,0,0,0
1701197626.3873649,-0.2790674894217562,-0.04104577211053398,-1.183543931941518,0,0,0,0,0
1701197626.4450865,-0.27829373408182345,-0.03917047101258735,-1.1771552581295115,0,0,0,0,0
1701197626.4790137,-0.27760079964889595,-0.03720040691075096,-1.169443058043667,0,0,0,0,0
