timestamp,X_vel,Y_vel,Z_vel,R_vel,X_pose,Y_pose,Z_pose
1703955505.223396,0.012,-0.012,0.125,0.047552354633808136,-36.1993293762207,6.101837635040283,-13.279838562011719
1703955505.2739305,0.012,-0.012,0.125,0.047552354633808136,-36.1993293762207,6.101837635040283,-13.279838562011719
1703955505.3265047,0.012,-0.012,0.125,-0.026753347367048264,-36.1993293762207,6.101837635040283,-13.279838562011719
1703955505.376929,0.012,-0.012,0.125,-0.026753347367048264,-36.1993293762207,6.101837635040283,-13.279838562011719
1703955505.4289317,-0.004,-0.009,0.075,-0.016466062515974045,-36.19993209838867,6.099549770355225,-13.264756202697754
1703955505.4799423,-0.004,-0.009,0.075,-0.016466062515974045,-36.19993209838867,6.099549770355225,-13.264756202697754
1703955505.530561,-0.004,-0.009,0.075,-0.018791988492012024,-36.19993209838867,6.099549770355225,-13.264756202697754
1703955505.5811448,-0.004,-0.009,0.075,-0.018791988492012024,-36.19993209838867,6.099549770355225,-13.264756202697754
1703955505.6325383,0.0,-0.02,0.018,0.06251076608896255,-36.20222854614258,6.099096775054932,-13.248480796813965
1703955505.6748478,0.0,-0.02,0.018,0.06251076608896255,-36.20222854614258,6.099096775054932,-13.248480796813965
1703955505.7358067,0.0,-0.02,0.018,0.0356234535574913,-36.20222854614258,6.099096775054932,-13.248480796813965
1703955505.8379986,-0.005,-0.009,0.019,0.02716386690735817,-36.20222854614258,6.098395824432373,-13.238380432128906
1703955505.8886898,-0.005,-0.009,0.019,0.009349573403596878,-36.20222854614258,6.098395824432373,-13.238380432128906
1703955505.9416983,-0.005,-0.009,0.019,0.009349573403596878,-36.20222854614258,6.098395824432373,-13.238380432128906
1703955505.991011,0.006,-0.009,0.077,0.030391838401556015,-36.19906234741211,6.0981316566467285,-13.214946746826172
1703955506.0424557,0.006,-0.009,0.077,0.030391838401556015,-36.19906234741211,6.0981316566467285,-13.214946746826172
1703955506.0930724,0.006,-0.009,0.077,0.009793423116207123,-36.19906234741211,6.0981316566467285,-13.214946746826172
1703955506.1436718,0.006,-0.009,0.077,0.009793423116207123,-36.19906234741211,6.0981316566467285,-13.214946746826172
1703955506.1955953,0.009,-0.006,0.062,0.015918701887130737,-36.19496536254883,6.098891258239746,-13.184243202209473
1703955506.246604,0.009,-0.006,0.062,0.015918701887130737,-36.19496536254883,6.098891258239746,-13.184243202209473
1703955506.299236,0.009,-0.006,0.062,0.056128714233636856,-36.19496536254883,6.098891258239746,-13.184243202209473
1703955506.3486884,0.009,-0.006,0.062,0.056128714233636856,-36.19496536254883,6.098891258239746,-13.184243202209473
1703955506.3995504,0.003,-0.002,0.05600000000000001,-0.03464161604642868,-36.18986129760742,6.098670482635498,-13.150710105895996
1703955506.4502244,0.003,-0.002,0.05600000000000001,-0.03464161604642868,-36.18986129760742,6.098670482635498,-13.150710105895996
1703955506.5023682,0.003,-0.002,0.05600000000000001,0.013277014717459679,-36.18986129760742,6.098670482635498,-13.150710105895996
1703955506.5532103,0.003,-0.002,0.05600000000000001,0.013277014717459679,-36.18986129760742,6.098670482635498,-13.150710105895996
1703955506.603759,-0.008,-0.012,0.014000000000000002,0.0003404316958039999,-36.18727493286133,6.096536159515381,-13.124298095703125
1703955506.6545098,-0.008,-0.012,0.014000000000000002,0.0003404316958039999,-36.18727493286133,6.096536159515381,-13.124298095703125
1703955506.7059016,-0.008,-0.012,0.014000000000000002,0.010225486010313034,-36.18727493286133,6.096536159515381,-13.124298095703125
1703955506.7563713,-0.008,-0.012,0.014000000000000002,0.010225486010313034,-36.18727493286133,6.096536159515381,-13.124298095703125
1703955506.809619,-0.018,-0.028000000000000004,-0.036,-0.01832573488354683,-36.18647003173828,6.091575622558594,-13.124638557434082
1703955506.8598585,-0.018,-0.028000000000000004,-0.036,-0.01832573488354683,-36.18647003173828,6.091575622558594,-13.124638557434082
1703955506.9112515,-0.018,-0.028000000000000004,-0.036,0.029314057901501656,-36.18647003173828,6.091575622558594,-13.124638557434082
1703955506.961832,-0.018,-0.028000000000000004,-0.036,0.029314057901501656,-36.18647003173828,6.091575622558594,-13.124638557434082
1703955507.0158746,-0.013000000000000001,-0.08299999999999999,-0.119,0.06500774621963501,-36.202186584472656,6.086172103881836,-13.138895034790039
1703955507.0640893,-0.013000000000000001,-0.08299999999999999,-0.119,0.06500774621963501,-36.202186584472656,6.086172103881836,-13.138895034790039
1703955507.1159773,-0.013000000000000001,-0.08299999999999999,-0.119,-0.08530215173959732,-36.202186584472656,6.086172103881836,-13.138895034790039
1703955507.1670578,-0.013000000000000001,-0.08299999999999999,-0.119,-0.08530215173959732,-36.202186584472656,6.086172103881836,-13.138895034790039
1703955507.2178106,-0.005,-0.081,-0.089,-0.019316747784614563,-36.219608306884766,6.084378719329834,-13.145066261291504
1703955507.268574,-0.005,-0.081,-0.089,-0.019316747784614563,-36.219608306884766,6.084378719329834,-13.145066261291504
1703955507.319837,-0.005,-0.081,-0.089,-0.04574982821941376,-36.219608306884766,6.084378719329834,-13.145066261291504
1703955507.3707416,-0.005,-0.081,-0.089,-0.04574982821941376,-36.219608306884766,6.084378719329834,-13.145066261291504
1703955507.4221087,0.015,-0.065,-0.028999999999999998,-0.035740479826927185,-36.23342514038086,6.086787223815918,-13.156086921691895
1703955507.4722953,0.015,-0.065,-0.028999999999999998,-0.035740479826927185,-36.23342514038086,6.086787223815918,-13.156086921691895
1703955507.5248046,0.015,-0.065,-0.028999999999999998,0.007872173562645912,-36.23342514038086,6.086787223815918,-13.156086921691895
1703955507.5753922,0.015,-0.065,-0.028999999999999998,0.007872173562645912,-36.23342514038086,6.086787223815918,-13.156086921691895
1703955507.626972,0.03,-0.072,-0.061,0.011576908640563488,-36.251441955566406,6.093780517578125,-13.16494083404541
1703955507.6772656,0.03,-0.072,-0.061,0.011576908640563488,-36.251441955566406,6.093780517578125,-13.16494083404541
