timestamp,X_pose,Y_pose,Z_pose,R_pose
1704221633.2417397,0.003596001510104452,0.021392472668310673,-0.9743834419948726,-0.006085772513375511
1704221633.2727106,0.0030595414676699816,0.0210606244086161,-0.9764849043753868,-0.015214759278284133
1704221633.309733,0.003258096110007988,0.0194166900662476,-0.9799526812297169,-0.014248992577214539
1704221633.343005,0.00210810357426353,0.01910634811854848,-0.9745101824509774,-0.009016219626438593
1704221633.3740842,0.0024804228329449412,0.019119541098052386,-0.97449757980076,-0.006090846603338542
1704221633.409148,0.002671964787872352,0.017881195366518665,-0.9743364184494692,-0.011218949836878982
1704221633.440994,0.002721161247580746,0.01770872343967395,-0.977735026165637,-0.012113137963190754
1704221633.4754372,0.0032273469887131472,0.01845047597463639,-0.9742748555548932,-0.0018603711040881285
1704221633.5064368,0.0036270449048259913,0.01805238939649208,-0.9812638835883636,0.0008856433752540161
1704221633.5451684,0.0030600296948516724,0.015370452482023383,-0.9767792352717874,0.003578932690369837
1704221633.5723162,0.0032309465778699122,0.013428234397444522,-0.9748935729329603,-0.009062197512358103
1704221633.612539,0.003795201414581368,0.012203537079097722,-0.9747270643146629,-0.011291037155974716
1704221633.644809,0.004350133831894848,0.01229334342236769,-0.9749937406136205,-0.009077765622815984
1704221633.662676,0.005797291842145567,0.011553559965751447,-0.9804602363370423,-0.009351835249714318
1704221633.713467,0.005311890229353172,0.009675303007036633,-0.9772186331033457,-0.015377476429149557
1704221633.7447278,0.006348313573875615,0.009662077398949157,-0.9720097048870874,-0.01464900298325281
1704221633.7729828,0.006582845988455781,0.01042489164269933,-0.9661349616837953,-0.014436229281159632
1704221633.8081737,0.006961914025582996,0.011171266791831596,-0.9751159832976624,-0.006198047226390314
1704221633.842207,0.007706035417042527,0.011160795700723123,-0.9751479952812125,-0.00910591053517163
1704221633.874409,0.007883514233305296,0.01077024529800866,-0.9691686654492935,-0.005743511012506529
1704221633.9124265,0.009198712997266484,0.011173739986985932,-0.9751690026816696,-0.006211737059029323
1704221633.9414372,0.009941340529917103,0.012299486952897157,-0.9751263809244739,-0.00911807869244753
1704221633.975262,0.012312361676662387,0.011569005099175104,-0.980839083644399,-0.009231333744117137
1704221634.0122132,0.011061140612081723,0.011164637586060702,-0.9752267953359199,-0.009124866566387028
1704221634.0421634,0.01217958152487618,0.011165983142627275,-0.9752526842046751,-0.009130345397852641
1704221634.072983,0.012773007998170957,0.011043902422231964,-0.9812231630293458,-0.005291549300642191
1704221634.111439,0.014947499134385697,0.011593661444928164,-0.980870854641978,-0.012029637752566668
1704221634.1425548,0.014485412202958623,0.011881244801545454,-0.9913186175694276,0.000601099186395882
1704221634.1751533,0.014941468906574018,0.01128358936143206,-0.9845160762197989,-0.015737428610092957
1704221634.2109807,0.01700434280203412,0.011696602054010196,-0.98030222198121,-0.016900771880697805
1704221634.2410178,0.016281477604242277,0.010642809354291833,-0.9836392902394595,-0.00683646724245325
1704221634.2754037,0.016823100032695406,0.010126074244187128,-0.984604083086188,-0.01867959055735323
1704221634.3131063,0.017387911533188357,0.01070280246663741,-0.9846752884954385,-0.009242959637760841
1704221634.3445075,0.019040635151279753,0.011890225542767674,-0.9914709005402054,0.0005434716889056272
1704221634.3749084,0.01917850251320521,0.012721905611030895,-0.9876682522121192,0.006474533039301307
1704221634.4098854,0.02020418102681879,0.014722917603304925,-0.9844795437130893,0.00015910901319381946
1704221634.4423318,0.02108119040258528,0.016866838184999608,-0.9829852536195666,-0.005766214691803359
