timestamp,X_pose,Y_pose,Z_pose
1702056435.3297558,0.2623740206370198,0.0025529873902426226,0.0
1702056435.3797598,0.2623740206370198,0.0025529873902426226,0.0
1702056435.4297628,0.2623740206370198,0.0025529873902426226,0.0
1702056435.4797673,0.2623740206370198,0.0025529873902426226,0.0
1702056435.529748,0.2623740206370198,0.0025529873902426226,0.0
1702056435.579744,0.2623740206370198,0.0025529873902426226,0.0
1702056435.6297472,0.2623740206370198,0.0025529873902426226,0.0
1702056435.6797433,0.2623740206370198,0.0025529873902426226,0.0
1702056435.7297466,0.2623740206370198,0.0025529873902426226,0.0
1702056435.7797449,0.2623740206370198,0.0025529873902426226,0.0
1702056435.8297458,0.2623740206370198,0.0025529873902426226,0.0
1702056435.8797452,0.2623740206370198,0.0025529873902426226,0.0
1702056435.9297454,0.2623740206370198,0.0025529873902426226,0.0
1702056435.9797423,0.2623740206370198,0.0025529873902426226,0.0
1702056436.0297427,0.2623740206370198,0.0025529873902426226,0.0
1702056436.079744,0.2623740206370198,0.0025529873902426226,0.0
1702056436.1297028,0.2623740206370198,0.0025529873902426226,0.0
1702056436.1797433,0.2623740206370198,0.0025529873902426226,0.0
1702056436.2297542,0.2623740206370198,0.0025529873902426226,0.0
1702056436.2797556,0.2623740206370198,0.0025529873902426226,0.0
1702056436.3297558,0.2623740206370198,0.0025529873902426226,0.0
1702056436.37976,0.2623740206370198,0.0025529873902426226,0.0
1702056436.429757,0.2623740206370198,0.0025529873902426226,0.0
1702056436.4797556,0.2623740206370198,0.0025529873902426226,0.0
1702056436.5297647,0.2623740206370198,0.0025529873902426226,0.0
1702056436.5797582,0.2623740206370198,0.0025529873902426226,0.0
1702056436.6297612,0.2623740206370198,0.0025529873902426226,0.0
1702056436.6798394,0.2623740206370198,0.0025529873902426226,0.0
1702056436.7297597,0.2623740206370198,0.0025529873902426226,0.0
1702056436.779757,0.2623740206370198,0.0025529873902426226,0.0
1702056436.8297591,0.2623740206370198,0.0025529873902426226,0.0
1702056436.8797565,0.2623740206370198,0.0025529873902426226,0.0
1702056436.929765,0.2623740206370198,0.0025529873902426226,0.0
1702056436.9797566,0.2623740206370198,0.0025529873902426226,0.0
1702056437.0297563,0.2623740206370198,0.0025529873902426226,0.0
1702056437.0797558,0.2623740206370198,0.0025529873902426226,0.0
1702056437.129758,0.2623740206370198,0.0025529873902426226,0.0
1702056437.1797576,0.2623740206370198,0.0025529873902426226,0.0
1702056437.22976,0.2623740206370198,0.0025529873902426226,0.0
1702056437.2797568,0.2623740206370198,0.0025529873902426226,0.0
1702056437.3297575,0.2623740206370198,0.0025529873902426226,0.0
1702056437.3797612,0.2648491171609465,0.0025158525299215743,0.0
1702056437.4297543,0.2648491171609465,0.0025158525299215743,0.0
1702056437.482156,0.2648491171609465,0.0025158525299215743,0.0
1702056437.5297673,0.2648491171609465,0.0025158525299215743,0.0
1702056437.5797584,0.26732421368487325,0.0024787176696005253,0.0
1702056437.629751,0.26732421368487325,0.0024787176696005253,0.0
1702056437.6797562,0.26979931020879994,0.0024415828092794766,0.0
1702056437.7297287,0.2722744067327267,0.0024044479489584276,0.0
1702056437.7797623,0.2722744067327267,0.0024044479489584276,0.0
1702056437.8297584,0.2735120130272795,0.0023905221804462573,0.0
1702056437.8797557,0.27474961932183234,0.002376596411934087,0.0
1702056437.929759,0.27598722561638517,0.0023626706434219167,0.0
1702056437.9797556,0.278462531058496,0.00234410269088188,0.0
1702056438.0297563,0.28093783650060683,0.0023255347383418436,0.0
1702056438.079758,0.28588844738482855,0.00228839883326177,0.0
1702056438.1297605,0.2896014751886304,0.0022744728035586563,0.0
1702056438.1797588,0.2945522253542538,0.0022744728035586563,0.0
1702056438.229758,0.2970276004370655,0.0022744728035586563,0.0
1702056438.279756,0.30197835060268896,0.0022744728035586563,0.0
1702056438.3297598,0.30692910076831237,0.0022744728035586563,0.0
1702056438.3797567,0.3106421285721142,0.0022883988332617704,0.0
1702056438.429759,0.3155927394563359,0.002325534738341844,0.0
1702056438.4797554,0.32054335034055764,0.0023626706434219176,0.0
1702056438.5297558,0.3254939612247793,0.0023998065485019908,0.0
1702056438.579755,0.33044457210900097,0.002436942453582064,0.0
1702056438.629756,0.3353951829932227,0.0024740783586621375,0.0
1702056438.6797585,0.34034579387744435,0.0025112142637422107,0.0
1702056438.7297585,0.345296404761666,0.002548350168822284,0.0
1702056438.7797582,0.3502470156458877,0.0025854860739023574,0.0
1702056438.829757,0.3551976265301094,0.0026226219789824306,0.0
1702056438.8797622,0.36014823741433105,0.0026597578840625038,0.0
1702056438.9297605,0.3663362688870952,0.0027293867266233555,0.0
1702056438.9797556,0.3700490877707536,0.0027711640321598664,0.0
1702056439.0297618,0.3749996986549753,0.0028082999372399395,0.0
1702056439.079755,0.379950309539197,0.002845435842320013,0.0
1702056439.1297548,0.38490092042341867,0.0028825717474000863,0.0
1702056439.1797569,0.38985153130764033,0.0029197076524801594,0.0
1702056439.2297554,0.3960395627804044,0.002989336495041009,0.0
1702056439.2797575,0.3997523816640629,0.003031113800577519,0.0
1702056439.3297584,0.40470299254828457,0.003068249705657592,0.0
1702056439.3797605,0.40965360343250623,0.0031053856107376653,0.0
1702056439.4297593,0.41460421431672784,0.003142521515817737,0.0
1702056439.4797602,0.41955482520094944,0.003179657420897809,0.0
1702056439.5297592,0.42450543608517105,0.003216793325977881,0.0
1702056439.5797555,0.42945604696939266,0.0032539292310579527,0.0
1702056439.629836,0.43440665785361426,0.0032910651361380246,0.0
1702056439.679766,0.43935726873783587,0.0033282010412180965,0.0
1702056439.7297623,0.4443078796220575,0.0033653369462981683,0.0
1702056439.7797587,0.4492584905062791,0.00340247285137824,0.0
1702056439.8297653,0.4542091013905007,0.003439608756458312,0.0
1702056439.8797567,0.4591597122747223,0.003476744661538384,0.0
1702056439.929762,0.4641103231589439,0.0035138805666184558,0.0
1702056439.9797568,0.4690609340431655,0.0035510164716985276,0.0
1702056440.0297627,0.4727737529268239,0.0035927937772350376,0.0
1702056440.0797572,0.4777239459746772,0.003667063497877132,0.0
1702056440.129757,0.48267413902253054,0.003741333218519226,0.0
1702056440.1797588,0.48762433207038386,0.003815602939161321,0.0
1702056440.2297595,0.4925745251182372,0.0038898726598034163,0.0
1702056440.279759,0.4975247181660905,0.003964142380445511,0.0
1702056440.3297591,0.5024749112139438,0.004038412101087606,0.0
1702056440.3797593,0.5061877300976022,0.004080189406624118,0.0
1702056440.4297566,0.5111383409818238,0.00411732531170419,0.0
1702056440.4797568,0.5160889518660454,0.0041544612167842615,0.0
1702056440.5297563,0.5210395627502671,0.004191597121864333,0.0
1702056440.5797608,0.5259901736344886,0.004228733026944405,0.0
1702056440.6297617,0.5309407845187103,0.004265868932024477,0.0
1702056440.6797585,0.5371288159914742,0.004335497774585326,0.0
1702056440.7297578,0.5408416348751326,0.004377275080121838,0.0
1702056440.7797549,0.5457922457593543,0.004414410985201909,0.0
1702056440.829759,0.5507428566435759,0.004451546890281981,0.0
1702056440.8797576,0.5556934675277975,0.004488682795362053,0.0
1702056440.929755,0.5606440784120191,0.0045258187004421245,0.0
1702056440.9797595,0.5655946892962408,0.004562954605522196,0.0
1702056441.0297556,0.5705453001804623,0.004600090510602268,0.0
