Time,X_vel_uav,Y_vel_uav,Z_vel_uav,R_vel_uav,X_cmd_vel,Y_cmd_vel,Z_cmd_vel,R_cmd_vel
1700249519.6695,0.02,-0.05500000000000001,-0.022,-0.012081182561814785,0,0,0,0
1700249519.720015,0.02,-0.05500000000000001,-0.022,-0.012081182561814785,0,0,0,0
1700249519.774046,0.001,-0.068,-0.046,-0.003076984314247966,0.0,-0.0,-0.0,-0.0
1700249519.874714,0.001,-0.068,-0.046,0.002997141797095537,0.0,-0.0,-0.0,-0.0
1700249519.876238,0.001,-0.068,-0.046,0.002997141797095537,0.0,-0.0,-0.0,-0.0
1700249519.9263048,-0.020999999999999998,-0.10200000000000001,-0.018,-0.00038509914884343743,0.0,-0.0,-0.0,-0.0
1700249519.975924,-0.020999999999999998,-0.10200000000000001,-0.018,-0.00038509914884343743,0.0,-0.0,-0.0,-0.0
1700249520.0298772,-0.020999999999999998,-0.10200000000000001,-0.018,-0.00670307083055377,0.0,-0.0,-0.0,-0.0
1700249520.0776117,-0.020999999999999998,-0.10200000000000001,-0.018,-0.00670307083055377,0.0,-0.0,-0.0,-0.0
1700249520.1307993,-0.012,-0.088,-0.03,-0.0077305445447564125,0.0,-0.0,-0.0,-0.0
1700249520.1807606,-0.012,-0.088,-0.03,-0.0077305445447564125,0.0,-0.0,-0.0,-0.0
1700249520.2332087,-0.012,-0.088,-0.03,-0.006522738374769688,0.0,-0.0,-0.0,-0.0
1700249520.2827115,-0.012,-0.088,-0.03,-0.006522738374769688,0.0,-0.0,-0.0,-0.0
1700249520.335371,-0.016,-0.118,-0.041999999999999996,0.006146951578557491,0.0,-0.0,-0.0,-0.0
1700249520.385829,-0.016,-0.118,-0.041999999999999996,0.006146951578557491,0.0,-0.0,-0.0,-0.0
1700249520.4377806,-0.016,-0.118,-0.041999999999999996,-0.0009674252942204475,0.0,-0.0,-0.0,-0.0
