timestamp,X_vel,Y_vel,Z_vel,R_vel,X_pose,Y_pose,Z_pose
1704221824.169632,-0.026000000000000002,0.040999999999999995,-0.028999999999999998,-0.007588703650981188,-6.244207859039307,-0.7939185500144958,-0.8222161531448364
1704221824.1739657,-0.026000000000000002,0.040999999999999995,-0.028999999999999998,-0.02033761888742447,-6.244207859039307,-0.7939185500144958,-0.8222161531448364
1704221824.2244356,-0.026000000000000002,0.040999999999999995,-0.028999999999999998,-0.02033761888742447,-6.244207859039307,-0.7939185500144958,-0.8222161531448364
1704221824.2766006,-0.02,0.044,-0.019,-0.008641118183732033,-6.24030065536499,-0.7957260012626648,-0.8247203230857849
1704221824.3265138,-0.02,0.044,-0.019,-0.008641118183732033,-6.24030065536499,-0.7957260012626648,-0.8247203230857849
1704221824.3780472,-0.02,0.044,-0.019,-0.06256106495857239,-6.24030065536499,-0.7957260012626648,-0.8247203230857849
1704221824.4287965,-0.02,0.044,-0.019,-0.06256106495857239,-6.24030065536499,-0.7957260012626648,-0.8247203230857849
1704221824.4820883,-0.017,0.046,-0.007000000000000001,-0.0028788531199097633,-6.235645294189453,-0.7963892817497253,-0.8257163763046265
1704221824.5321832,-0.017,0.046,-0.007000000000000001,-0.0028788531199097633,-6.235645294189453,-0.7963892817497253,-0.8257163763046265
1704221824.5828502,-0.017,0.046,-0.007000000000000001,-0.011669842526316643,-6.235645294189453,-0.7963892817497253,-0.8257163763046265
1704221824.6342278,-0.017,0.046,-0.007000000000000001,-0.011669842526316643,-6.235645294189453,-0.7963892817497253,-0.8257163763046265
1704221824.6848779,-0.017,0.040999999999999995,-0.003,-0.05493014305830002,-6.231728553771973,-0.7975255250930786,-0.827629029750824
1704221824.7352335,-0.017,0.040999999999999995,-0.003,-0.05493014305830002,-6.231728553771973,-0.7975255250930786,-0.827629029750824
1704221824.787065,-0.017,0.040999999999999995,-0.003,-0.05250353366136551,-6.231728553771973,-0.7975255250930786,-0.827629029750824
1704221824.8379195,-0.017,0.040999999999999995,-0.003,-0.05250353366136551,-6.231728553771973,-0.7975255250930786,-0.827629029750824
1704221824.8890789,-0.006,0.023,0.004,-0.08402185887098312,-6.228724479675293,-0.7982245087623596,-0.8254095315933228
1704221824.9399192,-0.006,0.023,0.004,-0.08402185887098312,-6.228724479675293,-0.7982245087623596,-0.8254095315933228
1704221824.9908,-0.006,0.023,0.004,0.0014310111291706562,-6.228724479675293,-0.7982245087623596,-0.8254095315933228
1704221825.0415697,-0.006,0.023,0.004,0.0014310111291706562,-6.228724479675293,-0.7982245087623596,-0.8254095315933228
1704221825.0945532,-0.004,0.012,-0.004,-0.029027249664068222,-6.229765892028809,-0.7972438335418701,-0.8256443738937378
1704221825.144898,-0.004,0.012,-0.004,-0.029027249664068222,-6.229765892028809,-0.7972438335418701,-0.8256443738937378
1704221825.1968198,-0.004,0.012,-0.004,-0.009796224534511566,-6.229765892028809,-0.7972438335418701,-0.8256443738937378
1704221825.2489722,-0.004,0.012,-0.004,-0.009796224534511566,-6.229765892028809,-0.7972438335418701,-0.8256443738937378
1704221825.2995393,-0.016,0.027000000000000003,-0.009,-0.06349106878042221,-6.2303900718688965,-0.7976910471916199,-0.8292894959449768
1704221825.3493476,-0.016,0.027000000000000003,-0.009,-0.06349106878042221,-6.2303900718688965,-0.7976910471916199,-0.8292894959449768
1704221825.4010859,-0.016,0.027000000000000003,-0.009,-0.03927863389253616,-6.2303900718688965,-0.7976910471916199,-0.8292894959449768
1704221825.4514832,-0.016,0.027000000000000003,-0.009,-0.03927863389253616,-6.2303900718688965,-0.7976910471916199,-0.8292894959449768
1704221825.5039833,-0.011,0.022,-0.005,-0.03573184460401535,-6.233145713806152,-0.796440839767456,-0.8298934698104858
1704221825.5545251,-0.011,0.022,-0.005,-0.03573184460401535,-6.233145713806152,-0.796440839767456,-0.8298934698104858
1704221825.607647,-0.011,0.022,-0.005,-0.018144389614462852,-6.233145713806152,-0.796440839767456,-0.8298934698104858
1704221825.6595583,-0.004,0.005,-0.005,-0.014670850709080696,-6.240376949310303,-0.7941806316375732,-0.8297839760780334
1704221825.7105286,-0.004,0.005,-0.005,-0.014670850709080696,-6.240376949310303,-0.7941806316375732,-0.8297839760780334
1704221825.7627108,-0.004,0.005,-0.005,-0.06817428022623062,-6.240376949310303,-0.7941806316375732,-0.8297839760780334
1704221825.813517,-0.004,0.005,-0.005,-0.06817428022623062,-6.240376949310303,-0.7941806316375732,-0.8297839760780334
1704221825.8642526,0.007000000000000001,0.004,0.004,-0.006887482479214668,-6.245690822601318,-0.7896769046783447,-0.8268766403198242
1704221825.915443,0.007000000000000001,0.004,0.004,-0.006887482479214668,-6.245690822601318,-0.7896769046783447,-0.8268766403198242
1704221825.9665709,0.007000000000000001,0.004,0.004,-0.04805630445480347,-6.245690822601318,-0.7896769046783447,-0.8268766403198242
1704221826.016019,0.007000000000000001,0.004,0.004,-0.04805630445480347,-6.245690822601318,-0.7896769046783447,-0.8268766403198242
1704221826.0685058,0.001,0.034999999999999996,0.009,-0.010148715227842331,-6.248263835906982,-0.7866811156272888,-0.8253962397575378
1704221826.1185195,0.001,0.034999999999999996,0.009,-0.010148715227842331,-6.248263835906982,-0.7866811156272888,-0.8253962397575378
1704221826.1703484,0.001,0.034999999999999996,0.009,-0.009445940144360065,-6.248263835906982,-0.7866811156272888,-0.8253962397575378
1704221826.2203765,0.001,0.034999999999999996,0.009,-0.009445940144360065,-6.248263835906982,-0.7866811156272888,-0.8253962397575378
1704221826.271616,-0.002,0.036,0.006,0.01121173519641161,-6.249934196472168,-0.7844501733779907,-0.8232735395431519
1704221826.3221238,-0.002,0.036,0.006,0.01121173519641161,-6.249934196472168,-0.7844501733779907,-0.8232735395431519
1704221826.374599,-0.002,0.036,0.006,0.012025991454720497,-6.249934196472168,-0.7844501733779907,-0.8232735395431519
1704221826.4247208,-0.002,0.036,0.006,0.012025991454720497,-6.249934196472168,-0.7844501733779907,-0.8232735395431519
1704221826.4769127,0.0,0.039,-0.004,-0.0014173125382512808,-6.2503790855407715,-0.7803306579589844,-0.823487401008606
1704221826.5269952,0.0,0.039,-0.004,-0.0014173125382512808,-6.2503790855407715,-0.7803306579589844,-0.823487401008606
1704221826.5795825,0.0,0.039,-0.004,-0.05865788832306862,-6.2503790855407715,-0.7803306579589844,-0.823487401008606
1704221826.6295445,0.0,0.039,-0.004,-0.05865788832306862,-6.2503790855407715,-0.7803306579589844,-0.823487401008606
1704221826.681967,-0.002,0.04,-0.002,0.010463736020028591,-6.247934341430664,-0.7780998349189758,-0.821069598197937
1704221826.7313366,-0.002,0.04,-0.002,0.010463736020028591,-6.247934341430664,-0.7780998349189758,-0.821069598197937
1704221826.7826774,-0.002,0.04,-0.002,0.004849218763411045,-6.247934341430664,-0.7780998349189758,-0.821069598197937
1704221826.8333209,-0.002,0.04,-0.002,0.004849218763411045,-6.247934341430664,-0.7780998349189758,-0.821069598197937
1704221826.8855295,-0.008,0.053000000000000005,-0.007000000000000001,0.006413968745619059,-6.243275165557861,-0.7779158353805542,-0.8223410248756409
1704221826.9359672,-0.008,0.053000000000000005,-0.007000000000000001,0.006413968745619059,-6.243275165557861,-0.7779158353805542,-0.8223410248756409
1704221826.9877837,-0.008,0.053000000000000005,-0.007000000000000001,0.0181620754301548,-6.243275165557861,-0.7779158353805542,-0.8223410248756409
1704221827.038321,-0.008,0.053000000000000005,-0.007000000000000001,0.0181620754301548,-6.243275165557861,-0.7779158353805542,-0.8223410248756409
1704221827.0912986,-0.008,0.053000000000000005,-0.007000000000000001,-0.01292646024376154,-6.238611698150635,-0.7778726816177368,-0.8232935667037964
1704221827.140821,-0.008,0.053000000000000005,-0.007000000000000001,-0.01292646024376154,-6.238611698150635,-0.7778726816177368,-0.8232935667037964
1704221827.1924207,-0.008,0.053000000000000005,-0.007000000000000001,-0.03494039177894592,-6.238611698150635,-0.7778726816177368,-0.8232935667037964
1704221827.242656,-0.008,0.053000000000000005,-0.007000000000000001,-0.03494039177894592,-6.238611698150635,-0.7778726816177368,-0.8232935667037964
1704221827.2940803,-0.012,0.056999999999999995,-0.002,0.00352389900945127,-6.2310590744018555,-0.7786464095115662,-0.8250054121017456
1704221827.3465002,-0.012,0.056999999999999995,-0.002,0.00352389900945127,-6.2310590744018555,-0.7786464095115662,-0.8250054121017456
1704221827.397083,-0.012,0.056999999999999995,-0.002,0.005754134152084589,-6.2310590744018555,-0.7786464095115662,-0.8250054121017456
1704221827.4492111,-0.012,0.056999999999999995,-0.002,0.005754134152084589,-6.2310590744018555,-0.7786464095115662,-0.8250054121017456
1704221827.4999554,0.004,0.039,-0.0,0.005658811889588833,-6.229029178619385,-0.7753303647041321,-0.8244233727455139
1704221827.5523705,0.004,0.039,-0.0,0.005658811889588833,-6.229029178619385,-0.7753303647041321,-0.8244233727455139
1704221827.601908,0.004,0.039,-0.0,0.006093377713114023,-6.229029178619385,-0.7753303647041321,-0.8244233727455139
1704221827.6529918,0.004,0.039,-0.0,0.006093377713114023,-6.229029178619385,-0.7753303647041321,-0.8244233727455139
1704221827.7049162,0.003,0.051000000000000004,-0.0,0.027155540883541107,-6.224222660064697,-0.7727377414703369,-0.8259461522102356
