time,Marker ID,Tx_landpad,Ty_landpad,Tz_landpad,Roll_landpad,Pitch_landpad,Yaw_landpad
1724949674916531657,682,-0.2817679959162779,-0.03992222903928004,1.4947556950306768,83.73679423096387,8.708375705581672,177.00631750445277
1724949675064510511,682,-0.278180467595079,-0.04166710378390982,1.4447941753160862,84.59009897299721,-0.24327890997077295,-175.7746428115142
1724949675177039938,682,-0.28183819691893314,-0.04421878818194029,1.4607758201285173,84.54145398340597,6.270186108169,179.15984622238906
1724949675299658063,682,-0.2865299829847549,-0.04879350568953616,1.4639934025660408,84.59607606823371,0.7350570183056204,178.08756628535298
1724949675440497907,682,-0.2896505361574334,-0.04903160225630982,1.4707203642676916,83.07363643917245,9.430229241536667,167.0332101340687
1724949675547255511,682,-0.28827726494330624,-0.056083087223190484,1.4504579117163285,86.67020067820897,-10.741159418087026,171.8106616114928
1724949675688276865,682,-0.29465799804351994,-0.0653189435191516,1.477543851200635,81.94221310885293,13.328043616100535,168.35170085191453
1724949675829686813,682,-0.291149247007528,-0.06459569205097586,1.4584689541777802,84.933882284438,2.174034978743926,164.32242050215106
1724949675962821135,682,-0.29545528213317435,-0.06559526068558424,1.4731037746490139,84.32374104261493,4.846928635528125,166.62379716654604
1724949676099207958,682,-0.29818805816979266,-0.07169050319539352,1.471278636272315,85.17958665085644,0.5031503559089741,176.48976528803013
1724949676216881865,682,-0.2903943002662461,-0.08339344165951737,1.4607651345174586,85.83832385588839,-0.8012946058967387,167.57636597422174
1724949676343709990,682,-0.2852320344170281,-0.08418571471706948,1.4730464040738962,83.7531459531723,8.904594935737956,169.84944518019114
1724949676476763062,682,-0.27693539860481153,-0.08640402576770326,1.4561992095685248,85.93237620940171,-3.794076325167599,170.8978254683516
1724949676597954625,682,-0.26755419424368865,-0.0858374716331037,1.4697913528604454,84.54365091684993,10.966929211326981,176.77987445292192
1724949676714898531,682,-0.26270692298183324,-0.08399638812948386,1.4766445889261313,84.05158010895533,9.166247893552102,173.46308103716214
1724949676832761343,682,-0.24710195972271398,-0.08980638261344612,1.464058465120475,85.87106050667494,-3.9544050828245285,172.89017387621982
1724949676965312958,682,-0.2450497236748991,-0.12035186426302336,1.443486543486848,85.21901855896733,4.5430387540547335,159.23757486904753
1724949677084085875,682,-0.2468769654176862,-0.10063182342967675,1.425684430803111,84.54076475636361,6.762039319566558,158.44941363436595
1724949677219940927,682,-0.2454244701056699,-0.08164906634702117,1.4380428867488941,85.26218178931482,5.956658026863985,-173.16113813640123
1724949677361160197,682,-0.24474673036645492,-0.05548909654418027,1.4746368315143576,85.16582428993404,6.657555057403103,177.7019434815535
1724949677460222333,682,-0.24502167299587427,-0.06278200317817925,1.4771455566671865,83.52678326944911,16.617444470195284,173.56133995099722
1724949677577493843,682,-0.23978530485993363,-0.06908004021864876,1.4708955578874683,84.29208917721552,9.423081191935209,168.77209351587754
1724949677707681239,682,-0.2378135324368985,-0.07389581676552825,1.4718063541562079,85.20741563914656,0.06283543784965838,175.96432754258373
1724949677840866864,682,-0.23391342448851532,-0.05028579030633361,1.452171813914817,85.63434939487433,3.1701333381852983,-176.34218233623278
1724949677977072072,682,-0.22892524125839114,-0.023002349622753826,1.4068021877436652,85.65909482953435,0.7061098166780129,157.05711580606294
1724949678103166656,682,-0.22175351765905754,0.043055184479299326,1.4047717335461767,85.53113496091753,1.7127223059087215,-169.21734790732248
1724949678227720874,682,-0.22260082863635683,0.11630502689342906,1.461245664232974,85.60140354391184,0.7271585565026342,179.7888277955442
1724949678346859833,682,-0.21874980090455445,0.1263664491004555,1.4331250180369266,84.5105140908783,-1.1284338201025828,160.55065986168634
1724949678479455510,682,-0.2235816428814179,0.12000799292045318,1.471368212711744,84.02341180243924,5.082529065951005,171.44249159017073
1724949678611564884,682,-0.2198519576910795,0.11869841736924636,1.4713985016333855,85.36002447608082,3.2947647159464277,175.77908647202756
1724949678728933530,682,-0.21296679770720392,0.10808992474593804,1.4669780568239423,84.25598141713685,0.5922970729480573,167.15931083507843
1724949678847265926,682,-0.2126129835920562,0.09365514069364268,1.4732341172957688,84.15005495584846,7.263706160847843,173.9755301710535
1724949678978522957,682,-0.20804064078556184,0.07542880775885324,1.463079565832136,85.10496368344657,1.6597306559445186,-177.66600770409912
1724949679107754363,682,-0.20856266548438682,0.10643966115716001,1.4678865121066607,83.77375209943601,6.4186754856993735,166.66637360127868
1724949679244844572,682,-0.20236062580526287,0.07922723536331017,1.489079947298236,83.38218826276558,17.243000420161785,172.9083953525332
1724949679362522020,682,-0.19391056337890855,0.05067875512656908,1.4864099668100978,83.88839565271927,12.345004063277745,175.57108772204683
1724949679481848113,682,-0.1879316301584186,0.025612240144424418,1.490256853863368,82.56754361372563,17.879183454140573,171.57840003331356
1724949679609074988,682,-0.1805409918384394,0.03160120155773169,1.4815785854588177,84.89261150990897,5.954838069781707,178.1278960394314
1724949679729914415,682,-0.17495378578028478,0.054742136523931416,1.4449406500679258,85.62534783543158,-1.0126064349189194,162.76793922180437
1724949679849071551,682,-0.17404771816366088,0.05224904405880187,1.4834505083144984,84.17916422925632,6.624424782663257,172.23717573358672
1724949679972003999,682,-0.16523249713602267,0.04785303492730081,1.474121064135067,84.6643568932671,5.380186753381989,167.86867023359756
1724949680087521915,682,-0.16266517370077066,0.03859641321466014,1.489565498896455,84.85301264848843,9.497644176237198,177.89624513440782
1724949680211682332,682,-0.1577697325450948,0.04324404446770719,1.4584769989587845,85.11252912570632,-1.0217473271610777,163.03512191495005
1724949680343739050,682,-0.15642680034686424,0.05040593848134038,1.4914656783846827,84.28871372221184,8.115639639163238,170.83786856620466
1724949680472226863,682,-0.15240791041838092,0.0409625111138992,1.5073220491158397,84.56412052986941,-0.6265071773176831,168.7723062805333
1724949680596480717,682,-0.15570099234087498,0.03513747629644756,1.5393245797314696,83.59663458400472,8.078245477037084,169.14999833344066
1724949680725426759,682,-0.16005026365500785,0.036407935799003165,1.5664759489776192,85.0671963685058,0.3376641171989786,166.40403958649833
1724949680854884102,682,-0.1658317624319473,0.03378605347585576,1.6408218028691386,85.0898933627111,5.4113700726172205,-179.41380368978741
1724949680975070404,682,-0.16964077502439548,0.03183703945377082,1.6516761626080392,84.42620797678825,4.319000935150823,167.08869708517187
1724949681099322852,682,-0.17608355620287403,0.03156217849453965,1.6956572410659434,84.50021011212738,7.968840053599795,178.8855006856578
1724949681217145977,682,-0.1774634548965076,0.04465333597115684,1.7165590217826814,85.10816533655489,4.618268788460869,-179.15036753102078
1724949681336145456,682,-0.18379373663852228,0.05005762815010661,1.7709357169387543,83.90214892818874,12.87957206280855,174.6337203624034
1724949681463569727,682,-0.17933805774510925,0.05178692057917156,1.765866327094783,84.20274590126469,4.795387072034052,164.2687384325795
1724949681595378113,682,-0.1812854176774755,0.061469527223333625,1.8402805853990352,83.87616939610854,3.826647042241725,170.1226064131462
1724949681716155925,682,-0.18300618382746792,0.07007682646172977,1.8686762831713692,84.1516486818264,9.556131023568861,171.04585760580042
1724949681849544414,682,-0.18676651197220945,0.07615217566451407,1.8576241942177647,85.57319748179346,-0.8307572813148355,-171.6687186156893
1724949681989544310,682,-0.18711631670448403,0.07653265032075554,1.8776083471646088,85.00158089145297,1.3051273625423074,164.51020715571056
1724949682107682800,682,-0.1929217001281871,0.08346129065179132,1.9061068188944308,82.8318835602906,4.636539604795992,160.30813274187508
1724949682229554831,682,-0.19944217210955675,0.09236716669823959,1.9789125483994137,85.56696935843854,0.572979370056902,-173.62233147354115
1724949682358904779,682,-0.19389064978988083,0.1038565596026203,1.9551066341721175,84.13379211999673,0.7217454949567086,159.85155912471927
1724949682487478008,682,-0.20462792323453985,0.11123136284443663,2.027196584905216,84.57213873615115,1.732886749760011,164.93588591518184
1724949682625556133,682,-0.21856531351074127,0.12288810839712927,2.079379905729141,84.62181616186375,1.4542459173699724,165.85585384425724
1724949682751547539,682,-0.22809217778513718,0.12818233471804724,2.1043926578972805,83.52464747727264,4.859329514520795,168.55937746392547
1724949682884133268,0,-0.2052086031534951,0.10347932264857373,2.2280610623725248,84.62662153641699,0.39801564579839843,164.59455867455569
1724949682884133268,682,-0.24387810774402535,0.13947115353205447,2.1707705138221725,83.81811366560467,7.4131195362889875,173.60936640544446
1724949683015131497,0,-0.21413614902070627,0.12802121250996187,2.086362314614407,84.70852874795733,0.41007292187890654,164.27246056015719
1724949683015131497,682,-0.24687375543906012,0.1475104297163577,2.136417343060828,84.4247352210118,-9.80038594889383,-172.8601675492751
1724949683153133841,0,-0.22839187202376393,0.14678559472998587,2.1456611128245076,84.18901958227066,1.6812380011800183,165.65679512751404
1724949683153133841,682,-0.2614762294875246,0.17026043143357092,2.218582874433157,86.09286098966865,3.884648872424643,-175.05553130567506
1724949683303658060,0,-0.24302586428531145,0.14545898127791976,2.182675099037784,84.49308807359458,-0.9430014156529017,167.70556839384008
1724949683303658060,682,-0.27763700156748505,0.16921472227942308,2.2413355700278115,82.85431957825966,9.591556331353146,166.68563607001138
1724949683431666497,0,-0.25891516473897713,0.13955177537974756,2.223569988151897,84.27384024366154,0.1451280696421005,168.88690273566394
1724949683431666497,682,-0.2929842776338686,0.16226917845312816,2.28455390106928,83.98609586023309,1.0995944827738435,167.15242015845013
1724949683551050247,0,-0.2719557657570425,0.14945022791734003,2.2506894888831637,84.13271840797961,2.2943230687979086,165.32272161025452
1724949683551050247,682,-0.3089493015393306,0.1698035109887001,2.3261185140705987,85.94447527404714,-15.582466112420793,175.05899818876827
1724949683683292122,0,-0.2897134839579555,0.14993293565220306,2.303820706491058,84.50749007528344,-2.2158700112996654,171.6780993483183
1724949683683292122,682,-0.3177704020320909,0.17446933368580042,2.3190097919847315,84.8540122643257,-4.488726294166883,-175.35020664636843
1724949683826113268,0,-0.2938333482833043,0.15274083156905366,2.308706279397414,84.22279255423665,1.1537401489320651,165.68040557096052
1724949683826113268,682,-0.3254032481025325,0.17400441823417453,2.333687052225271,84.55057561847238,-7.190283157261964,-174.724095375477
1724949683957950820,0,-0.31605390642871667,0.16023091947702384,2.3686190885454415,83.92756137691397,2.4284663938649604,166.48658343761608
1724949683957950820,682,-0.3486946807366369,0.17771982339556586,2.3941713208842,81.74359210134145,6.4644645455814445,162.2386342756904
1724949684096726862,0,-0.33080202914013535,0.15611726158715913,2.4118592021875402,84.23523963886412,0.8331344360487668,171.44454466825778
1724949684096726862,682,-0.3640299153945718,0.1759675983298102,2.450269017678726,82.9508679048132,7.39343143319856,169.5089389405423
1724949684236197695,0,-0.33536569081762285,0.15356831056580833,2.4118051152976854,84.31031822953645,-0.5618053608540837,167.47972160922617
1724949684236197695,682,-0.3571109228718376,0.17258008907927566,2.396554695424682,86.07421175079514,0.7308362020732754,-168.6914596372209
1724949684395898216,0,-0.3531731761419239,0.14661221283090156,2.483587475522538,84.41882972512873,-0.8612994292195757,172.6468159427779
1724949684395898216,682,-0.3835315419873018,0.17117805238080303,2.502865604721472,84.39102645032854,-0.2889445515372187,165.52938422042067
1724949684506075455,0,-0.3566336111855838,0.14213425204196403,2.4902871245151474,84.3324523347178,1.5190760607060692,167.22893460364094
1724949684506075455,682,-0.39633860047062497,0.16156062272828092,2.569505309345829,81.79846552946938,10.635529773542403,169.30479508968514
1724949684638703059,0,-0.37150190100891944,0.1315066389092071,2.6045074161497164,84.09135462437692,3.9412417625982172,-173.63334137749212
1724949684638703059,682,-0.40119138293548673,0.1555498647322687,2.591656804715098,82.8501581289588,13.72454515866774,171.51664277899826
1724949684762610663,0,-0.37937150529417707,0.125407986003565,2.5635684982271383,84.45249908097259,-0.201487200550412,169.95104709262154
1724949684762610663,682,-0.4026902460657143,0.14327268544950658,2.528480262208582,84.2348344052373,-9.789424564991547,-171.8390287120975
1724949684897267747,0,-0.3876905253491759,0.1238597180271789,2.573181248009824,84.41721003407223,-1.9165173871963137,169.26954979139722
1724949684897267747,682,-0.416042905667627,0.14725255396573292,2.603129138173476,84.98360434760586,6.380991399971389,-179.39211970928864
1724949685018843945,0,-0.3930630293549007,0.11914433576180308,2.66581294473098,83.76789152663213,3.4653339696686896,172.3854462278739
1724949685018843945,682,-0.4068912395092641,0.1374749582754412,2.6046718692234134,89.14472662264481,-16.74692245684498,161.10744781636296
1724949685152729101,0,-0.3954242095122432,0.12200130191092906,2.6787388098068345,83.64096348069202,1.9233796029545924,168.96545637645164
1724949685152729101,682,-0.4247547738495454,0.1446551611846938,2.7115053537646,82.42296122463188,4.492397481175253,163.38525284586512
1724949685292273997,0,-0.3952277547352813,0.12546510929146554,2.6931040228074576,84.3275331120373,-0.9031181832049324,166.73479415049994
1724949685292273997,682,-0.43881893591920385,0.14498345745997815,2.7901099437143353,84.94852197255894,-7.395864231647066,164.7626841717374
1724949685419812174,0,-0.40215382562815694,0.11696932867896509,2.745580240649879,84.08041399276777,-0.7938889324619496,167.51343655949046
1724949685419812174,682,-0.43120294315200547,0.13464924362457406,2.7509376360577833,85.8173190136359,-8.481149855000407,160.21524125802708
1724949685542526392,0,-0.40657818591110556,0.11029910193831441,2.789698851594304,83.67121652035995,0.5018775828649131,165.65180143322027
1724949685542526392,682,-0.44673832285804804,0.12637614474538758,2.8773932920765435,85.89588612856315,-22.70330403938973,174.2578451126266
1724949685671369048,0,-0.4202583774191233,0.10468726479357568,2.86724229614925,83.1507239925292,2.4502522686178594,165.806552168253
1724949685671369048,682,-0.46222058342259364,0.12403372580682825,2.9512048003139486,82.27205259188989,6.673949647844712,172.48510953752125
1724949685792835559,0,-0.43161398018219077,0.09876226204807703,2.894711564183971,83.45079189686956,0.27952056126659997,166.30587043615012
1724949685792835559,682,-0.4714906811087337,0.11450551051578156,2.984837272984639,83.10779276204062,5.780665340457927,175.66762509773997
1724949685936898736,0,-0.4376271347254639,0.07893740562788293,2.944992224977105,83.56200304691741,-0.300184278780894,166.50753763338057
1724949685936898736,682,-0.47645658109830025,0.09449455163759746,3.028274864575308,83.36605639599955,6.415900424050612,178.80542658139325
1724949686058912486,0,-0.4548238983256698,0.06203790172843071,3.0201852498422963,83.05806848462343,0.18086290162034638,169.04483561695872
1724949686058912486,682,-0.48290858931995884,0.08234511091639314,3.0253615182597446,83.4506216186489,-4.301123614065952,-173.37175582558683
1724949686173504205,0,-0.4815857802804112,0.05423333137908215,3.065032148605813,83.38918520791358,-1.414441200562144,168.93223453302397
1724949686173504205,682,-0.5186415882870007,0.0745285500629003,3.126648504807619,84.6302792587714,-11.807384390272116,174.77763836317257
1724949686302493892,0,-0.493364197481149,0.04270412102280405,3.114121601240727,83.84028350268211,-5.312397024500092,173.03238041340197
1724949686302493892,682,-0.526246733796533,0.06667901046644743,3.1727689088941196,85.58490863978409,-13.453147947173933,172.25137920253266
1724949686432576079,0,-0.48378506296989976,0.04069813582500825,3.1565467999735137,83.60707294708581,0.9033281269565336,168.0199708127478
1724949686432576079,682,-0.5235091713638935,0.059751048794890654,3.238272774923878,84.95760917619101,-7.293771284925759,177.14730571610215
1724949686568107486,0,-0.4823879332948029,0.02176321719674207,3.202761902689787,84.20723172630161,-2.6095660028685597,170.14724369943508
1724949686568107486,682,-0.5187366235011693,0.04011358928634972,3.2836855222646237,83.92390421608995,10.771640645103943,179.34512642169824
1724949686691741652,0,-0.49397360664338463,0.007044207702157745,3.2435072819653605,83.94625639661692,0.18339375463741897,168.14556056708923
1724949686691741652,682,-0.5267003117807593,0.024360319613692012,3.298489051051223,83.7462511248272,11.66536554609852,176.74416530791544
1724949686825155194,0,-0.5123389354730954,-0.004355205328694378,3.333993561303079,84.26632161197657,-2.0780023189893155,172.36895140533076
1724949686825155194,682,-0.5507131458306083,0.01964074476983995,3.4045555396778022,84.88257022740714,-11.289669102811532,174.44285737162073
1724949686947726704,0,-0.5021824606077583,-0.0022421934033905466,3.3124586082165814,84.47171033099353,0.528751244014728,162.85265558947054
1724949686947726704,682,-0.5279565252331685,0.014258601973715701,3.304654247924189,82.44327367963784,4.392953468530771,155.4933797192433
1724949686947726704,272,-0.5415534672115387,-0.00726887895240691,3.513997134155253,87.38761382625346,-17.354057419985708,164.85344414269483
1724949687076553944,0,-0.4971087334801324,-0.0065118612223663,3.358981595216246,85.1833622953293,-3.186584198026178,166.56919828643274
1724949687076553944,682,-0.5162627504780026,0.017686469398557024,3.3144272116734603,83.1802803205159,2.117002092593362,152.42187228818162
1724949687076553944,272,-0.5076215686714056,-0.014639815684088092,3.4207431519233764,83.04536487289282,6.174354215603772,172.81594529555966
1724949687206925454,0,-0.49874804293300284,0.00885906875475595,3.4831922227034005,84.53642828819818,-0.3050642994545717,170.69799348055275
1724949687206925454,682,-0.5317107141954905,0.03276090933045683,3.5429786586994845,82.17787694741206,16.73224301334832,169.42908954102745
1724949687330795350,0,-0.48161746486356505,0.0392966529042289,3.4083860214174866,84.30547054914695,3.238141165271499,160.93245962184818
1724949687330795350,682,-0.5147596816153412,0.0500633600151784,3.4722514061295686,84.93631641229175,-0.07660383859877253,-172.6344829747802
1724949687458145142,0,-0.47735876765854923,0.032215710957385624,3.4873566772715923,86.39120813712182,-8.592029765101737,168.6269928520141
1724949687458145142,682,-0.5067823862979723,0.05708589911901719,3.528359634765371,85.51974967924015,7.349773915120395,-172.09025031838533
1724949687586295037,0,-0.48688670043889226,0.051613330206791846,3.6844466917135468,83.85498446723146,4.836650519606075,-173.15434771152172
1724949687586295037,682,-0.5086666008073093,0.07952810208791557,3.6380174889828534,82.09560742258398,5.2164103373172095,158.3538035682391
1724949687712550037,0,-0.466886547160001,0.08141799038901351,3.615203120077734,85.51240728965155,-2.2214799069830895,166.14381967507742
1724949687712550037,682,-0.5072083201202017,0.09976220556784818,3.7319330180710617,84.94449511863527,19.443640840218265,179.34509108526808
1724949687844365141,0,-0.4497784303731227,0.10500380812061558,3.6399287699790657,84.84267724429012,-0.833960779191327,163.05280582231921
1724949687844365141,682,-0.47227511699147484,0.12242527792275101,3.6446091543028336,85.20384094595344,-2.044385246758804,157.46774168680855
1724949687969020037,0,-0.43926182077806675,0.10376690752213807,3.81008845844636,84.59340163000523,4.670148934498658,-168.9639367910832
1724949687969020037,682,-0.47740065380907976,0.12721256059485278,3.871847747628946,84.52310399536452,9.569909802761085,175.211440969626
1724949688107478787,0,-0.42160769248324875,0.11687954167807915,3.8090306200437554,85.44361592552289,-4.361342109102018,169.0918702794946
1724949688107478787,682,-0.43519710327358435,0.13659560236643237,3.7006576993292306,86.34911562598948,-5.062060267170785,154.81375074700367
1724949688249537225,0,-0.42594630200345884,0.14998072421452674,3.914160837239509,84.4369691867626,3.5546474588796144,-170.50777326145922
1724949688249537225,682,-0.4617634270088542,0.17670003835239287,3.981179741865191,87.32777650928125,-19.471239356366112,171.73671759377092
1724949688375536860,0,-0.43404952399153973,0.18604258348118322,3.979465127609382,84.67748836519014,2.2092111963413905,-171.38607053887984
1724949688375536860,682,-0.4683094682956509,0.21037450605359928,3.9983916777093347,80.77742481775226,10.150528270796197,160.79233987026691
1724949688504073527,0,-0.4186367103289518,0.20175446517314813,3.9400895334267325,85.5299697650927,-6.320699038651072,168.58249923330055
1724949688504073527,682,-0.44782599751820246,0.22416379700163755,3.9708831047236544,86.68157101018882,6.561024351755826,-172.01605923990334
1724949688629168110,0,-0.41560409826101535,0.22707328750502098,4.035595600502945,83.64035690020715,1.8345284368571793,168.0860577510752
1724949688629168110,682,-0.45176808223612863,0.25839802073833307,4.174541366488112,83.90075426739466,7.831163045531423,170.81439609593758
1724949688754834881,0,-0.4067277618725167,0.24898911035817914,3.975727147019637,83.98516516723795,0.5181317363152859,161.85651461426858
1724949688754834881,682,-0.4526842848157677,0.2712621173590136,4.182376143150232,83.66471913478495,9.575954956054773,173.1796820458297
1724949688889819985,0,-0.4303306653524951,0.2690024152277242,4.254527589923732,83.50358585031654,4.434843846610853,176.52121257320906
1724949688889819985,682,-0.4350143663914282,0.2868708377498545,4.038538135373835,86.09495513625656,-8.566350571845243,155.85939347040417
1724949689012924985,0,-0.40973987591024125,0.2999204287268948,4.051857720151833,83.92628032525491,-1.4742165320039662,161.82165465271376
1724949689012924985,682,-0.4593245463874769,0.32741788986483294,4.312537171623994,86.11795458423508,-19.620587660400965,174.11676941309472
1724949689148387068,0,-0.4268714375998567,0.3293365089503776,4.244131742944113,84.23968600377272,-0.8202971970851484,168.35121058722203
1724949689148387068,682,-0.4728659763925013,0.35906933246290607,4.411770994363227,83.21751262193729,-4.680388696446895,178.15202735284524
1724949689279113839,0,-0.4307813739588882,0.3477347304102626,4.225287519560588,84.01168576979245,-3.7908030036334535,165.90025732620165
1724949689279113839,682,-0.4722577735701867,0.3762086738316125,4.374014992844551,83.77536445244102,10.576932899103392,175.1962841489006
1724949689409159672,0,-0.4442973270860745,0.3766862919083435,4.406375492662843,84.39702129811374,-5.236440590885827,-179.6189815725999
1724949689539146287,0,-0.4331898801753513,0.37463215238932,4.4109612567109195,84.16684782378731,-4.143628491597197,173.57199135006687
1724949689666553578,0,-0.4406366758706928,0.379089559568763,4.339078376220866,84.35609048140039,-2.315675239724888,163.93680014447065
1724949689793832745,0,-0.4714460589579027,0.3993210034322969,4.550895540825398,84.07829010995847,-4.842188540539891,-177.83280386557115
1724949689924984880,0,-0.47029728859066044,0.4080579890312949,4.571578805796763,84.3699465398784,-4.353211841185198,-172.72880210621776
1724949690062047120,0,-0.4952323867159567,0.42928819199113516,4.62482804300081,83.69211997319447,0.3166372584849541,170.15290579642965
1724949690218810609,0,-0.5169081062261127,0.41808056035850094,4.665373245002026,84.67268079416543,-5.52524576960149,-175.19246639790467
1724949690372665817,0,-0.5366346294326276,0.4189888934116931,4.71292172307504,84.11431524786197,-0.4933705575606245,169.19967629398005
1724949690504867067,0,-0.5562884818954628,0.43380538616276965,4.770230426626696,84.35653698882768,3.4647225551289336,170.30894668180352
1724949690643174880,0,-0.5762360076259962,0.44213621603399234,4.822984914123736,84.48677358331737,-5.212746578507478,-173.80834034406297
1724949690784444672,0,-0.587359733261801,0.43842402823234433,4.830509796668958,86.1634364422423,-9.116426100332133,170.50703666837077
1724949690935041703,0,-0.6077263131399662,0.4144645960021044,4.932528025957232,84.42643395508935,-5.901641349696951,-176.15660149635966
1724949690935041703,682,-0.6420223986235944,0.4417515501443481,5.002536180268987,83.73349048502106,11.983560880246012,173.60320530199348
1724949691093335817,0,-0.6006604451045482,0.3893380697875395,4.878538873321569,83.97460490774682,-9.799444562723037,-172.5794441384403
1724949691093335817,682,-0.6216043862145005,0.41708312541322107,4.935424659510962,87.49954030815917,-8.385402255229385,159.10404675795039
1724949691238861963,0,-0.6204588571737555,0.4245155852479196,4.907502918486736,84.96131809907413,-4.67146548379928,-170.1058530686242
1724949691389559932,0,-0.6543459426885967,0.4405282861996973,5.000978463195399,86.4770253228499,-8.890720057571414,174.740593994537
1724949691519708682,0,-0.6527536556695611,0.3955286196689352,5.095196269755934,85.22263486246332,9.084339567825612,176.7356401729704
1724949691519708682,682,-0.6890474328645622,0.42567408211494523,5.112334612020763,83.10723322396855,6.193191254282567,161.8017908168304
1724949691654994619,0,-0.6603827091772516,0.36772620154617724,5.03381024747808,85.47756455038594,-7.454613406385124,-175.99025295964583
1724949691654994619,682,-0.6940789352268689,0.3937964301675392,5.104730305701037,86.88053436993094,1.5986148083523792,-178.1851712234787
1724949691795529307,0,-0.6851576214432843,0.34497079382789325,5.072616311001578,85.23200603622959,-6.991251032720066,-179.3298436650103
1724949691795529307,682,-0.7167700095375877,0.37051479303672413,5.117782296686567,87.05232612989867,-20.348709719250195,178.65404579920408
1724949691942197379,0,-0.6969351368806807,0.3325920460392905,5.072616642546001,85.27287081163628,-2.6701999891142094,166.24871244182359
1724949691942197379,682,-0.7308111243733975,0.3608797805507072,5.121885709621341,86.13168838437515,15.709215353684616,-179.75854838803266
1724949692071609931,0,-0.7103604804159522,0.3353624172354813,5.0331113463575345,84.9855727684556,-3.6628436320061213,164.5367742372162
1724949692071609931,682,-0.7517374548493367,0.35914317676248314,5.133113754002379,85.66272290522198,-25.087442951028155,-179.02879068409555
1724949692226177692,0,-0.7035193079953759,0.32079983201292833,5.073999370134611,86.03933417783509,-7.25439562842157,167.73271466871756
1724949692226177692,682,-0.7584786111444644,0.3457233794631012,5.273726330782646,82.65044826146986,8.00897278651497,164.59137428044605
1724949692378185452,0,-0.7007921093841463,0.30826977295296143,5.088939442423206,84.0085587992818,-1.60897625062744,167.2228031514296
1724949692378185452,682,-0.737317860069984,0.32910329190622845,5.169405414726332,84.01038015965449,-4.2639374776805585,174.0013222917198
