Time,X Position,Y Position,Z Position,yaw
1693588616.9402742,0.006780786163117611,-0.041124721221838315,-0.9457020939019306,0.006780786163117611
1693588616.9722354,0.006390156410013161,-0.040803229284480096,-0.9436284364075418,0.006390156410013161
1693588617.002171,0.006023832353588351,-0.039712772992883345,-0.9434780099703651,0.006023832353588351
1693588617.042158,0.0053048379734339755,-0.03860249552736847,-0.9434018824128431,0.0053048379734339755
1693588617.0745478,0.004483768186069953,-0.03914838654117843,-0.9389707024424399,0.004483768186069953
1693588617.1019912,0.004273696351552928,-0.0403259721283073,-0.938605740155133,0.004273696351552928
1693588617.1372602,0.0042360720902572145,-0.04068613303448801,-0.9451523476689063,0.0042360720902572145
1693588617.1706705,0.0042360720902572145,-0.04068613303448801,-0.9451523476689063,0.0042360720902572145
1693588617.2111328,0.004955112202040108,-0.0419248473505062,-0.9483337840762361,0.004955112202040108
1693588617.2397707,0.0036915736003197246,-0.041113097375186335,-0.9462765885930485,0.0036915736003197246
1693588617.2727113,0.0033190349638733047,-0.040874995786643095,-0.9430274418680933,0.0033190349638733047
1693588617.3053625,0.003533747287339981,-0.040805159178512455,-0.9440899961687772,0.003533747287339981
1693588617.343941,0.003867174200706553,-0.041924145181950465,-0.9482778355168626,0.003867174200706553
1693588617.3752258,0.003320782773103223,-0.04197503298908182,-0.9431229621101677,0.003320782773103223
1693588617.4017344,0.0026086925234682914,-0.042216262569839104,-0.9463082020196522,0.0026086925234682914
1693588617.434395,0.002835602609892765,-0.04226966324724647,-0.9467628211633227,0.002835602609892765
1693588617.4701188,0.00261584709548494,-0.0423462024058647,-0.9453151228936882,0.00261584709548494
1693588617.4988904,0.0027816763900039058,-0.043029628516836574,-0.9483112068788021,0.0027816763900039058
1693588617.5396857,0.002073450450134803,-0.04289083717131481,-0.9452455481709642,0.002073450450134803
1693588617.5723226,0.001534332301724404,-0.04344870669985828,-0.94536106477753,0.001534332301724404
1693588617.5992935,0.0015359039727761508,-0.0445515266425332,-0.9454494586061108,0.0015359039727761508
1693588617.6379254,0.001153719964261075,-0.04603277064731107,-0.9519360671710251,0.001153719964261075
1693588617.670487,0.00031698425718532536,-0.047322351369352776,-0.9467339202226924,0.00031698425718532536
1693588617.7074578,0.001341340501452982,-0.047795781021950624,-0.9497225093235122,0.001341340501452982
1693588617.7384164,-0.0005266883665082495,-0.04840225691198507,-0.948875138668969,-0.0005266883665082495
1693588617.7743402,-0.0018502748361227232,-0.04842645018061216,-0.9467577159945417,-0.0018502748361227232
1693588617.8045783,-0.0020737418279152702,-0.04845395334978633,-0.9448268893118724,-0.0020737418279152702
1693588617.8381367,-0.002160940721023014,-0.047839388199554085,-0.9486258937780109,-0.002160940721023014
1693588617.8745935,-0.0032482358513124614,-0.0478382540899449,-0.9485694861834751,-0.0032482358513124614
1693588617.9027116,-0.004099005983349513,-0.04893114887730847,-0.9515037081223399,-0.004099005983349513
1693588617.9436226,-0.00433324725685969,-0.050049943129061754,-0.9486624331959158,-0.00433324725685969
1693588617.976636,-0.005096211150783179,-0.05001746073261646,-0.9471266585111467,-0.005096211150783179
1693588618.008156,-0.006115642579662014,-0.05120426129324263,-0.9506593793371276,-0.006115642579662014
1693588618.0396242,-0.006826312444007977,-0.05010492064475996,-0.9504854959241169,-0.006826312444007977
1693588618.0549445,-0.006989447361164577,-0.04895738165512113,-0.9523404527381634,-0.006989447361164577
1693588618.101745,-0.007169817616260881,-0.04840240902158068,-0.9524568950922453,-0.007169817616260881
1693588618.1445038,-0.007291699482466803,-0.048973662646227566,-0.9533422996198005,-0.007291699482466803
1693588618.1749406,-0.008143421958856508,-0.04836662198695723,-0.9476170040667274,-0.008143421958856508
1693588618.2083485,-0.008258784842428058,-0.05062564840345709,-0.9526158856272662,-0.008258784842428058
1693588618.2447274,-0.008680805475392801,-0.05442630283580806,-0.9601559402171832,-0.008680805475392801
1693588618.2812443,-0.009711566135581693,-0.0568032310666571,-0.9594029571209682,-0.009711566135581693
1693588618.3110147,-0.012532747293338043,-0.057894274448265164,-0.9567881043771205,-0.012532747293338043
1693588618.3422234,-0.015821917586483308,-0.059004928359725206,-0.9566927603304495,-0.015821917586483308
1693588618.375197,-0.020052700288396796,-0.05944143516649356,-0.9583392613965548,-0.020052700288396796
1693588618.412232,-0.023900472229590006,-0.06047591363318762,-0.9543838091750527,-0.023900472229590006
1693588618.4457538,-0.027528736017264195,-0.0631715950094903,-0.9552656434573461,-0.027528736017264195
1693588618.4749494,-0.031033573585458173,-0.0647098761493603,-0.955554643844041,-0.031033573585458173
1693588618.5080702,-0.03499275262458396,-0.06600541761721136,-0.9575095992358651,-0.03499275262458396
1693588618.5434022,-0.03884884194749823,-0.06709835450712726,-0.9589709802387021,-0.03884884194749823
1693588618.5697913,-0.042664391917145966,-0.0698412072865315,-0.9577055219049074,-0.042664391917145966
1693588618.6084054,-0.04699748568299477,-0.07488560418007743,-0.9619546710324582,-0.04699748568299477
1693588618.6487384,-0.049817951957131096,-0.08128689299215336,-0.9656586786860499,-0.049817951957131096
1693588618.6740856,-0.05362279301523139,-0.09015049634108634,-0.9625166859201143,-0.05362279301523139
1693588618.7025115,-0.05652100114779953,-0.09855486568592159,-0.961411117000173,-0.05652100114779953
1693588618.7427077,-0.05899898072853063,-0.10655177522148081,-0.9670361752893643,-0.05899898072853063
1693588618.7719135,-0.06081939553193098,-0.11054285858627516,-0.9659302838831854,-0.06081939553193098
1693588618.8087916,-0.06320621747665577,-0.11014760555276346,-0.9662200292608111,-0.06320621747665577
