timestamp,X_vel,Y_vel,Z_vel,R_vel,X_pose,Y_pose,Z_pose
1702056869.8909094,-0.002,0.012,-0.01,-0.006237692665308714,-0.529397189617157,-0.4376220107078552,0.47888416051864624
1702056869.9430978,0.001,0.005,-0.023,0.04793107509613037,-0.5290807485580444,-0.4369979798793793,0.47297513484954834
1702056869.9901986,0.001,0.005,-0.023,0.04793107509613037,-0.5290807485580444,-0.4369979798793793,0.47297513484954834
1702056870.0429478,0.001,0.005,-0.023,-0.0004973456962034106,-0.5290807485580444,-0.4369979798793793,0.47297513484954834
1702056870.0931702,0.001,0.005,-0.023,-0.0004973456962034106,-0.5290807485580444,-0.4369979798793793,0.47297513484954834
1702056870.145694,0.007000000000000001,0.004,-0.031,-0.03881661593914032,-0.5306099057197571,-0.43431198596954346,0.4674760103225708
1702056870.195147,0.007000000000000001,0.004,-0.031,-0.03881661593914032,-0.5306099057197571,-0.43431198596954346,0.4674760103225708
1702056870.2470381,0.007000000000000001,0.004,-0.031,0.019286053255200386,-0.5306099057197571,-0.43431198596954346,0.4674760103225708
1702056870.2973258,0.007000000000000001,0.004,-0.031,0.019286053255200386,-0.5306099057197571,-0.43431198596954346,0.4674760103225708
1702056870.3490927,0.008,0.014000000000000002,-0.006,0.028423406183719635,-0.5291624665260315,-0.43155932426452637,0.4649771451950073
1702056870.3999736,0.008,0.014000000000000002,-0.006,0.028423406183719635,-0.5291624665260315,-0.43155932426452637,0.4649771451950073
1702056870.452027,0.008,0.014000000000000002,-0.006,0.012356841936707497,-0.5291624665260315,-0.43155932426452637,0.4649771451950073
1702056870.5019977,0.008,0.014000000000000002,-0.006,0.012356841936707497,-0.5291624665260315,-0.43155932426452637,0.4649771451950073
1702056870.5539334,0.0,0.032,-0.004,-0.026951098814606667,-0.5264266729354858,-0.43166181445121765,0.46121472120285034
1702056870.6055162,0.0,0.032,-0.004,-0.026951098814606667,-0.5264266729354858,-0.43166181445121765,0.46121472120285034
1702056870.657611,0.0,0.032,-0.004,-0.001046240795403719,-0.5264266729354858,-0.43166181445121765,0.46121472120285034
1702056870.707038,0.0,0.032,-0.004,-0.001046240795403719,-0.5264266729354858,-0.43166181445121765,0.46121472120285034
1702056870.760482,0.003,0.006,-0.024,0.0032267612405121326,-0.5278709530830383,-0.4292548894882202,0.45407339930534363
1702056870.8100197,0.003,0.006,-0.024,0.0032267612405121326,-0.5278709530830383,-0.4292548894882202,0.45407339930534363
1702056870.8628106,0.003,0.006,-0.024,0.0030389234889298677,-0.5278709530830383,-0.4292548894882202,0.45407339930534363
1702056870.9121168,0.003,0.006,-0.024,0.0030389234889298677,-0.5278709530830383,-0.4292548894882202,0.45407339930534363
1702056870.964328,0.007000000000000001,0.007000000000000001,-0.016,0.009221771731972694,-0.5291994214057922,-0.42685678601264954,0.44943735003471375
1702056871.0140016,0.007000000000000001,0.007000000000000001,-0.016,0.009221771731972694,-0.5291994214057922,-0.42685678601264954,0.44943735003471375
1702056871.0666964,0.007000000000000001,0.007000000000000001,-0.016,0.012146213091909885,-0.5291994214057922,-0.42685678601264954,0.44943735003471375
1702056871.1159372,0.007000000000000001,0.007000000000000001,-0.016,0.012146213091909885,-0.5291994214057922,-0.42685678601264954,0.44943735003471375
1702056871.1701484,0.014000000000000002,0.015,-0.025,-0.01531218457967043,-0.5269187092781067,-0.4232131242752075,0.44068124890327454
1702056871.2179465,0.014000000000000002,0.015,-0.025,-0.01531218457967043,-0.5269187092781067,-0.4232131242752075,0.44068124890327454
